Unnamed: 0,Log10PValue,Tissue.Specific.Genes,fold.change,samples,Tissue
Adipose Tissue,0.0517205617810666,1,2.70822131031555,610,Adipose Tissue
Adrenal Gland,0.0693721917745637,2,2.71532950273108,159,Adrenal Gland
Artery,0.0,0,0.0,747,Artery
Bladder,0.0,0,0.0,13,Bladder
Brain,0.0517205617810666,3,1.54102364529375,1401,Brain
Breast,0.0,0,0.0,215,Breast
Cervix Uteri,0.0,0,0.0,11,Cervix Uteri
Colon,1.4538657491009,3,14.236796429457,377,Colon
Esophagus,0.0,1,1.75345854328905,790,Esophagus
Fallopian Tube,0.0,0,0.0,7,Fallopian Tube
Heart,0.0,0,0.0,486,Heart
Kidney,0.206501808547772,2,4.08909304561478,36,Kidney
Liver,0.0,1,1.68491944713443,141,Liver
Lung,0.665627791409308,3,4.95786201537,374,Lung
Muscle,0.0,0,0.0,469,Muscle
Nerve,0.0,0,0.0,331,Nerve
Ovary,0.0517205617810666,1,2.84214434214434,110,Ovary
Pancreas,0.0,0,0.0,199,Pancreas
Pituitary,0.0,0,0.0,126,Pituitary
Prostate,0.0,0,0.0,121,Prostate
Salivary Gland,0.0517205617810666,1,2.57348393169289,71,Salivary Gland
Skin,0.0,1,1.32974362537345,659,Skin
Small Intestine,0.0517205617810666,1,2.45151786857948,103,Small Intestine
Spleen,0.665627791409308,4,4.17153443766347,118,Spleen
Stomach,0.0,0,0.0,206,Stomach
Testis,0.0,0,0.0,203,Testis
Thyroid,0.0,0,0.0,360,Thyroid
Uterus,0.0,0,0.0,93,Uterus
Vagina,0.0693721917745637,1,5.1727027027027,95,Vagina
