Unnamed: 0,Log10PValue,Tissue.Specific.Genes,fold.change,samples,Tissue
Adipose Tissue,0.0,0,0.0,610,Adipose Tissue
Adrenal Gland,0.0,0,0.0,159,Adrenal Gland
Artery,0.468470894814558,1,11.7778461538462,747,Artery
Bladder,1.15173993744788,1,136.707142857143,13,Bladder
Brain,0.163160277598302,1,3.80119165839126,1401,Brain
Breast,0.466625395362806,1,9.09216152019003,215,Breast
Cervix Uteri,0.0,0,0.0,11,Cervix Uteri
Colon,2.03543103478216,2,70.2348623853211,377,Colon
Esophagus,0.0,0,0.0,790,Esophagus
Fallopian Tube,0.0,0,0.0,7,Fallopian Tube
Heart,0.466625395362806,1,9.02783018867925,486,Heart
Kidney,1.60935696831858,2,30.2592885375494,36,Kidney
Liver,0.0,0,0.0,141,Liver
Lung,0.0,0,0.0,374,Lung
Muscle,0.0,0,0.0,469,Muscle
Nerve,0.0,0,0.0,331,Nerve
Ovary,0.0,0,0.0,110,Ovary
Pancreas,0.0,0,0.0,199,Pancreas
Pituitary,0.468470894814558,1,13.108904109589,126,Pituitary
Prostate,0.607983072482574,1,28.9984848484848,121,Prostate
Salivary Gland,0.0,0,0.0,71,Salivary Gland
Skin,0.0,0,0.0,659,Skin
Small Intestine,0.504770060873766,1,18.1412322274882,103,Small Intestine
Spleen,0.0,0,0.0,118,Spleen
Stomach,0.0,0,0.0,206,Stomach
Testis,0.0,0,0.0,203,Testis
Thyroid,0.0,0,0.0,360,Thyroid
Uterus,0.0,0,0.0,93,Uterus
Vagina,0.0,0,0.0,95,Vagina
