Unnamed: 0,Log10PValue,Tissue.Specific.Genes,fold.change,samples,Tissue
Adipose Tissue,0.0,1,1.39172484002327,610,Adipose Tissue
Adrenal Gland,0.0,1,0.697688830562846,159,Adrenal Gland
Artery,0.0,0,0.0,747,Artery
Bladder,0.0,0,0.0,13,Bladder
Brain,0.191616311913746,6,1.58382985766303,1401,Brain
Breast,0.0,1,0.631400105568752,215,Breast
Cervix Uteri,0.0,0,0.0,11,Cervix Uteri
Colon,0.512968680326012,2,4.87742099898063,377,Colon
Esophagus,0.094808330196081,2,1.80216572504708,790,Esophagus
Fallopian Tube,0.0,1,1.64086076817558,7,Fallopian Tube
Heart,0.0,1,0.626932651991614,486,Heart
Kidney,0.100310534230824,2,2.10133948177426,36,Kidney
Liver,0.0,0,0.0,141,Liver
Lung,2.59927787524533,7,5.94484380546681,374,Lung
Muscle,0.0,0,0.0,469,Muscle
Nerve,0.0,0,0.0,331,Nerve
Ovary,0.0,0,0.0,110,Ovary
Pancreas,0.0,0,0.0,199,Pancreas
Pituitary,0.094808330196081,2,1.82068112633181,126,Pituitary
Prostate,0.0,0,0.0,121,Prostate
Salivary Gland,1.22394322610423,4,5.28993919292427,71,Salivary Gland
Skin,0.0,1,0.683340474150243,659,Skin
Small Intestine,1.22394322610423,4,5.03923117430226,103,Small Intestine
Spleen,4.17588715202449,11,5.8951892921147,118,Spleen
Stomach,0.357976774146163,2,3.61659108087679,206,Stomach
Testis,0.0,0,0.0,203,Testis
Thyroid,0.0,1,1.65105244996549,360,Thyroid
Uterus,0.0,0,0.0,93,Uterus
Vagina,0.512968680326012,2,5.31638888888889,95,Vagina
