Unnamed: 0,Log10PValue,Tissue.Specific.Genes,fold.change,samples,Tissue
Adipose Tissue,0.182422142752553,2,2.22675974403723,610,Adipose Tissue
Adrenal Gland,0.0,1,0.558151064450277,159,Adrenal Gland
Artery,0.0,1,0.654324786324786,747,Artery
Bladder,0.0,0,0.0,13,Bladder
Brain,0.0,1,0.21117731435507,1401,Brain
Breast,0.0,1,0.505120084455001,215,Breast
Cervix Uteri,0.0,0,0.0,11,Cervix Uteri
Colon,0.0788143274823548,1,1.95096839959225,377,Colon
Esophagus,0.579264935090848,4,2.88346516007533,790,Esophagus
Fallopian Tube,0.0322394869484187,1,1.31268861454047,7,Fallopian Tube
Heart,0.0293556448280836,2,1.00309224318658,486,Heart
Kidney,0.0927009796875446,2,1.68107158541941,36,Kidney
Liver,0.894967980276657,5,3.46344553022077,141,Liver
Lung,2.78403650933947,8,5.43528576499823,374,Lung
Muscle,0.0912949002365302,2,1.57522633744856,469,Muscle
Nerve,0.0322394869484187,1,1.28105756358768,331,Nerve
Ovary,0.579264935090848,3,3.50531135531136,110,Ovary
Pancreas,0.0293556448280836,1,1.06327777777778,199,Pancreas
Pituitary,0.0,0,0.0,126,Pituitary
Prostate,0.0,0,0.0,121,Prostate
Salivary Gland,0.543240759205937,3,3.17396351575456,71,Salivary Gland
Skin,0.137115734908517,3,1.64001713796058,659,Skin
Small Intestine,0.894967980276657,4,4.03138493944181,103,Small Intestine
Spleen,3.21911995701783,11,4.71615143369176,118,Spleen
Stomach,0.0,0,0.0,206,Stomach
Testis,0.0,1,0.288542137795869,203,Testis
Thyroid,0.0322394869484187,1,1.32084195997239,360,Thyroid
Uterus,0.332986364641962,1,6.44410774410774,93,Uterus
Vagina,0.534693532912451,2,4.25311111111111,95,Vagina
