Unnamed: 0,Log10PValue,Tissue.Specific.Genes,fold.change,samples,Tissue
Adipose Tissue,0.0,0,0.0,610,Adipose Tissue
Adrenal Gland,0.0,0,0.0,159,Adrenal Gland
Artery,0.0,0,0.0,747,Artery
Bladder,0.0,0,0.0,13,Bladder
Brain,0.0,1,0.463559958340398,1401,Brain
Breast,0.0,0,0.0,215,Breast
Cervix Uteri,0.0,0,0.0,11,Cervix Uteri
Colon,0.480513892803136,2,8.56522712016111,377,Colon
Esophagus,0.0,1,1.58238941711451,790,Esophagus
Fallopian Tube,0.0,0,0.0,7,Fallopian Tube
Heart,0.0,0,0.0,486,Heart
Kidney,0.227713665365692,2,3.69015713872554,36,Kidney
Liver,0.0,1,1.52053706204815,141,Liver
Lung,0.0,1,1.49138938673732,374,Lung
Muscle,0.0,1,1.72890695573622,469,Muscle
Nerve,0.0,0,0.0,331,Nerve
Ovary,0.0,0,0.0,110,Ovary
Pancreas,0.0,0,0.0,199,Pancreas
Pituitary,0.0,1,1.59864684263281,126,Pituitary
Prostate,0.0,0,0.0,121,Prostate
Salivary Gland,0.301355780320733,2,4.6448246572018,71,Salivary Gland
Skin,0.0,1,1.20001253997116,659,Skin
Small Intestine,1.51378966889926,4,8.84938157438446,103,Small Intestine
Spleen,0.0,1,0.941138867033832,118,Spleen
Stomach,0.0,1,3.17554338808694,206,Stomach
Testis,0.0,0,0.0,203,Testis
Thyroid,0.346659599137922,2,5.79881836085442,360,Thyroid
Uterus,0.0,0,0.0,93,Uterus
Vagina,0.0,0,0.0,95,Vagina
