Unnamed: 0,Log10PValue,Tissue.Specific.Genes,fold.change,samples,Tissue
Adipose Tissue,0.112060855886208,2,1.85563312003103,610,Adipose Tissue
Adrenal Gland,0.0,0,0.0,159,Adrenal Gland
Artery,0.0,1,0.545270655270655,747,Artery
Bladder,0.0,0,0.0,13,Bladder
Brain,0.0,3,0.527943285887675,1401,Brain
Breast,0.0,0,0.0,215,Breast
Cervix Uteri,0.0756225094476179,2,1.5822585978836,11,Cervix Uteri
Colon,1.30874018821619,4,6.50322799864084,377,Colon
Esophagus,0.171133569346974,3,1.80216572504708,790,Esophagus
Fallopian Tube,0.013470829827051,1,1.09390717878372,7,Fallopian Tube
Heart,0.0587893855969038,3,1.25386530398323,486,Heart
Kidney,0.574136041933327,4,2.80178597569902,36,Kidney
Liver,0.758162874714837,5,2.88620460851731,141,Liver
Lung,1.07665794663243,6,3.39705360312389,374,Lung
Muscle,0.0587893855969038,2,1.31268861454047,469,Muscle
Nerve,0.0,0,0.0,331,Nerve
Ovary,0.0069874499882726,1,0.973697598697599,110,Ovary
Pancreas,0.0,0,0.0,199,Pancreas
Pituitary,0.0493144726339318,2,1.21378741755454,126,Pituitary
Prostate,0.0,0,0.0,121,Prostate
Salivary Gland,0.361062546961124,3,2.64496959646213,71,Salivary Gland
Skin,0.0756225094476179,3,1.36668094830049,659,Skin
Small Intestine,1.43776505101103,6,5.03923117430226,103,Small Intestine
Spleen,0.267120449689966,5,1.78642099761051,118,Spleen
Stomach,0.187725199190338,2,2.41106072058453,206,Stomach
Testis,0.0,1,0.240451781496558,203,Testis
Thyroid,0.013470829827051,1,1.10070163331033,360,Thyroid
Uterus,0.967522723665372,2,10.7401795735129,93,Uterus
Vagina,0.0,0,0.0,95,Vagina
