Unnamed: 0,Log10PValue,Tissue.Specific.Genes,fold.change,samples,Tissue
Adipose Tissue,0.173817306277723,2,1.82189433603046,610,Adipose Tissue
Adrenal Gland,0.0,1,0.456669052732045,159,Adrenal Gland
Artery,0.0447470313461919,2,1.07071328671329,747,Artery
Bladder,0.0,0,0.0,13,Bladder
Brain,0.0491026141563448,6,1.03668863410671,1401,Brain
Breast,0.0,1,0.413280069099547,215,Breast
Cervix Uteri,0.395975191086953,3,2.33023538961039,11,Cervix Uteri
Colon,1.91853273685668,5,7.98123436196831,377,Colon
Esophagus,0.0491026141563448,2,1.17959938366718,790,Esophagus
Fallopian Tube,0.0,0,0.0,7,Fallopian Tube
Heart,0.786845434491249,7,2.87249142367067,486,Heart
Kidney,0.559860564852278,4,2.75084441250449,36,Kidney
Liver,0.452462570896332,4,2.26698252887178,141,Liver
Lung,0.18788126667434,3,1.667644496079,374,Lung
Muscle,0.716205539227548,5,3.22205387205387,469,Muscle
Nerve,0.0257296886954272,1,1.04813800657174,331,Nerve
Ovary,0.0,0,0.0,110,Ovary
Pancreas,0.0022101585258618,1,0.869954545454545,199,Pancreas
Pituitary,0.0491026141563448,2,1.19171855541719,126,Pituitary
Prostate,0.0,0,0.0,121,Prostate
Salivary Gland,0.452462570896332,3,2.59687924016282,71,Salivary Gland
Skin,0.0952739473370838,3,1.34183220378593,659,Skin
Small Intestine,0.613884174297704,4,3.2984058595433,103,Small Intestine
Spleen,0.559860564852278,6,2.10472873900293,118,Spleen
Stomach,0.559860564852278,3,3.55083487940631,206,Stomach
Testis,0.0,0,0.0,203,Testis
Thyroid,0.204993725476213,2,2.1613777526821,360,Thyroid
Uterus,0.0,0,0.0,93,Uterus
Vagina,0.0,0,0.0,95,Vagina
