Unnamed: 0,Log10PValue,Tissue.Specific.Genes,fold.change,samples,Tissue
Adipose Tissue,0.0,0,0.0,610,Adipose Tissue
Adrenal Gland,0.0,0,0.0,159,Adrenal Gland
Artery,0.0,1,0.507665782493369,747,Artery
Bladder,0.0,0,0.0,13,Bladder
Brain,0.388026430633752,10,1.63844468034106,1401,Brain
Breast,0.0,0,0.0,215,Breast
Cervix Uteri,0.0,0,0.0,11,Cervix Uteri
Colon,0.289774647395517,2,3.02736475798798,377,Colon
Esophagus,0.70435033344495,5,2.79646405610754,790,Esophagus
Fallopian Tube,0.0,1,1.01846530438484,7,Fallopian Tube
Heart,0.0,1,0.389130611581002,486,Heart
Kidney,0.194262971327739,3,1.95641951751397,36,Kidney
Liver,0.0,0,0.0,141,Liver
Lung,4.3318446922075,11,5.79841908119423,374,Lung
Muscle,0.0,2,1.22215836526181,469,Muscle
Nerve,0.0,0,0.0,331,Nerve
Ovary,0.388026430633752,3,2.71963812050019,110,Ovary
Pancreas,0.0,1,0.824956896551724,199,Pancreas
Pituitary,0.0,0,0.0,126,Pituitary
Prostate,0.0,1,1.24993469174504,121,Prostate
Salivary Gland,0.70435033344495,4,3.2834105335392,71,Salivary Gland
Skin,0.0,0,0.0,659,Skin
Small Intestine,2.53374054606782,7,5.47364765484556,103,Small Intestine
Spleen,26.9197727516251,36,11.975180756396,118,Spleen
Stomach,0.0,0,0.0,206,Stomach
Testis,0.0,1,0.223868900014036,203,Testis
Thyroid,0.0,1,1.02479117584065,360,Thyroid
Uterus,0.0,0,0.0,93,Uterus
Vagina,0.0,1,1.64991379310345,95,Vagina
