Unnamed: 0,Log10PValue,Tissue.Specific.Genes,fold.change,samples,Tissue
Adipose Tissue,0.0,1,0.795271337156154,610,Adipose Tissue
Adrenal Gland,0.0,1,0.398679331750198,159,Adrenal Gland
Artery,0.0,0,0.0,747,Artery
Bladder,0.0,0,0.0,13,Bladder
Brain,0.0,6,0.9050456329503,1401,Brain
Breast,0.0,0,0.0,215,Breast
Cervix Uteri,0.0,0,0.0,11,Cervix Uteri
Colon,0.688477817481906,3,4.18064657055483,377,Colon
Esophagus,0.0,1,0.514904492870595,790,Esophagus
Fallopian Tube,0.0,0,0.0,7,Fallopian Tube
Heart,0.0,2,0.716494459418988,486,Heart
Kidney,0.0,3,1.80114812723508,36,Kidney
Liver,0.0,2,0.989555865777364,141,Liver
Lung,10.4503986395113,18,8.73528069374715,374,Lung
Muscle,0.0,1,0.562580834803057,469,Muscle
Nerve,0.0,0,0.0,331,Nerve
Ovary,0.0,2,1.6691958834816,110,Ovary
Pancreas,0.0,0,0.0,199,Pancreas
Pituitary,0.0,3,1.56058382257012,126,Pituitary
Prostate,0.0,0,0.0,121,Prostate
Salivary Gland,1.11153739512512,5,3.7785279949459,71,Salivary Gland
Skin,0.0,3,1.17144081282899,659,Skin
Small Intestine,1.57507533678018,6,4.3193410065448,103,Small Intestine
Spleen,15.3387819433773,27,8.26857718894009,118,Spleen
Stomach,0.0,2,2.06662347478674,206,Stomach
Testis,0.0,2,0.412203053994099,203,Testis
Thyroid,0.0,1,0.943458542837425,360,Thyroid
Uterus,0.0,0,0.0,93,Uterus
Vagina,0.0,1,1.51896825396825,95,Vagina
