Unnamed: 0,Log10PValue,Tissue.Specific.Genes,fold.change,samples,Tissue
Adipose Tissue,0.0,0,0.0,610,Adipose Tissue
Adrenal Gland,0.0,0,0.0,159,Adrenal Gland
Artery,0.0,0,0.0,747,Artery
Bladder,0.0,0,0.0,13,Bladder
Brain,0.264205881677048,3,3.00094078294047,1401,Brain
Breast,0.0,0,0.0,215,Breast
Cervix Uteri,0.0,0,0.0,11,Cervix Uteri
Colon,0.224228779063859,1,9.24142926122646,377,Colon
Esophagus,0.0,0,0.0,790,Esophagus
Fallopian Tube,0.0,0,0.0,7,Fallopian Tube
Heart,0.0389288738863162,1,2.37574478649454,486,Heart
Kidney,0.11768616874041,1,3.98148533388808,36,Kidney
Liver,0.0,0,0.0,141,Liver
Lung,0.435398480482005,2,6.43652261644527,374,Lung
Muscle,0.11768616874041,1,3.7307992202729,469,Muscle
Nerve,0.0,0,0.0,331,Nerve
Ovary,0.0,0,0.0,110,Ovary
Pancreas,0.0,0,0.0,199,Pancreas
Pituitary,0.435398480482005,2,6.89942321557318,126,Pituitary
Prostate,0.0,0,0.0,121,Prostate
Salivary Gland,0.435398480482005,2,10.0230426813302,71,Salivary Gland
Skin,0.0389288738863162,1,2.58950074414829,659,Skin
Small Intestine,0.11768616874041,1,4.77400848091794,103,Small Intestine
Spleen,0.0224564906753241,1,2.03087860780985,118,Spleen
Stomach,0.18116078394681,1,6.85248836376656,206,Stomach
Testis,0.0,0,0.0,203,Testis
Thyroid,0.0,0,0.0,360,Thyroid
Uterus,0.0,0,0.0,93,Uterus
Vagina,0.0,0,0.0,95,Vagina
