Unnamed: 0,Log10PValue,Tissue.Specific.Genes,fold.change,samples,Tissue
Adipose Tissue,0.366233318091813,2,4.45351948807446,610,Adipose Tissue
Adrenal Gland,0.0,0,0.0,159,Adrenal Gland
Artery,0.0,0,0.0,747,Artery
Bladder,0.0,0,0.0,13,Bladder
Brain,0.0,2,0.84470925742028,1401,Brain
Breast,0.0,0,0.0,215,Breast
Cervix Uteri,0.0,1,1.89871031746032,11,Cervix Uteri
Colon,0.0,1,3.90193679918451,377,Colon
Esophagus,0.0,0,0.0,790,Esophagus
Fallopian Tube,0.0,0,0.0,7,Fallopian Tube
Heart,0.0,2,2.00618448637317,486,Heart
Kidney,1.37567087443263,4,6.72428634167765,36,Kidney
Liver,0.0,1,1.38537821208831,141,Liver
Lung,0.570159196838845,3,4.07646432374867,374,Lung
Muscle,0.0,1,1.57522633744856,469,Muscle
Nerve,0.0,0,0.0,331,Nerve
Ovary,1.06266216590896,3,7.01062271062271,110,Ovary
Pancreas,0.0,0,0.0,199,Pancreas
Pituitary,0.0,1,1.45654490106545,126,Pituitary
Prostate,0.0,0,0.0,121,Prostate
Salivary Gland,0.0,1,2.11597567716971,71,Salivary Gland
Skin,0.0,1,1.09334475864039,659,Skin
Small Intestine,0.0,1,2.01569246972091,103,Small Intestine
Spleen,3.28637177305465,8,6.85985663082437,118,Spleen
Stomach,0.0,1,2.89327286470144,206,Stomach
Testis,0.0,1,0.577084275591738,203,Testis
Thyroid,0.0,0,0.0,360,Thyroid
Uterus,0.0,0,0.0,93,Uterus
Vagina,0.0,0,0.0,95,Vagina
