Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
IL16,Pro-interleukin-16,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,44279,436,1.56 [1.32-1.85],2.2760034968805362e-07
IL16,Pro-interleukin-16,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,34009,1593,1.38 [1.24-1.52],4.703679625699923e-10
IL16,Pro-interleukin-16,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,49915,240,1.63 [1.32-2.02],5.0892012860031375e-06
IL16,Pro-interleukin-16,Chapter I Certain infectious and parasitic diseases,Condition for Implicit Sepsis (Organ dysfunction codes),44936,940,1.45 [1.29-1.64],8.746292401651301e-10
IL16,Pro-interleukin-16,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,42051,2384,1.29 [1.18-1.40],4.699365105052415e-09
IL16,Pro-interleukin-16,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 1 diabetes,47356,273,1.68 [1.37-2.05],5.393222631234802e-07
IL16,Pro-interleukin-16,Chapter IX Diseases of the circulatory system,Peripheral artery disease,49644,226,1.66 [1.34-2.06],4.471900112743116e-06
IL16,Pro-interleukin-16,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 1 diabetes without complications,47327,244,1.65 [1.33-2.04],5.589445806425056e-06
IL16,Pro-interleukin-16,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,41700,2033,1.24 [1.13-1.36],8.883616545788817e-06
IL16,Pro-interleukin-16,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Background diabetic retinopathy,51372,106,2.10 [1.60-2.75],6.556152045958256e-08
IL16,Pro-interleukin-16,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",47040,106,2.16 [1.65-2.83],2.5784728647981205e-08
IL16,Pro-interleukin-16,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,36827,6634,1.21 [1.14-1.29],2.7355207881304154e-10
IL16,Pro-interleukin-16,Chapter IX Diseases of the circulatory system,"Hypertension, essential",38778,4578,1.28 [1.20-1.37],5.498118535354375e-13
IL16,Pro-interleukin-16,Chapter IX Diseases of the circulatory system,Hypertension,38847,4647,1.31 [1.22-1.40],6.601782221160004e-15
IL16,Pro-interleukin-16,Chapter IX Diseases of the circulatory system,Hypertensive Renal Disease,34363,163,2.79 [2.29-3.39],8.613752465323669e-25
IL16,Pro-interleukin-16,Chapter IX Diseases of the circulatory system,Other peripheral vascular diseases,49743,262,1.59 [1.30-1.96],7.924816232608874e-06
IL16,Pro-interleukin-16,Chapter X Diseases of the respiratory system,Diseases of the respiratory system,41487,4163,1.17 [1.09-1.25],4.091323391514533e-06
IL16,Pro-interleukin-16,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthropathies,40716,4687,1.17 [1.10-1.25],1.0021761364057112e-06
IL16,Pro-interleukin-16,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rheumatoid arthritis,36335,306,1.89 [1.58-2.25],2.0086202755794656e-12
IL16,Pro-interleukin-16,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthropathies,36967,938,1.55 [1.38-1.75],2.836878948637788e-13
IL16,Pro-interleukin-16,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Other (seronegative) rheumatoid arthritis, wide",51180,294,1.84 [1.54-2.20],1.6385194602404985e-11
IL16,Pro-interleukin-16,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified rheumatoid arthritis,51202,266,1.94 [1.62-2.33],4.4609465980800233e-13
IL16,Pro-interleukin-16,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other systemic involvement of connective tissue,50760,112,2.17 [1.68-2.79],1.767022664994571e-09
IL16,Pro-interleukin-16,Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,46698,512,2.15 [1.91-2.44],2.546944837449009e-34
IL16,Pro-interleukin-16,Chapter XIV Diseases of the genitourinary system,Acute renal failure,46907,109,2.53 [2.02-3.17],4.740719098323101e-16
IL16,Pro-interleukin-16,Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,46941,143,2.86 [2.39-3.42],5.852290295945466e-31
IL16,Pro-interleukin-16,Chapter XIV Diseases of the genitourinary system,Unspecified kidney failure,46931,133,2.47 [2.02-3.02],1.935850270873775e-18
IL16,Pro-interleukin-16,Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,51125,146,1.78 [1.39-2.29],6.544804430791781e-06
