Unnamed: 0,Log10PValue,Tissue.Specific.Genes,fold.change,samples,Tissue
Adipose Tissue,0.0,0,0.0,610,Adipose Tissue
Adrenal Gland,0.0,0,0.0,159,Adrenal Gland
Artery,0.0,0,0.0,747,Artery
Bladder,0.0,0,0.0,13,Bladder
Brain,0.0,0,0.0,1401,Brain
Breast,0.0,0,0.0,215,Breast
Cervix Uteri,0.0,0,0.0,11,Cervix Uteri
Colon,0.0,0,0.0,377,Colon
Esophagus,0.665627791409308,3,5.26037562986716,790,Esophagus
Fallopian Tube,0.0,0,0.0,7,Fallopian Tube
Heart,0.0,0,0.0,486,Heart
Kidney,0.382593067603453,2,4.08909304561478,36,Kidney
Liver,0.0,1,1.68491944713443,141,Liver
Lung,0.665627791409308,3,4.95786201537,374,Lung
Muscle,0.0,0,0.0,469,Muscle
Nerve,0.0,0,0.0,331,Nerve
Ovary,0.0,0,0.0,110,Ovary
Pancreas,0.0,0,0.0,199,Pancreas
Pituitary,0.0,1,1.77147352832284,126,Pituitary
Prostate,0.0,0,0.0,121,Prostate
Salivary Gland,0.444796107010948,2,5.14696786338577,71,Salivary Gland
Skin,0.144505066062764,2,2.65948725074689,659,Skin
Small Intestine,0.0517205617810666,1,2.45151786857948,103,Small Intestine
Spleen,0.108417219065256,2,2.08576721883174,118,Spleen
Stomach,0.108417219065256,1,3.51884537598823,206,Stomach
Testis,0.0,0,0.0,203,Testis
Thyroid,0.108417219065256,1,3.21285882155447,360,Thyroid
Uterus,0.444796107010948,1,15.6748566748567,93,Uterus
Vagina,0.665627791409308,2,10.3454054054054,95,Vagina
