Unnamed: 0,Log10PValue,Tissue.Specific.Genes,fold.change,samples,Tissue
Adipose Tissue,0.159407293561602,1,3.4553168441957,610,Adipose Tissue
Adrenal Gland,0.0,0,0.0,159,Adrenal Gland
Artery,0.0,0,0.0,747,Artery
Bladder,0.0,0,0.0,13,Bladder
Brain,0.0,1,0.655377872136424,1401,Brain
Breast,0.0,0,0.0,215,Breast
Cervix Uteri,0.0,0,0.0,11,Cervix Uteri
Colon,0.0,0,0.0,377,Colon
Esophagus,0.159407293561602,2,4.47434248977206,790,Esophagus
Fallopian Tube,0.0,0,0.0,7,Fallopian Tube
Heart,0.0622587599591179,1,1.55652244632401,486,Heart
Kidney,0.159407293561602,2,5.21711871337059,36,Kidney
Liver,0.110213480584909,1,2.14972481186117,141,Liver
Lung,0.0,0,0.0,374,Lung
Muscle,0.110213480584909,1,2.44431673052363,469,Muscle
Nerve,0.159407293561602,1,3.97569588699626,331,Nerve
Ovary,0.159407293561602,1,3.62618416066692,110,Ovary
Pancreas,0.159407293561602,1,3.2998275862069,199,Pancreas
Pituitary,0.110213480584909,1,2.26015588096363,126,Pituitary
Prostate,0.0,0,0.0,121,Prostate
Salivary Gland,0.0,0,0.0,71,Salivary Gland
Skin,0.0622587599591179,1,1.69656945306267,659,Skin
Small Intestine,0.159407293561602,2,6.2555973198235,103,Small Intestine
Spleen,0.159407293561602,2,2.66115127919911,118,Spleen
Stomach,0.159407293561602,1,4.48956134177809,206,Stomach
Testis,0.0,0,0.0,203,Testis
Thyroid,0.159407293561602,1,4.0991647033626,360,Thyroid
Uterus,0.0,0,0.0,93,Uterus
Vagina,0.159407293561602,1,6.59965517241379,95,Vagina
