Unnamed: 0,Log10PValue,Tissue.Specific.Genes,fold.change,samples,Tissue
Adipose Tissue,0.12173756237515,1,1.47359100708346,610,Adipose Tissue
Adrenal Gland,0.465199570841561,3,2.21618805002316,159,Adrenal Gland
Artery,0.206496427639811,2,1.73203619909502,747,Artery
Bladder,0.0,0,0.0,13,Bladder
Brain,0.12173756237515,4,1.11799754658567,1401,Brain
Breast,0.121746795861612,2,1.33708257649853,215,Breast
Cervix Uteri,0.0970433552235708,1,1.25649947478992,11,Cervix Uteri
Colon,0.705503457715469,2,5.16432811656773,377,Colon
Esophagus,2.91684918630725,7,6.67861415752742,790,Esophagus
Fallopian Tube,0.0,0,0.0,7,Fallopian Tube
Heart,0.402401450871052,3,1.99143312985572,486,Heart
Kidney,0.705503457715469,3,3.33742152987677,36,Kidney
Liver,0.555687804099214,3,2.75038321517532,141,Liver
Lung,1.56028710641317,5,4.49610035707574,374,Lung
Muscle,0.0,0,0.0,469,Muscle
Nerve,0.0,0,0.0,331,Nerve
Ovary,0.481053740479177,2,3.09292178409825,110,Ovary
Pancreas,0.0,0,0.0,199,Pancreas
Pituitary,0.0,0,0.0,126,Pituitary
Prostate,0.0,0,0.0,121,Prostate
Salivary Gland,1.56028710641317,4,5.60111208662569,71,Salivary Gland
Skin,1.72981077747348,6,4.34122183577801,659,Skin
Small Intestine,0.788905387696156,3,4.00174240312239,103,Small Intestine
Spleen,1.74412489276165,7,3.97215962998102,118,Spleen
Stomach,0.130448025992999,1,1.91466586634654,206,Stomach
Testis,0.0,0,0.0,203,Testis
Thyroid,0.0,0,0.0,360,Thyroid
Uterus,0.534031101868331,1,8.52896613190731,93,Uterus
Vagina,5.73012476055714,7,19.7019117647059,95,Vagina
