Unnamed: 0,Log10PValue,Tissue.Specific.Genes,fold.change,samples,Tissue
Adipose Tissue,0.0002114978244886,1,0.99212067803639,610,Adipose Tissue
Adrenal Gland,0.0,0,0.0,159,Adrenal Gland
Artery,0.0,1,0.583061690784463,747,Artery
Bladder,0.0,0,0.0,13,Bladder
Brain,0.0002114978244886,5,0.940889024354273,1401,Brain
Breast,0.0,0,0.0,215,Breast
Cervix Uteri,0.0171975301548797,2,1.69192008486563,11,Cervix Uteri
Colon,1.11265771031349,4,6.95394677082387,377,Colon
Esophagus,0.0387698527229617,3,1.92706830005034,790,Esophagus
Fallopian Tube,0.0,0,0.0,7,Fallopian Tube
Heart,0.0,1,0.446922286568279,486,Heart
Kidney,0.0022183597668401,2,1.4979845810668,36,Kidney
Liver,0.0387698527229617,3,1.8517431547715,141,Liver
Lung,0.438228414967543,5,3.0270774681302,374,Lung
Muscle,0.0,1,0.701833516685002,469,Muscle
Nerve,0.0002114978244886,1,1.14153644280091,331,Nerve
Ovary,0.0002114978244886,1,1.04118159068654,110,Ovary
Pancreas,0.0002114978244886,1,0.947475247524752,199,Pancreas
Pituitary,0.0,1,0.648955648989556,126,Pituitary
Prostate,0.0,0,0.0,121,Prostate
Salivary Gland,0.0343770674649338,2,1.88552288064627,71,Salivary Gland
Skin,0.0002114978244886,2,0.974267606709257,659,Skin
Small Intestine,0.0387698527229617,3,2.69424241002299,103,Small Intestine
Spleen,0.0343770674649338,4,1.52818588310444,118,Spleen
Stomach,0.0002114978244886,1,1.28908196942143,206,Stomach
Testis,0.0,0,0.0,203,Testis
Thyroid,0.0387698527229617,2,2.35397577024783,360,Thyroid
Uterus,0.0387698527229617,1,5.74227422742274,93,Uterus
Vagina,0.0022183597668401,1,1.8949504950495,95,Vagina
