Unnamed: 0,Log10PValue,Tissue.Specific.Genes,fold.change,samples,Tissue
Adipose Tissue,0.0,0,0.0,610,Adipose Tissue
Adrenal Gland,0.0253452255718909,1,1.25583989501312,159,Adrenal Gland
Artery,0.232808209879961,2,2.94446153846154,747,Artery
Bladder,0.0,0,0.0,13,Bladder
Brain,0.232808209879961,4,1.90059582919563,1401,Brain
Breast,0.0,0,0.0,215,Breast
Cervix Uteri,0.238685120730483,2,4.27209821428571,11,Cervix Uteri
Colon,0.232808209879961,1,4.38967889908257,377,Colon
Esophagus,0.0575258630800375,1,1.62194915254237,790,Esophagus
Fallopian Tube,0.0,0,0.0,7,Fallopian Tube
Heart,0.232808209879961,2,2.25695754716981,486,Heart
Kidney,0.340742488083368,3,5.67361660079051,36,Kidney
Liver,0.0,0,0.0,141,Liver
Lung,0.0575258630800375,1,1.52867412140575,374,Lung
Muscle,0.0,0,0.0,469,Muscle
Nerve,0.182504332310736,1,2.88237951807229,331,Nerve
Ovary,0.0,0,0.0,110,Ovary
Pancreas,0.0,0,0.0,199,Pancreas
Pituitary,0.232808209879961,2,3.27722602739726,126,Pituitary
Prostate,0.0,0,0.0,121,Prostate
Salivary Gland,0.238685120730483,2,4.76094527363184,71,Salivary Gland
Skin,0.232808209879961,2,2.46002570694087,659,Skin
Small Intestine,0.129285893950152,1,2.26765402843602,103,Small Intestine
Spleen,0.0,1,0.964667338709678,118,Spleen
Stomach,0.261319829741622,2,6.50986394557823,206,Stomach
Testis,0.0,0,0.0,203,Testis
Thyroid,0.182504332310736,1,2.97189440993789,360,Thyroid
Uterus,0.0,0,0.0,93,Uterus
Vagina,0.232808209879961,1,4.78475,95,Vagina
