Unnamed: 0,Log10PValue,Tissue.Specific.Genes,fold.change,samples,Tissue
Adipose Tissue,0.0,0,0.0,610,Adipose Tissue
Adrenal Gland,0.0,0,0.0,159,Adrenal Gland
Artery,0.0,0,0.0,747,Artery
Bladder,0.0,0,0.0,13,Bladder
Brain,0.0,0,0.0,1401,Brain
Breast,0.0,0,0.0,215,Breast
Cervix Uteri,0.0,0,0.0,11,Cervix Uteri
Colon,0.0,0,0.0,377,Colon
Esophagus,0.495957142911273,3,4.99061277705346,790,Esophagus
Fallopian Tube,0.0,0,0.0,7,Fallopian Tube
Heart,0.0,0,0.0,486,Heart
Kidney,0.264397275369135,2,3.87939596635249,36,Kidney
Liver,0.0,1,1.59851332164036,141,Liver
Lung,0.0,1,1.56787089374949,374,Lung
Muscle,0.0,0,0.0,469,Muscle
Nerve,0.0,1,2.95628668520235,331,Nerve
Ovary,0.0,0,0.0,110,Ovary
Pancreas,0.0,0,0.0,199,Pancreas
Pituitary,0.0,1,1.68062873199859,126,Pituitary
Prostate,0.0,0,0.0,121,Prostate
Salivary Gland,0.325743189619018,2,4.88302079346855,71,Salivary Gland
Skin,0.042267478772171,2,2.52310328917013,659,Skin
Small Intestine,0.0,0,0.0,103,Small Intestine
Spleen,0.0,1,0.989402398676592,118,Spleen
Stomach,0.0,1,3.3383917669632,206,Stomach
Testis,0.0,0,0.0,203,Testis
Thyroid,0.0,0,0.0,360,Thyroid
Uterus,0.325743189619018,1,14.8710178710179,93,Uterus
Vagina,0.495957142911273,2,9.8148717948718,95,Vagina
