Unnamed: 0,Log10PValue,Tissue.Specific.Genes,fold.change,samples,Tissue
Adipose Tissue,0.0,0,0.0,610,Adipose Tissue
Adrenal Gland,0.0,0,0.0,159,Adrenal Gland
Artery,0.0,1,1.17778461538462,747,Artery
Bladder,0.0,0,0.0,13,Bladder
Brain,0.0,2,0.760238331678252,1401,Brain
Breast,0.0,0,0.0,215,Breast
Cervix Uteri,0.0,1,1.70883928571429,11,Cervix Uteri
Colon,1.07530650227714,3,10.5352293577982,377,Colon
Esophagus,0.0,0,0.0,790,Esophagus
Fallopian Tube,0.0,0,0.0,7,Fallopian Tube
Heart,0.0,1,0.902783018867925,486,Heart
Kidney,0.0883767708704951,2,3.02592885375494,36,Kidney
Liver,0.0883767708704951,2,2.49368078175896,141,Liver
Lung,0.0883767708704951,2,2.4458785942492,374,Lung
Muscle,0.0,0,0.0,469,Muscle
Nerve,0.0,0,0.0,331,Nerve
Ovary,0.0,0,0.0,110,Ovary
Pancreas,0.0,0,0.0,199,Pancreas
Pituitary,0.0,1,1.3108904109589,126,Pituitary
Prostate,0.0,0,0.0,121,Prostate
Salivary Gland,0.0883767708704951,2,3.80875621890547,71,Salivary Gland
Skin,0.0,0,0.0,659,Skin
Small Intestine,0.0883767708704951,2,3.62824644549763,103,Small Intestine
Spleen,0.0883767708704951,3,2.31520161290323,118,Spleen
Stomach,0.0,1,2.60394557823129,206,Stomach
Testis,0.0,1,0.519375848032564,203,Testis
Thyroid,0.0,0,0.0,360,Thyroid
Uterus,0.0,0,0.0,93,Uterus
Vagina,0.0,0,0.0,95,Vagina
