Unnamed: 0,Log10PValue,Tissue.Specific.Genes,fold.change,samples,Tissue
Adipose Tissue,0.210179810979927,2,1.74268153881175,610,Adipose Tissue
Adrenal Gland,0.0,1,0.436813876526304,159,Adrenal Gland
Artery,0.451524856312715,4,2.04832107023411,747,Artery
Bladder,0.0,0,0.0,13,Bladder
Brain,0.0,4,0.661076810155002,1401,Brain
Breast,0.0,2,0.790622740886089,215,Breast
Cervix Uteri,0.434351408914498,3,2.22892080745342,11,Cervix Uteri
Colon,1.21130098959702,4,6.10737933785401,377,Colon
Esophagus,0.623923245385227,5,2.8207811348563,790,Esophagus
Fallopian Tube,0.0,0,0.0,7,Fallopian Tube
Heart,0.0,2,0.785028712059065,486,Heart
Kidney,0.544743442142194,4,2.63124248152604,36,Kidney
Liver,1.21130098959702,7,3.79473162441581,141,Liver
Lung,0.0,0,0.0,374,Lung
Muscle,0.0,1,0.616392914653784,469,Muscle
Nerve,0.544743442142194,3,3.00770036668413,331,Nerve
Ovary,0.210179810979927,2,1.82885809842332,110,Ovary
Pancreas,0.0,1,0.832130434782609,199,Pancreas
Pituitary,0.0,1,0.569952352590828,126,Pituitary
Prostate,0.0,0,0.0,121,Prostate
Salivary Gland,0.451524856312715,3,2.48397144711226,71,Salivary Gland
Skin,0.123661357211034,3,1.28349167318654,659,Skin
Small Intestine,0.451524856312715,3,2.36624768184628,103,Small Intestine
Spleen,0.544743442142194,6,2.01321879382889,118,Spleen
Stomach,0.0,1,1.13215025140491,206,Stomach
Testis,0.0,0,0.0,203,Testis
Thyroid,0.544743442142194,3,3.10110721036997,360,Thyroid
Uterus,0.39508705089085,1,5.04321475625823,93,Uterus
Vagina,0.664002487230381,3,4.99278260869565,95,Vagina
