Unnamed: 0,Log10PValue,Tissue.Specific.Genes,fold.change,samples,Tissue
Adipose Tissue,0.0,2,1.56569044502618,610,Adipose Tissue
Adrenal Gland,0.0,1,0.392449967191601,159,Adrenal Gland
Artery,0.0,2,0.920144230769231,747,Artery
Bladder,0.0,0,0.0,13,Bladder
Brain,0.0,8,1.18787239324727,1401,Brain
Breast,0.0,0,0.0,215,Breast
Cervix Uteri,0.0,1,0.667515345982143,11,Cervix Uteri
Colon,0.0906672634282044,2,2.74354931192661,377,Colon
Esophagus,0.0,1,0.506859110169492,790,Esophagus
Fallopian Tube,0.0,0,0.0,7,Fallopian Tube
Heart,0.0,1,0.352649616745283,486,Heart
Kidney,0.572685714077254,5,2.95500864624506,36,Kidney
Liver,0.0,3,1.46114108306189,141,Liver
Lung,3.91648451326939,11,5.25481729233227,374,Lung
Muscle,0.0,0,0.0,469,Muscle
Nerve,0.0,1,0.90074359939759,331,Nerve
Ovary,0.0,2,1.6431146978022,110,Ovary
Pancreas,0.0,1,0.7476171875,199,Pancreas
Pituitary,0.0,1,0.512066566780822,126,Pituitary
Prostate,0.0,0,0.0,121,Prostate
Salivary Gland,0.475634561485587,4,2.9755907960199,71,Salivary Gland
Skin,0.0,2,0.768758033419023,659,Skin
Small Intestine,0.0906672634282044,3,2.12592565165877,103,Small Intestine
Spleen,7.62052919659858,19,5.72771232358871,118,Spleen
Stomach,0.0,1,1.0171662414966,206,Stomach
Testis,0.0,2,0.405762381275441,203,Testis
Thyroid,0.0,1,0.92871700310559,360,Thyroid
Uterus,0.0,0,0.0,93,Uterus
Vagina,0.0,1,1.495234375,95,Vagina
