Unnamed: 0,Log10PValue,Tissue.Specific.Genes,fold.change,samples,Tissue
Adipose Tissue,0.0,0,0.0,610,Adipose Tissue
Adrenal Gland,0.0,0,0.0,159,Adrenal Gland
Artery,0.329632803351234,1,8.41274725274725,747,Artery
Bladder,0.0,0,0.0,13,Bladder
Brain,0.0,1,2.7151368988509,1401,Brain
Breast,0.0,0,0.0,215,Breast
Cervix Uteri,0.329632803351234,1,12.2059948979592,11,Cervix Uteri
Colon,0.0,0,0.0,377,Colon
Esophagus,0.0,0,0.0,790,Esophagus
Fallopian Tube,0.0,0,0.0,7,Fallopian Tube
Heart,0.0,0,0.0,486,Heart
Kidney,0.329632803351234,1,10.8068887634105,36,Kidney
Liver,0.0,0,0.0,141,Liver
Lung,0.329632803351234,1,8.73528069374715,374,Lung
Muscle,0.0,0,0.0,469,Muscle
Nerve,0.0,0,0.0,331,Nerve
Ovary,0.0,0,0.0,110,Ovary
Pancreas,0.0,0,0.0,199,Pancreas
Pituitary,0.0,0,0.0,126,Pituitary
Prostate,0.0,0,0.0,121,Prostate
Salivary Gland,0.329632803351234,1,13.6027007818053,71,Salivary Gland
Skin,0.0,0,0.0,659,Skin
Small Intestine,0.329632803351234,1,12.9580230196344,103,Small Intestine
Spleen,0.0,0,0.0,118,Spleen
Stomach,0.0,0,0.0,206,Stomach
Testis,0.0598094830497038,1,3.70982748594689,203,Testis
Thyroid,0.329632803351234,1,16.9822537710736,360,Thyroid
Uterus,0.0,0,0.0,93,Uterus
Vagina,0.0,0,0.0,95,Vagina
