Unnamed: 0,Log10PValue,Tissue.Specific.Genes,fold.change,samples,Tissue
Adipose Tissue,0.0,1,2.27736792003808,610,Adipose Tissue
Adrenal Gland,0.0,0,0.0,159,Adrenal Gland
Artery,0.0,0,0.0,747,Artery
Bladder,0.0,0,0.0,13,Bladder
Brain,0.0,2,0.863907195088923,1401,Brain
Breast,0.0,1,1.03320017274887,215,Breast
Cervix Uteri,0.0,1,1.94186282467532,11,Cervix Uteri
Colon,0.0,1,3.99061718098415,377,Colon
Esophagus,0.0,0,0.0,790,Esophagus
Fallopian Tube,0.0,0,0.0,7,Fallopian Tube
Heart,0.0,1,1.0258897941681,486,Heart
Kidney,0.0,1,1.71927775781531,36,Kidney
Liver,2.70156195935743,6,8.50118448326917,141,Liver
Lung,0.0,1,1.3897037467325,374,Lung
Muscle,0.0,0,0.0,469,Muscle
Nerve,0.0,0,0.0,331,Nerve
Ovary,0.0,1,2.38998501498501,110,Ovary
Pancreas,0.0,0,0.0,199,Pancreas
Pituitary,0.0,0,0.0,126,Pituitary
Prostate,0.0,0,0.0,121,Prostate
Salivary Gland,0.0,0,0.0,71,Salivary Gland
Skin,0.0,0,0.0,659,Skin
Small Intestine,0.0,0,0.0,103,Small Intestine
Spleen,0.41153207198194,4,3.50788123167155,118,Spleen
Stomach,0.0,0,0.0,206,Stomach
Testis,0.0,1,0.590199827309732,203,Testis
Thyroid,0.0,0,0.0,360,Thyroid
Uterus,0.0,0,0.0,93,Uterus
Vagina,0.0,0,0.0,95,Vagina
