Unnamed: 0,Log10PValue,Tissue.Specific.Genes,fold.change,samples,Tissue
Adipose Tissue,0.0,0,0.0,610,Adipose Tissue
Adrenal Gland,0.0291632541507833,1,1.86050354816759,159,Adrenal Gland
Artery,0.0,0,0.0,747,Artery
Bladder,0.0,0,0.0,13,Bladder
Brain,0.158823456063748,3,2.1117731435507,1401,Brain
Breast,0.0288652106915067,1,1.68373361485,215,Breast
Cervix Uteri,0.0,0,0.0,11,Cervix Uteri
Colon,2.33732621646537,3,19.5096839959225,377,Colon
Esophagus,0.0818031703355634,1,2.40288763339611,790,Esophagus
Fallopian Tube,0.8020281730794,2,8.75125743026978,7,Fallopian Tube
Heart,0.158823456063748,2,3.34364081062194,486,Heart
Kidney,0.0818031703355634,1,2.80178597569902,36,Kidney
Liver,2.74450356944375,5,11.5448184340692,141,Liver
Lung,0.0,0,0.0,374,Lung
Muscle,0.0,0,0.0,469,Muscle
Nerve,0.0,0,0.0,331,Nerve
Ovary,0.0,0,0.0,110,Ovary
Pancreas,0.0,0,0.0,199,Pancreas
Pituitary,0.0818031703355634,1,2.42757483510908,126,Pituitary
Prostate,0.0,0,0.0,121,Prostate
Salivary Gland,0.0970868082794903,1,3.52662612861618,71,Salivary Gland
Skin,0.0,0,0.0,659,Skin
Small Intestine,2.52369405151536,4,13.4379497981394,103,Small Intestine
Spleen,0.158823456063748,2,2.85827359617682,118,Spleen
Stomach,0.0,0,0.0,206,Stomach
Testis,0.0,0,0.0,203,Testis
Thyroid,0.130912396560091,1,4.40280653324132,360,Thyroid
Uterus,0.0,0,0.0,93,Uterus
Vagina,0.0,0,0.0,95,Vagina
