Unnamed: 0,Log10PValue,Tissue.Specific.Genes,fold.change,samples,Tissue
Adipose Tissue,0.0,0,0.0,610,Adipose Tissue
Adrenal Gland,0.0,0,0.0,159,Adrenal Gland
Artery,0.0,0,0.0,747,Artery
Bladder,0.0,0,0.0,13,Bladder
Brain,0.0,1,0.760238331678252,1401,Brain
Breast,0.0,0,0.0,215,Breast
Cervix Uteri,0.0,0,0.0,11,Cervix Uteri
Colon,0.0,0,0.0,377,Colon
Esophagus,0.0297671292879274,1,2.5951186440678,790,Esophagus
Fallopian Tube,0.0,0,0.0,7,Fallopian Tube
Heart,0.0,1,1.80556603773585,486,Heart
Kidney,0.383577310728075,2,6.05185770750988,36,Kidney
Liver,0.0,0,0.0,141,Liver
Lung,0.955951165733702,3,7.3376357827476,374,Lung
Muscle,0.0,0,0.0,469,Muscle
Nerve,0.0565384030383336,1,4.61180722891566,331,Nerve
Ovary,0.0565384030383336,1,4.20637362637363,110,Ovary
Pancreas,0.0,0,0.0,199,Pancreas
Pituitary,0.0297671292879274,1,2.62178082191781,126,Pituitary
Prostate,0.0,0,0.0,121,Prostate
Salivary Gland,0.0565384030383336,1,3.80875621890547,71,Salivary Gland
Skin,0.0,0,0.0,659,Skin
Small Intestine,0.0565384030383336,1,3.62824644549763,103,Small Intestine
Spleen,3.00328153881919,6,9.2608064516129,118,Spleen
Stomach,0.0565384030383336,1,5.20789115646259,206,Stomach
Testis,0.0,0,0.0,203,Testis
Thyroid,0.0,0,0.0,360,Thyroid
Uterus,0.0,0,0.0,93,Uterus
Vagina,0.0,0,0.0,95,Vagina
