Unnamed: 0,Log10PValue,Tissue.Specific.Genes,fold.change,samples,Tissue
Adipose Tissue,0.22308172921602,3,2.46403742168054,610,Adipose Tissue
Adrenal Gland,0.0,0,0.0,159,Adrenal Gland
Artery,0.0,1,0.482698612862547,747,Artery
Bladder,0.0,0,0.0,13,Bladder
Brain,0.0,3,0.467359630130073,1401,Brain
Breast,0.0,2,0.745259140999182,215,Breast
Cervix Uteri,0.145764013098589,2,1.40068793911007,11,Cervix Uteri
Colon,1.71312405292624,5,7.1961949165288,377,Colon
Esophagus,0.439251866051485,5,2.65893303695471,790,Esophagus
Fallopian Tube,0.0,0,0.0,7,Fallopian Tube
Heart,0.22308172921602,5,1.84996520259821,486,Heart
Kidney,0.22308172921602,3,1.86020216419361,36,Kidney
Liver,0.694926436140009,6,3.06600096117905,141,Liver
Lung,0.439251866051485,5,2.50602314984549,374,Lung
Muscle,0.22308172921602,3,1.74307832422587,469,Muscle
Nerve,0.0,0,0.0,331,Nerve
Ovary,0.176631381963833,2,1.72392361736624,110,Ovary
Pancreas,0.176631381963833,2,1.56877049180328,199,Pancreas
Pituitary,0.0698250315189338,2,1.07450033685156,126,Pituitary
Prostate,0.0,0,0.0,121,Prostate
Salivary Gland,0.176631381963833,2,1.56096566348585,71,Salivary Gland
Skin,0.137155272226334,3,1.20984870833158,659,Skin
Small Intestine,0.22308172921602,3,2.23047937223215,103,Small Intestine
Spleen,0.22308172921602,5,1.58142186673718,118,Spleen
Stomach,0.22308172921602,2,2.13438162150106,206,Stomach
Testis,0.0,2,0.425717908223413,203,Testis
Thyroid,0.213846909200581,2,1.9487832196314,360,Thyroid
Uterus,0.22308172921602,1,4.75384997516145,93,Uterus
Vagina,0.0,0,0.0,95,Vagina
