Unnamed: 0,Log10PValue,Tissue.Specific.Genes,fold.change,samples,Tissue
Adipose Tissue,0.0084701961240831,1,1.35411065515778,610,Adipose Tissue
Adrenal Gland,0.0,0,0.0,159,Adrenal Gland
Artery,0.0,1,0.795800415800416,747,Artery
Bladder,0.0,0,0.0,13,Bladder
Brain,0.0,2,0.513674548431251,1401,Brain
Breast,0.0,0,0.0,215,Breast
Cervix Uteri,0.0,0,0.0,11,Cervix Uteri
Colon,0.598594766434297,3,7.11839821472849,377,Colon
Esophagus,0.056116343039856,2,1.75345854328905,790,Esophagus
Fallopian Tube,0.0,0,0.0,7,Fallopian Tube
Heart,0.0,0,0.0,486,Heart
Kidney,0.266052379112889,3,3.06681978421109,36,Kidney
Liver,0.056116343039856,2,1.68491944713443,141,Liver
Lung,0.233121622709285,3,2.478931007685,374,Lung
Muscle,0.0,1,0.957907907907908,469,Muscle
Nerve,0.0084701961240831,1,1.55804298274178,331,Nerve
Ovary,0.0,0,0.0,110,Ovary
Pancreas,0.0084701961240831,1,1.29317567567568,199,Pancreas
Pituitary,0.0,1,0.885736764161422,126,Pituitary
Prostate,0.0,0,0.0,121,Prostate
Salivary Gland,0.160525536298631,2,2.57348393169289,71,Salivary Gland
Skin,0.160525536298631,3,1.99461543806017,659,Skin
Small Intestine,0.329713571302042,3,3.67727680286922,103,Small Intestine
Spleen,0.329713571302042,5,2.60720902353967,118,Spleen
Stomach,0.0084701961240831,1,1.75942268799412,206,Stomach
Testis,0.0,1,0.35092962704903,203,Testis
Thyroid,0.0084701961240831,1,1.60642941077724,360,Thyroid
Uterus,0.233121622709285,1,7.83742833742834,93,Uterus
Vagina,0.056116343039856,1,2.58635135135135,95,Vagina
