Unnamed: 0,Log10PValue,Tissue.Specific.Genes,fold.change,samples,Tissue
Adipose Tissue,0.487744006864012,3,3.00612565445026,610,Adipose Tissue
Adrenal Gland,0.0,0,0.0,159,Adrenal Gland
Artery,0.0,1,0.588892307692308,747,Artery
Bladder,0.0,0,0.0,13,Bladder
Brain,0.0,4,0.760238331678252,1401,Brain
Breast,0.0,2,0.909216152019002,215,Breast
Cervix Uteri,0.168974390725606,2,1.70883928571429,11,Cervix Uteri
Colon,0.445733209891089,2,3.51174311926606,377,Colon
Esophagus,0.487744006864012,4,2.5951186440678,790,Esophagus
Fallopian Tube,0.0,0,0.0,7,Fallopian Tube
Heart,0.0,1,0.451391509433962,486,Heart
Kidney,0.498993988509099,4,3.02592885375494,36,Kidney
Liver,0.487744006864012,4,2.49368078175896,141,Liver
Lung,1.43077517265,7,4.2802875399361,374,Lung
Muscle,0.0,1,0.708851851851852,469,Muscle
Nerve,0.0,0,0.0,331,Nerve
Ovary,0.0,0,0.0,110,Ovary
Pancreas,0.0,1,0.95695,199,Pancreas
Pituitary,0.323715369339063,3,1.96633561643836,126,Pituitary
Prostate,0.0,0,0.0,121,Prostate
Salivary Gland,0.200008440030782,2,1.90437810945274,71,Salivary Gland
Skin,0.377927872228798,4,1.9680205655527,659,Skin
Small Intestine,0.62056000840032,4,3.62824644549763,103,Small Intestine
Spleen,0.655299476823317,7,2.7010685483871,118,Spleen
Stomach,0.0087887465482757,1,1.30197278911565,206,Stomach
Testis,0.0087887465482757,4,1.03875169606513,203,Testis
Thyroid,0.0,0,0.0,360,Thyroid
Uterus,0.377927872228798,1,5.79969696969697,93,Uterus
Vagina,0.456984909693285,2,3.8278,95,Vagina
