Unnamed: 0,Log10PValue,Tissue.Specific.Genes,fold.change,samples,Tissue
Adipose Tissue,0.816109975913971,2,13.3605584642234,610,Adipose Tissue
Adrenal Gland,0.0,0,0.0,159,Adrenal Gland
Artery,0.136526970653556,1,3.92594871794872,747,Artery
Bladder,0.0,0,0.0,13,Bladder
Brain,0.0,1,1.26706388613042,1401,Brain
Breast,0.0846276550037331,1,3.03072050673001,215,Breast
Cervix Uteri,0.0,0,0.0,11,Cervix Uteri
Colon,0.15828430982046,1,11.7058103975535,377,Colon
Esophagus,0.0,0,0.0,790,Esophagus
Fallopian Tube,0.15828430982046,1,7.8761316872428,7,Fallopian Tube
Heart,0.0,0,0.0,486,Heart
Kidney,0.136526970653556,1,5.04321475625823,36,Kidney
Liver,0.0,0,0.0,141,Liver
Lung,0.0,0,0.0,374,Lung
Muscle,0.0,0,0.0,469,Muscle
Nerve,0.0,0,0.0,331,Nerve
Ovary,0.0,0,0.0,110,Ovary
Pancreas,0.0,0,0.0,199,Pancreas
Pituitary,0.136526970653556,1,4.36963470319635,126,Pituitary
Prostate,0.0,0,0.0,121,Prostate
Salivary Gland,0.816109975913971,2,12.6958540630182,71,Salivary Gland
Skin,0.0,0,0.0,659,Skin
Small Intestine,0.136526970653556,1,6.04707740916272,103,Small Intestine
Spleen,0.0662427202032237,1,2.57244623655914,118,Spleen
Stomach,0.0,0,0.0,206,Stomach
Testis,0.0,0,0.0,203,Testis
Thyroid,0.15828430982046,1,7.92505175983437,360,Thyroid
Uterus,0.0,0,0.0,93,Uterus
Vagina,0.0,0,0.0,95,Vagina
