Unnamed: 0,Log10PValue,Tissue.Specific.Genes,fold.change,samples,Tissue
Adipose Tissue,0.205218479986721,2,1.72765842209785,610,Adipose Tissue
Adrenal Gland,0.0,1,0.433048239659698,159,Adrenal Gland
Artery,0.205218479986721,3,1.52299734748011,747,Artery
Bladder,0.0,0,0.0,13,Bladder
Brain,0.0,4,0.655377872136424,1401,Brain
Breast,0.0,2,0.783807027602588,215,Breast
Cervix Uteri,0.301552062533736,3,2.2097059729064,11,Cervix Uteri
Colon,1.19793937628592,4,6.05472951597596,377,Colon
Esophagus,0.30517056253478,4,2.23717124488603,790,Esophagus
Fallopian Tube,0.0,0,0.0,7,Fallopian Tube
Heart,0.0,2,0.778261223162004,486,Heart
Kidney,0.403688776372384,4,2.60855935668529,36,Kidney
Liver,1.19793937628592,7,3.76201842075705,141,Liver
Lung,0.0,0,0.0,374,Lung
Muscle,0.0,1,0.611079182630907,469,Muscle
Nerve,0.205218479986721,2,1.98784794349813,331,Nerve
Ovary,0.205218479986721,2,1.81309208033346,110,Ovary
Pancreas,0.0,1,0.824956896551724,199,Pancreas
Pituitary,0.0,1,0.565038970240907,126,Pituitary
Prostate,0.0,0,0.0,121,Prostate
Salivary Gland,0.30517056253478,3,2.4625579001544,71,Salivary Gland
Skin,0.118021473894898,3,1.272427089797,659,Skin
Small Intestine,0.30517056253478,3,2.34584899493381,103,Small Intestine
Spleen,0.986222820073823,8,2.66115127919911,118,Spleen
Stomach,0.0,1,1.12239033544452,206,Stomach
Testis,0.0,0,0.0,203,Testis
Thyroid,0.205218479986721,2,2.0495823516813,360,Thyroid
Uterus,0.277736585397836,1,4.99973876698015,93,Uterus
Vagina,0.779173662826186,3,4.94974137931034,95,Vagina
