Unnamed: 0,Log10PValue,Tissue.Specific.Genes,fold.change,samples,Tissue
Adipose Tissue,0.0,0,0.0,610,Adipose Tissue
Adrenal Gland,0.0,0,0.0,159,Adrenal Gland
Artery,0.0,0,0.0,747,Artery
Bladder,0.0,0,0.0,13,Bladder
Brain,0.0082583176125586,1,3.80119165839126,1401,Brain
Breast,0.290534136307125,1,9.09216152019003,215,Breast
Cervix Uteri,0.290534136307125,1,17.0883928571429,11,Cervix Uteri
Colon,0.290534136307125,1,35.1174311926606,377,Colon
Esophagus,0.290534136307125,1,12.975593220339,790,Esophagus
Fallopian Tube,0.0,0,0.0,7,Fallopian Tube
Heart,0.290534136307125,1,9.02783018867925,486,Heart
Kidney,0.290534136307125,1,15.1296442687747,36,Kidney
Liver,0.0,0,0.0,141,Liver
Lung,0.0,0,0.0,374,Lung
Muscle,0.0,0,0.0,469,Muscle
Nerve,0.0,0,0.0,331,Nerve
Ovary,0.0,0,0.0,110,Ovary
Pancreas,0.0,0,0.0,199,Pancreas
Pituitary,0.0,0,0.0,126,Pituitary
Prostate,0.0,0,0.0,121,Prostate
Salivary Gland,0.0,0,0.0,71,Salivary Gland
Skin,0.0,0,0.0,659,Skin
Small Intestine,0.0,0,0.0,103,Small Intestine
Spleen,0.0,0,0.0,118,Spleen
Stomach,0.0,0,0.0,206,Stomach
Testis,0.0,0,0.0,203,Testis
Thyroid,0.0,0,0.0,360,Thyroid
Uterus,0.0,0,0.0,93,Uterus
Vagina,0.0,0,0.0,95,Vagina
