Unnamed: 0,Log10PValue,Tissue.Specific.Genes,fold.change,samples,Tissue
Adipose Tissue,0.0,0,0.0,610,Adipose Tissue
Adrenal Gland,0.0,0,0.0,159,Adrenal Gland
Artery,0.0247246804715301,1,2.56040133779264,747,Artery
Bladder,0.0,0,0.0,13,Bladder
Brain,0.75396506005813,5,4.13173006346876,1401,Brain
Breast,0.0,0,0.0,215,Breast
Cervix Uteri,0.0,0,0.0,11,Cervix Uteri
Colon,0.0247246804715301,1,7.63422417231751,377,Colon
Esophagus,0.0,0,0.0,790,Esophagus
Fallopian Tube,0.0,0,0.0,7,Fallopian Tube
Heart,0.0,1,1.96257178014766,486,Heart
Kidney,0.0247246804715301,1,3.28905310190754,36,Kidney
Liver,0.0247246804715301,1,2.71052258886843,141,Liver
Lung,0.0247246804715301,1,2.65856368940131,374,Lung
Muscle,0.0,0,0.0,469,Muscle
Nerve,0.0,0,0.0,331,Nerve
Ovary,0.0,0,0.0,110,Ovary
Pancreas,0.0,0,0.0,199,Pancreas
Pituitary,0.0247246804715301,1,2.84976176295414,126,Pituitary
Prostate,0.0,0,0.0,121,Prostate
Salivary Gland,0.0247246804715301,1,4.13995241185377,71,Salivary Gland
Skin,0.0,0,0.0,659,Skin
Small Intestine,0.0,0,0.0,103,Small Intestine
Spleen,0.0,0,0.0,118,Spleen
Stomach,0.0247246804715301,1,5.66075125702455,206,Stomach
Testis,0.0,0,0.0,203,Testis
Thyroid,0.0,0,0.0,360,Thyroid
Uterus,0.248280151526185,1,25.2160737812912,93,Uterus
Vagina,0.0,0,0.0,95,Vagina
