Unnamed: 0,Log10PValue,Tissue.Specific.Genes,fold.change,samples,Tissue
Adipose Tissue,0.126997187989145,2,1.42133600683227,610,Adipose Tissue
Adrenal Gland,0.0,1,0.356266636883156,159,Adrenal Gland
Artery,0.257314115691217,4,1.67061647572286,747,Artery
Bladder,0.0,0,0.0,13,Bladder
Brain,0.0086881019794976,7,0.943558213075845,1401,Brain
Breast,0.0086881019794976,3,0.96725122555213,215,Breast
Cervix Uteri,0.257314115691217,3,1.8179141337386,11,Cervix Uteri
Colon,1.43093010656966,5,6.2264948923157,377,Colon
Esophagus,0.0086881019794976,2,0.920254838321914,790,Esophagus
Fallopian Tube,0.0,0,0.0,7,Fallopian Tube
Heart,0.888271791309005,8,2.56108657834872,486,Heart
Kidney,0.31374912167985,4,2.14604883245031,36,Kidney
Liver,0.740157927392259,6,2.65285189548825,141,Liver
Lung,0.257314115691217,4,1.73466566968028,374,Lung
Muscle,0.297856440997111,4,2.01092723929603,469,Muscle
Nerve,0.151851317608963,2,1.63539263436726,331,Nerve
Ovary,0.0,1,0.74581092666199,110,Ovary
Pancreas,0.0,1,0.678687943262411,199,Pancreas
Pituitary,0.151851317608963,3,1.39456426697756,126,Pituitary
Prostate,0.0,0,0.0,121,Prostate
Salivary Gland,0.257314115691217,3,2.02593415899227,71,Salivary Gland
Skin,0.0,1,0.348939816587358,659,Skin
Small Intestine,0.465147638470739,4,2.57322442943094,103,Small Intestine
Spleen,0.888271791309005,9,2.46298043925875,118,Spleen
Stomach,0.181799651856909,2,1.84676991363921,206,Stomach
Testis,0.0,1,0.184175832635661,203,Testis
Thyroid,0.740157927392259,4,3.37236245099335,360,Thyroid
Uterus,0.0,0,0.0,93,Uterus
Vagina,0.0,0,0.0,95,Vagina
