Unnamed: 0,Log10PValue,Tissue.Specific.Genes,fold.change,samples,Tissue
Adipose Tissue,0.0,1,0.663603897229638,610,Adipose Tissue
Adrenal Gland,0.0,1,0.332672819871026,159,Adrenal Gland
Artery,0.0,1,0.389994905756495,747,Artery
Bladder,0.0,0,0.0,13,Bladder
Brain,0.0153188778831868,9,1.13280546110998,1401,Brain
Breast,0.0,0,0.0,215,Breast
Cervix Uteri,0.0,2,1.1316816461684,11,Cervix Uteri
Colon,1.10113294983668,4,4.65131538975636,377,Colon
Esophagus,0.170922186696004,4,1.71862161858794,790,Esophagus
Fallopian Tube,0.0,0,0.0,7,Fallopian Tube
Heart,0.0,1,0.298934774459578,486,Heart
Kidney,0.170922186696004,4,2.00392639321519,36,Kidney
Liver,0.253242902214283,5,2.06430528291304,141,Liver
Lung,2.24832319079335,10,4.04946787127351,374,Lung
Muscle,0.0,1,0.46943831248467,469,Muscle
Nerve,0.0,1,0.763544243197957,331,Nerve
Ovary,0.0,1,0.69641947456517,110,Ovary
Pancreas,0.0,0,0.0,199,Pancreas
Pituitary,0.0,2,0.868139345005897,126,Pituitary
Prostate,0.0,0,0.0,121,Prostate
Salivary Gland,1.23200806929879,6,3.78353266778689,71,Salivary Gland
Skin,0.170922186696004,5,1.62915609731184,659,Skin
Small Intestine,0.170922186696004,3,1.80210916167101,103,Small Intestine
Spleen,1.23200806929879,10,2.55541016876736,118,Spleen
Stomach,0.0694817839221134,2,1.72446727035185,206,Stomach
Testis,0.0,1,0.171978757626677,203,Testis
Thyroid,0.0,1,0.78725679733454,360,Thyroid
Uterus,0.170922186696004,1,3.84085892032912,93,Uterus
Vagina,0.0,1,1.26748344370861,95,Vagina
