Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ACVRL1,Serine/threonine-protein kinase receptor R3,38781,542,2.23 [1.71-2.91],2.858185840603728e-09
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ADA2,Adenosine deaminase 2,38891,542,1.67 [1.42-1.97],1.158109833227141e-09
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ADM,Pro-adrenomedullin,39465,551,2.60 [1.95-3.46],7.674408805605991e-11
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,AGR2,Anterior gradient protein 2 homolog,37904,524,1.28 [1.19-1.38],1.0694652545508103e-10
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,AGRN,Agrin,39278,548,1.79 [1.47-2.18],5.306344456132657e-09
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,AMBP,Protein AMBP,39404,550,2.28 [1.58-3.28],9.535304791926936e-06
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ANXA10,Annexin A10,38224,531,1.49 [1.38-1.61],9.828789002774106e-25
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,AREG,Amphiregulin,38986,546,1.70 [1.47-1.96],1.3848514871492677e-12
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ASGR1,Asialoglycoprotein receptor 1,38848,542,2.27 [1.81-2.85],1.3886987733919793e-12
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ASGR2,Asialoglycoprotein receptor 2,34113,467,2.08 [1.52-2.84],4.1647898919982124e-06
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,B2M,Beta-2-microglobulin,34130,470,1.55 [1.32-1.81],6.710312089842217e-08
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,B4GALT1,"Beta-1,4-galactosyltransferase 1",39278,548,1.84 [1.42-2.40],5.479272357958145e-06
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,BSG,Basigin,39485,553,2.96 [2.08-4.20],1.671723631412582e-09
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,BST2,Bone marrow stromal antigen 2,39470,550,1.39 [1.22-1.58],3.899311423404062e-07
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,BTN2A1,Butyrophilin subfamily 2 member A1,39278,548,2.35 [1.82-3.03],6.33896029626875e-11
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,C1QA,Complement C1q subcomponent subunit A,39351,552,2.55 [1.86-3.49],6.538436234950782e-09
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,CA9,Carbonic anhydrase 9,39465,551,1.95 [1.70-2.22],2.325778596536737e-22
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,CALCA,Calcitonin,38784,542,1.28 [1.15-1.42],6.750981935909161e-06
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,CBLIF,Cobalamin binding intrinsic factor,39036,545,1.75 [1.59-1.94],1.4861078716563104e-27
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,CCL11,Eotaxin,39553,553,1.78 [1.46-2.18],1.959962320389273e-08
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,CCL16,C-C motif chemokine 16,39602,551,1.60 [1.38-1.86],9.218999915245256e-10
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,CCL20,C-C motif chemokine 20,39553,553,1.23 [1.14-1.32],2.8030967525547337e-08
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,CCL21,C-C motif chemokine 21,39278,548,1.41 [1.22-1.64],5.750384488005744e-06
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,CCL7,C-C motif chemokine 7,39058,549,1.39 [1.26-1.54],1.5715544487931686e-10
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,CD160,CD160 antigen,39553,553,1.46 [1.25-1.69],9.659115698496417e-07
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,CD163,Scavenger receptor cysteine-rich type 1 protein M130,39275,546,1.47 [1.24-1.74],8.962548496251293e-06
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,CD27,CD27 antigen,39240,545,1.69 [1.44-1.99],2.5818282740603064e-10
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,CD276,CD276 antigen,39089,547,1.74 [1.40-2.15],3.581796065036364e-07
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,CD300C,CMRF35-like molecule 6,39470,550,1.69 [1.38-2.08],3.5677773487371494e-07
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,CD300E,CMRF35-like molecule 2,39337,550,1.81 [1.53-2.14],2.316059440603798e-12
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,CD302,CD302 antigen,38986,546,2.16 [1.75-2.68],1.2442654382192389e-12
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,CD48,CD48 antigen,39216,547,1.91 [1.50-2.42],1.1158215213212064e-07
