Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,A1BG,Alpha-1B-glycoprotein,36266,1969,1.93 [1.47-2.53],2.029695715326189e-06
"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,ABCA2,ATP-binding cassette sub-family A member 2,35013,1899,1.55 [1.37-1.75],1.0431213731034203e-12
"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",40598,2314,1.27 [1.21-1.33],8.2265103422575805e-25
"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,ACE,Angiotensin-converting enzyme,36241,1967,2.33 [1.97-2.75],3.748098695687752e-23
"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,ACE2,Angiotensin-converting enzyme 2,40863,2334,1.77 [1.66-1.89],9.39235716121956e-71
"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,ACP5,Tartrate-resistant acid phosphatase type 5,41766,2376,1.37 [1.22-1.54],1.4415637237224944e-07
"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,ACTA2,"Actin, aortic smooth muscle",40863,2334,1.40 [1.30-1.52],1.822367863405707e-17
"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,ACVRL1,Serine/threonine-protein kinase receptor R3,41208,2328,2.67 [2.31-3.08],2.2321321248070564e-41
"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,ACY1,Aminoacylase-1,41564,2372,1.27 [1.20-1.35],1.520223991107677e-15
"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,ACY3,N-acyl-aromatic-L-amino acid amidohydrolase,35013,1899,1.71 [1.58-1.84],1.0552342489847108e-43
"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,ADA,Adenosine deaminase,42051,2384,1.39 [1.26-1.54],2.8358754153224533e-10
"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,ADA2,Adenosine deaminase 2,41335,2342,1.67 [1.53-1.82],5.87952271510291e-32
