Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XIV Diseases of the genitourinary system,Other disorders of  bladder,ADAMTS4,A disintegrin and metalloproteinase with thrombospondin motifs 4,38477,446,1.73 [1.38-2.16],1.6541642153283704e-06
Chapter XIV Diseases of the genitourinary system,Other disorders of  bladder,AMBP,Protein AMBP,45791,559,2.70 [1.88-3.86],6.541866990853965e-08
Chapter XIV Diseases of the genitourinary system,Other disorders of  bladder,ATRAID,All-trans retinoic acid-induced differentiation factor,39436,462,1.64 [1.36-1.97],2.016781688433233e-07
Chapter XIV Diseases of the genitourinary system,Other disorders of  bladder,B2M,Beta-2-microglobulin,39664,467,1.52 [1.27-1.81],3.2067536793954417e-06
Chapter XIV Diseases of the genitourinary system,Other disorders of  bladder,B4GALT1,"Beta-1,4-galactosyltransferase 1",45652,554,2.11 [1.63-2.74],1.9477385747637843e-08
Chapter XIV Diseases of the genitourinary system,Other disorders of  bladder,BTN2A1,Butyrophilin subfamily 2 member A1,45652,554,2.28 [1.76-2.95],3.169820506757524e-10
Chapter XIV Diseases of the genitourinary system,Other disorders of  bladder,C4BPB,C4b-binding protein beta chain,45583,550,1.64 [1.37-1.97],9.131386020304649e-08
Chapter XIV Diseases of the genitourinary system,Other disorders of  bladder,CAPG,Macrophage-capping protein,45131,551,1.34 [1.19-1.52],1.6221644244327216e-06
Chapter XIV Diseases of the genitourinary system,Other disorders of  bladder,CCER2,Coiled-coil domain-containing glutamate-rich protein 2,38563,456,1.37 [1.19-1.57],5.825153065520448e-06
Chapter XIV Diseases of the genitourinary system,Other disorders of  bladder,CCN3,CCN family member 3,45953,558,1.82 [1.49-2.23],3.914980813484252e-09
Chapter XIV Diseases of the genitourinary system,Other disorders of  bladder,CD160,CD160 antigen,45963,559,1.42 [1.22-1.65],5.71087865972584e-06
Chapter XIV Diseases of the genitourinary system,Other disorders of  bladder,CD300A,CMRF35-like molecule 8,38768,460,2.02 [1.52-2.67],1.1173025767242738e-06
Chapter XIV Diseases of the genitourinary system,Other disorders of  bladder,CD300C,CMRF35-like molecule 6,45863,560,1.70 [1.39-2.08],2.7762598824192805e-07
Chapter XIV Diseases of the genitourinary system,Other disorders of  bladder,CD300E,CMRF35-like molecule 2,45706,558,1.67 [1.41-1.98],2.0632418359206392e-09
Chapter XIV Diseases of the genitourinary system,Other disorders of  bladder,CD302,CD302 antigen,45249,552,1.75 [1.40-2.20],1.0535819252339447e-06
Chapter XIV Diseases of the genitourinary system,Other disorders of  bladder,CD5,T-cell surface glycoprotein CD5,45791,559,1.53 [1.27-1.84],7.594790096884829e-06
Chapter XIV Diseases of the genitourinary system,Other disorders of  bladder,CD59,CD59 glycoprotein,43819,533,2.45 [1.86-3.22],2.106590263989238e-10
Chapter XIV Diseases of the genitourinary system,Other disorders of  bladder,CD7,T-cell antigen CD7,38403,446,1.51 [1.26-1.82],9.68652310962708e-06
Chapter XIV Diseases of the genitourinary system,Other disorders of  bladder,CD74,HLA class II histocompatibility antigen gamma chain,45863,560,1.71 [1.39-2.09],2.389216462059329e-07
Chapter XIV Diseases of the genitourinary system,Other disorders of  bladder,CD79B,B-cell antigen receptor complex-associated protein beta chain,45963,559,1.45 [1.25-1.69],9.12340519497806e-07
