Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Cholelithiasis,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",47370,989,1.17 [1.09-1.25],3.987468047809351e-06
Chapter XI Diseases of the digestive system,Cholelithiasis,ACE2,Angiotensin-converting enzyme 2,47597,991,1.29 [1.17-1.43],1.750802686877792e-07
Chapter XI Diseases of the digestive system,Cholelithiasis,ADA2,Adenosine deaminase 2,48195,997,1.38 [1.21-1.57],8.51993838916505e-07
Chapter XI Diseases of the digestive system,Cholelithiasis,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,40919,826,1.42 [1.21-1.65],9.96295483462659e-06
Chapter XI Diseases of the digestive system,Cholelithiasis,ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,48830,1018,1.70 [1.41-2.05],3.604238460331563e-08
Chapter XI Diseases of the digestive system,Cholelithiasis,ADAMTS8,A disintegrin and metalloproteinase with thrombospondin motifs 8,48624,1013,0.71 [0.63-0.81],5.892675632983597e-08
Chapter XI Diseases of the digestive system,Cholelithiasis,ADGRG2,Adhesion G-protein coupled receptor G2,48474,1012,0.50 [0.41-0.61],1.4417112833023503e-11
Chapter XI Diseases of the digestive system,Cholelithiasis,ADH1B,All-trans-retinol dehydrogenase,41211,837,1.25 [1.15-1.35],6.568614849784674e-08
Chapter XI Diseases of the digestive system,Cholelithiasis,ADH4,All-trans-retinol dehydrogenase [NAD(+)] ADH4,47597,991,1.24 [1.16-1.32],1.2356560565131628e-10
Chapter XI Diseases of the digestive system,Cholelithiasis,ADM,Pro-adrenomedullin,48900,1023,1.99 [1.61-2.47],3.7904777669236626e-10
Chapter XI Diseases of the digestive system,Cholelithiasis,AGR2,Anterior gradient protein 2 homolog,46983,982,1.47 [1.39-1.55],3.035338131744309e-46
Chapter XI Diseases of the digestive system,Cholelithiasis,AGRN,Agrin,48677,1010,1.63 [1.41-1.89],7.052095565333742e-11
Chapter XI Diseases of the digestive system,Cholelithiasis,AGXT,Serine--pyruvate aminotransferase,48474,1012,1.30 [1.22-1.39],1.318665216728466e-14
Chapter XI Diseases of the digestive system,Cholelithiasis,AMBP,Protein AMBP,48830,1021,2.25 [1.72-2.95],3.715195270933839e-09
Chapter XI Diseases of the digestive system,Cholelithiasis,AMOT,Angiomotin,41211,837,1.66 [1.42-1.94],1.3688952866126459e-10
Chapter XI Diseases of the digestive system,Cholelithiasis,ANPEP,Aminopeptidase N,48584,1006,1.56 [1.29-1.88],3.3577419014542124e-06
Chapter XI Diseases of the digestive system,Cholelithiasis,ANXA10,Annexin A10,47360,990,1.36 [1.28-1.44],1.5591099271698566e-23
Chapter XI Diseases of the digestive system,Cholelithiasis,APOM,Apolipoprotein M,48591,1008,0.62 [0.51-0.75],2.0940437578913506e-06
Chapter XI Diseases of the digestive system,Cholelithiasis,AREG,Amphiregulin,48264,1001,1.43 [1.29-1.60],6.009733989510929e-11
Chapter XI Diseases of the digestive system,Cholelithiasis,ASGR1,Asialoglycoprotein receptor 1,48101,994,1.86 [1.55-2.22],1.0085989044053776e-11
Chapter XI Diseases of the digestive system,Cholelithiasis,B4GALT1,"Beta-1,4-galactosyltransferase 1",48677,1010,1.61 [1.32-1.96],2.024672688635064e-06
Chapter XI Diseases of the digestive system,Cholelithiasis,BAIAP2,Brain-specific angiogenesis inhibitor 1-associated protein 2,47370,989,1.34 [1.23-1.45],2.279420177284101e-12
Chapter XI Diseases of the digestive system,Cholelithiasis,BOC,Brother of CDO,47597,991,0.57 [0.44-0.72],5.2327989747361445e-06
Chapter XI Diseases of the digestive system,Cholelithiasis,BST2,Bone marrow stromal antigen 2,48912,1018,1.37 [1.25-1.50],4.371110646505494e-12
Chapter XI Diseases of the digestive system,Cholelithiasis,BTN2A1,Butyrophilin subfamily 2 member A1,48677,1010,1.71 [1.40-2.09],1.42344601483596e-07
Chapter XI Diseases of the digestive system,Cholelithiasis,BTN3A2,Butyrophilin subfamily 3 member A2,48415,1010,1.46 [1.27-1.68],1.1991656117796654e-07
Chapter XI Diseases of the digestive system,Cholelithiasis,C1QA,Complement C1q subcomponent subunit A,48771,1018,1.97 [1.55-2.51],3.8488803047717947e-08
Chapter XI Diseases of the digestive system,Cholelithiasis,C1RL,Complement C1r subcomponent-like protein,42122,853,2.97 [2.10-4.22],1.0483550387379502e-09
Chapter XI Diseases of the digestive system,Cholelithiasis,C4BPB,C4b-binding protein beta chain,48624,1013,1.39 [1.21-1.59],2.0449147355021875e-06
Chapter XI Diseases of the digestive system,Cholelithiasis,CA5A,"Carbonic anhydrase 5A, mitochondrial",47597,991,1.22 [1.15-1.29],3.223518535888474e-11
Chapter XI Diseases of the digestive system,Cholelithiasis,CANT1,Soluble calcium-activated nucleotidase 1,48326,1005,1.92 [1.46-2.53],3.1190899494988827e-06
Chapter XI Diseases of the digestive system,Cholelithiasis,CCL16,C-C motif chemokine 16,49077,1019,1.31 [1.17-1.47],1.5490394424319252e-06
Chapter XI Diseases of the digestive system,Cholelithiasis,CCL20,C-C motif chemokine 20,49014,1023,1.16 [1.10-1.23],1.3567450755138508e-07
Chapter XI Diseases of the digestive system,Cholelithiasis,CCL3,C-C motif chemokine 3,48415,1010,1.22 [1.13-1.30],3.363294196279187e-08
Chapter XI Diseases of the digestive system,Cholelithiasis,CD160,CD160 antigen,49014,1023,1.32 [1.18-1.48],2.049833702298535e-06
Chapter XI Diseases of the digestive system,Cholelithiasis,CD27,CD27 antigen,48624,1013,1.40 [1.23-1.59],3.124319280719144e-07
Chapter XI Diseases of the digestive system,Cholelithiasis,CD274,Programmed cell death 1 ligand 1,48101,994,1.47 [1.26-1.71],5.581995886821854e-07
Chapter XI Diseases of the digestive system,Cholelithiasis,CD300A,CMRF35-like molecule 8,41211,837,1.92 [1.55-2.37],2.043496239842004e-09
Chapter XI Diseases of the digestive system,Cholelithiasis,CD300C,CMRF35-like molecule 6,48912,1018,1.53 [1.31-1.79],8.776334051417555e-08
Chapter XI Diseases of the digestive system,Cholelithiasis,CD300E,CMRF35-like molecule 2,48747,1021,1.54 [1.36-1.75],2.7546084473564144e-11
Chapter XI Diseases of the digestive system,Cholelithiasis,CD302,CD302 antigen,48264,1001,1.53 [1.29-1.81],1.143075931028093e-06
Chapter XI Diseases of the digestive system,Cholelithiasis,CD34,Hematopoietic progenitor cell antigen CD34,48758,1016,0.53 [0.42-0.67],1.0258724542188245e-07
Chapter XI Diseases of the digestive system,Cholelithiasis,CD4,T-cell surface glycoprotein CD4,48335,1006,1.49 [1.28-1.74],3.983199646258338e-07
Chapter XI Diseases of the digestive system,Cholelithiasis,CD5,T-cell surface glycoprotein CD5,48830,1021,1.57 [1.36-1.82],1.5073461985750555e-09
Chapter XI Diseases of the digestive system,Cholelithiasis,CD72,B-cell differentiation antigen CD72,41211,837,1.45 [1.25-1.68],1.2736050864756975e-06
Chapter XI Diseases of the digestive system,Cholelithiasis,CD74,HLA class II histocompatibility antigen gamma chain,48912,1018,1.62 [1.39-1.89],5.347238142295388e-10
Chapter XI Diseases of the digestive system,Cholelithiasis,CD83,CD83 antigen,48415,1010,1.53 [1.31-1.79],8.456675672718086e-08
Chapter XI Diseases of the digestive system,Cholelithiasis,CD8A,T-cell surface glycoprotein CD8 alpha chain,48912,1018,1.36 [1.22-1.52],2.924648512291068e-08
Chapter XI Diseases of the digestive system,Cholelithiasis,CDHR2,Cadherin-related family member 2,48264,1001,1.29 [1.19-1.39],8.320895834871322e-11
Chapter XI Diseases of the digestive system,Cholelithiasis,CDHR5,Cadherin-related family member 5,48474,1012,1.60 [1.37-1.87],3.625683973839872e-09
Chapter XI Diseases of the digestive system,Cholelithiasis,CFD,Complement factor D,42199,854,1.97 [1.48-2.62],3.677802248305446e-06
Chapter XI Diseases of the digestive system,Cholelithiasis,CFH,Complement factor H,39725,801,2.51 [1.87-3.38],1.1116825703250463e-09
Chapter XI Diseases of the digestive system,Cholelithiasis,CFHR2,Complement factor H-related protein 2,41882,848,1.34 [1.18-1.52],8.429786427227698e-06
Chapter XI Diseases of the digestive system,Cholelithiasis,CFI,Complement factor I,42199,854,2.48 [1.78-3.46],7.674629413870711e-08
Chapter XI Diseases of the digestive system,Cholelithiasis,CHCHD10,"Coiled-coil-helix-coiled-coil-helix domain-containing protein 10, mitochondrial",42040,844,1.52 [1.32-1.76],1.2576008785819516e-08
Chapter XI Diseases of the digestive system,Cholelithiasis,CHGA,Chromogranin-A,42140,854,1.34 [1.26-1.41],1.0090029090419932e-22
Chapter XI Diseases of the digestive system,Cholelithiasis,CKAP4,Cytoskeleton-associated protein 4,48780,1017,2.07 [1.74-2.46],3.268400089119197e-16
Chapter XI Diseases of the digestive system,Cholelithiasis,CLEC4D,C-type lectin domain family 4 member D,48415,1010,1.31 [1.20-1.43],1.3959761983924107e-09
Chapter XI Diseases of the digestive system,Cholelithiasis,CLEC6A,C-type lectin domain family 6 member A,47370,989,1.48 [1.32-1.65],2.7630881611569023e-11
Chapter XI Diseases of the digestive system,Cholelithiasis,CLMP,CXADR-like membrane protein,48900,1023,2.06 [1.60-2.66],3.04164106075276e-08
Chapter XI Diseases of the digestive system,Cholelithiasis,COL18A1,Collagen alpha-1(XVIII) chain,48689,1009,2.06 [1.63-2.60],1.0833149664660227e-09
Chapter XI Diseases of the digestive system,Cholelithiasis,COL6A3,Collagen alpha-3(VI) chain,49077,1019,1.60 [1.38-1.85],2.390153103164286e-10
Chapter XI Diseases of the digestive system,Cholelithiasis,COLEC12,Collectin-12,48438,1003,1.74 [1.42-2.13],1.2578091975492352e-07
Chapter XI Diseases of the digestive system,Cholelithiasis,CPM,Carboxypeptidase M,48684,1016,1.72 [1.47-2.01],6.944349732254341e-12
Chapter XI Diseases of the digestive system,Cholelithiasis,CRHBP,Corticotropin-releasing factor-binding protein,48438,1003,1.67 [1.36-2.04],6.73257601689411e-07
Chapter XI Diseases of the digestive system,Cholelithiasis,CRTAM,Cytotoxic and regulatory T-cell molecule,48101,994,1.30 [1.16-1.45],4.684021058772832e-06
Chapter XI Diseases of the digestive system,Cholelithiasis,CSF1,Macrophage colony-stimulating factor 1,48677,1010,2.43 [2.01-2.94],3.696374323200864e-20
Chapter XI Diseases of the digestive system,Cholelithiasis,CST3,Cystatin-C,48582,1008,1.89 [1.58-2.26],3.740973301983372e-12
Chapter XI Diseases of the digestive system,Cholelithiasis,CSTB,Cystatin-B,47809,996,1.36 [1.20-1.55],2.54350264614632e-06
Chapter XI Diseases of the digestive system,Cholelithiasis,CTSL,Cathepsin L1,48474,1012,1.79 [1.43-2.23],3.278771261616693e-07
Chapter XI Diseases of the digestive system,Cholelithiasis,CTSO,Cathepsin O,49014,1023,2.08 [1.75-2.47],3.1696655906698187e-17
Chapter XI Diseases of the digestive system,Cholelithiasis,CTSV,Cathepsin L2,48735,1016,0.66 [0.58-0.76],3.453573004256693e-09
Chapter XI Diseases of the digestive system,Cholelithiasis,CTSZ,Cathepsin Z,48502,1005,1.78 [1.50-2.12],5.680713887535168e-11
Chapter XI Diseases of the digestive system,Cholelithiasis,CXADR,Coxsackievirus and adenovirus receptor,48415,1010,1.45 [1.31-1.60],5.20556014997923e-13
Chapter XI Diseases of the digestive system,Cholelithiasis,CXCL13,C-X-C motif chemokine 13,48912,1018,1.20 [1.11-1.29],4.147048636989539e-06
Chapter XI Diseases of the digestive system,Cholelithiasis,DEFA1_DEFA1B,Neutrophil defensin 1,47484,984,1.28 [1.16-1.40],4.0201640311823524e-07
Chapter XI Diseases of the digestive system,Cholelithiasis,DLL1,Delta-like protein 1,48624,1013,1.65 [1.38-1.97],3.974884199131064e-08
Chapter XI Diseases of the digestive system,Cholelithiasis,DNER,Delta and Notch-like epidermal growth factor-related receptor,48365,1002,0.58 [0.46-0.72],1.4569340992324806e-06
