Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ACAN,Aggrecan core protein,36138,823,1.72 [1.37-2.15],2.565546273679969e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,BRK1,Protein BRICK1,35688,822,1.62 [1.42-1.85],1.3640976798964265e-12
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,CCN3,CCN family member 3,36860,841,1.54 [1.29-1.84],1.3281960474653012e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,CHGA,Chromogranin-A,31761,729,1.21 [1.12-1.30],1.064466482272478e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,COL9A1,Collagen alpha-1(IX) chain,36450,836,2.18 [1.95-2.44],1.4223580609704937e-41
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,COMP,Cartilage oligomeric matrix protein,36078,816,1.75 [1.46-2.11],3.203303097820349e-09
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,CRTAC1,Cartilage acidic protein 1,36922,845,2.35 [1.89-2.91],1.275280215199132e-14
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,DCN,Decorin,35806,817,2.28 [1.74-2.98],1.9187896154754595e-09
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,KLK4,Kallikrein-4,36805,841,1.24 [1.13-1.36],7.639202665117113e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,LEP,Leptin,36471,832,0.78 [0.71-0.85],4.86529027623479e-08
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,MATN3,Matrilin-3,36152,825,1.58 [1.31-1.90],2.018258868883964e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,NRCAM,Neuronal cell adhesion molecule,36471,832,0.55 [0.44-0.69],2.547991043667792e-07
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,PRELP,Prolargin,36451,832,2.01 [1.51-2.67],1.882020824922328e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,SCRG1,Scrapie-responsive protein 1,31754,727,2.11 [1.68-2.66],1.5489842981119038e-10
