Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,ACE,Angiotensin-converting enzyme,23170,379,6.56 [4.54-9.47],1.2608968769188017e-23
Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,ACE2,Angiotensin-converting enzyme 2,26171,425,2.07 [1.84-2.33],2.668241650497849e-34
Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,ACRV1,Acrosomal protein SP-10,22479,369,1.48 [1.38-1.60],2.229495197445549e-26
Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,ACVRL1,Serine/threonine-protein kinase receptor R3,26415,422,2.52 [1.82-3.49],2.4600944794712584e-08
Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,ACY1,Aminoacylase-1,26638,430,1.55 [1.38-1.74],1.3999847031683572e-13
Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,ACY3,N-acyl-aromatic-L-amino acid amidohydrolase,22417,368,1.79 [1.53-2.08],1.4495740930455158e-13
Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,ADAMTSL2,ADAMTS-like protein 2,23141,378,2.53 [2.00-3.20],1.1634368447136832e-14
Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,ADGRG1,Adhesion G-protein coupled receptor G1,26529,421,1.43 [1.30-1.58],3.0299182014375374e-13
Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,ADGRG2,Adhesion G-protein coupled receptor G2,26638,430,0.21 [0.16-0.28],9.417904933306968e-25
Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,ADH4,All-trans-retinol dehydrogenase [NAD(+)] ADH4,26171,425,1.44 [1.31-1.58],3.608663637906813e-14
Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,ADIPOQ,Adiponectin,23181,377,0.50 [0.44-0.57],5.250228511639835e-26
Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,ADM,Pro-adrenomedullin,26877,428,2.52 [1.81-3.51],4.220735742476638e-08
Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,AGRN,Agrin,26754,425,2.30 [1.85-2.86],3.9991391231517464e-14
Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,AGXT,Serine--pyruvate aminotransferase,26638,430,1.38 [1.26-1.53],7.513100003325342e-11
Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,AHSP,Alpha-hemoglobin-stabilizing protein,26589,423,1.36 [1.23-1.50],5.56356704227084e-10
Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,ALDH3A1,"Aldehyde dehydrogenase, dimeric NADP-preferring",26586,424,1.46 [1.33-1.60],6.030229843190597e-15
Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,AMBP,Protein AMBP,26841,426,3.80 [2.47-5.83],1.1175438944741974e-09
Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,ANG,Angiogenin,26545,424,2.02 [1.62-2.52],3.309101765503453e-10
Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,ANGPT2,Angiopoietin-2,26877,428,2.09 [1.69-2.58],7.205187593532164e-12
Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,ANGPTL3,Angiopoietin-related protein 3,26640,425,0.23 [0.18-0.28],3.895141644644995e-39
Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,ANXA10,Annexin A10,26013,417,1.42 [1.29-1.56],1.8396616340392474e-13
Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,APOA1,Apolipoprotein A-I,23181,377,0.13 [0.09-0.20],7.903847494838369e-22
Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,APOC1,Apolipoprotein C-I,23132,375,0.17 [0.13-0.21],1.1640641723269057e-42
Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,APOL1,Apolipoprotein L1,23170,379,0.47 [0.39-0.58],4.233729250110031e-13
Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,APOM,Apolipoprotein M,26680,425,0.14 [0.10-0.19],5.406478939938238e-39
Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,AREG,Amphiregulin,26529,421,1.83 [1.57-2.14],1.3702026076826468e-14
Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,ASGR1,Asialoglycoprotein receptor 1,26461,423,2.95 [2.27-3.83],4.650065794046744e-16
Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,ASS1,Argininosuccinate synthase,22417,368,1.43 [1.27-1.61],1.4338702626675955e-09
Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,B2M,Beta-2-microglobulin,23181,377,1.79 [1.51-2.12],1.4151179185770682e-11
Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,B4GALT1,"Beta-1,4-galactosyltransferase 1",26754,425,2.78 [2.08-3.72],6.2022364512308896e-12
Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,BAIAP2,Brain-specific angiogenesis inhibitor 1-associated protein 2,25994,418,1.43 [1.27-1.61],2.880237927752576e-09
Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,BCAN,Brevican core protein,26461,423,0.50 [0.39-0.64],2.55063656236335e-08
Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,BST2,Bone marrow stromal antigen 2,26903,429,1.47 [1.30-1.66],4.769927024770055e-10
Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,C7,Complement component C7,22640,367,2.22 [1.68-2.94],2.543507731934859e-08
Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,CA5A,"Carbonic anhydrase 5A, mitochondrial",26171,425,1.40 [1.29-1.52],4.567446821592229e-16
Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,CALCA,Calcitonin,26415,422,1.51 [1.37-1.67],3.230816745697859e-16
Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,CBLIF,Cobalamin binding intrinsic factor,26609,429,1.46 [1.29-1.64],5.88568105943282e-10
Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,CCL15,C-C motif chemokine 15,26974,435,1.87 [1.57-2.22],1.0822822210855434e-12
Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,CCL16,C-C motif chemokine 16,26974,435,1.76 [1.49-2.08],1.768093757973898e-11
Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,CCL21,C-C motif chemokine 21,26754,425,1.79 [1.54-2.08],5.692848104214218e-14
Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,CCN5,CCN family member 5,26628,423,2.27 [1.85-2.78],2.102938587126941e-15
Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,CD1C,T-cell surface glycoprotein CD1c,26702,421,0.35 [0.26-0.47],2.2508745181939388e-11
