Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,CEACAM19,Carcinoembryonic antigen-related cell adhesion molecule 19,24281,63,2.81 [1.95-4.05],2.7898308267148644e-08
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,DEFB103A_DEFB103B,Beta-defensin 103,23516,59,2.15 [1.64-2.82],2.64416786665287e-08
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,DEFB4A_DEFB4B,Beta-defensin 4A,27632,67,2.23 [1.92-2.58],3.319054637559196e-26
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,GDF15,Growth/differentiation factor 15,28398,73,2.08 [1.68-2.56],7.317427774691941e-12
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,GPR15L,Protein GPR15L,24281,63,3.02 [2.28-4.01],1.8701376887000983e-14
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,HAVCR1,Hepatitis A virus cellular receptor 1,28271,73,1.92 [1.52-2.43],4.782815709670132e-08
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,IL17C,Interleukin-17C,27531,70,1.78 [1.45-2.19],2.8317019255278506e-08
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,IL19,Interleukin-19,27353,73,3.18 [2.69-3.76],1.0655526248240992e-41
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,IL22,Interleukin-22,24263,62,1.84 [1.47-2.30],8.600102082615988e-08
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,IL2RA,Interleukin-2 receptor subunit alpha,27868,72,2.91 [1.97-4.28],6.232270217238935e-08
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,IL36G,Interleukin-36 gamma,23601,61,1.70 [1.41-2.06],4.097493281711119e-08
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,KLK13,Kallikrein-13,27408,67,3.37 [2.26-5.03],2.690100612490373e-09
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,KLK8,Kallikrein-8,27099,69,4.85 [3.16-7.46],5.62076790877813e-13
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,LY6D,Lymphocyte antigen 6D,27881,68,3.06 [2.20-4.24],2.4983315798320428e-11
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,PI3,Elafin,27657,70,3.50 [2.94-4.17],9.497683951192218e-45
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,RRM2,Ribonucleoside-diphosphate reductase subunit M2,27369,71,1.87 [1.56-2.24],9.878458419253644e-12
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,TNF,Tumor necrosis factor,27502,69,2.21 [1.82-2.69],1.370638091895672e-15
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,TNFRSF1A,Tumor necrosis factor receptor superfamily member 1A,28041,70,4.26 [2.54-7.14],3.839800610548244e-08
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,TNFRSF1B,Tumor necrosis factor receptor superfamily member 1B,28041,70,2.23 [1.77-2.81],1.0332745800112479e-11
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,WFDC12,WAP four-disulfide core domain protein 12,28252,73,2.83 [2.24-3.59],4.454275591776431e-18
