Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other arthrosis,AMBP,Protein AMBP,22083,226,5.21 [2.89-9.39],3.8624791246457054e-08
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other arthrosis,CCN3,CCN family member 3,22140,229,2.50 [1.85-3.36],1.629247448424066e-09
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other arthrosis,CD302,CD302 antigen,21813,225,2.78 [1.99-3.88],2.229015674140097e-09
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other arthrosis,CHGA,Chromogranin-A,18989,197,1.45 [1.28-1.64],3.88682859807955e-09
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other arthrosis,COL6A3,Collagen alpha-3(VI) chain,22174,231,2.80 [2.08-3.76],7.840851609099043e-12
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other arthrosis,COL9A1,Collagen alpha-1(IX) chain,21911,224,2.44 [2.01-2.97],3.0418016863915657e-19
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other arthrosis,EDA2R,Tumor necrosis factor receptor superfamily member 27,22115,228,2.35 [1.76-3.15],8.161041249095589e-09
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other arthrosis,EPHA2,Ephrin type-A receptor 2,21117,212,2.78 [2.03-3.82],2.4736064582951305e-10
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other arthrosis,GAST,Gastrin,18941,198,1.30 [1.19-1.42],4.978813006288794e-09
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other arthrosis,GDF15,Growth/differentiation factor 15,22174,231,1.83 [1.53-2.18],1.7704715684678588e-11
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other arthrosis,GFRA1,GDNF family receptor alpha-1,22091,228,3.27 [2.24-4.77],8.79924563063772e-10
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other arthrosis,PLAUR,Urokinase plasminogen activator surface receptor,21742,226,2.91 [2.00-4.25],2.845336874821644e-08
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other arthrosis,RBFOX3,RNA binding protein fox-1 homolog 3,18966,197,2.18 [1.71-2.78],3.6272201811699847e-10
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other arthrosis,SPP1,Osteopontin,22133,231,2.06 [1.61-2.63],6.7470080558029045e-09
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other arthrosis,TNFRSF4,Tumor necrosis factor receptor superfamily member 4,22124,231,2.18 [1.66-2.86],1.8246334070477377e-08
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other arthrosis,TNFRSF9,Tumor necrosis factor receptor superfamily member 9,21775,223,2.04 [1.63-2.55],5.754030630553494e-10
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other arthrosis,VSIG2,V-set and immunoglobulin domain-containing protein 2,18913,197,1.91 [1.57-2.33],1.009188786933252e-10
