Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ACY3,N-acyl-aromatic-L-amino acid amidohydrolase,19205,1274,1.45 [1.33-1.59],2.0177363937934683e-16
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ADA2,Adenosine deaminase 2,22731,1525,1.48 [1.34-1.63],1.1954360736331896e-14
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,19789,1307,1.89 [1.61-2.22],1.0510994838851743e-14
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ADM,Pro-adrenomedullin,23020,1551,2.18 [1.83-2.59],1.4831525751852729e-18
Chapter XI Diseases of the digestive system,Diseases of the digestive system,AGR2,Anterior gradient protein 2 homolog,22130,1486,1.23 [1.18-1.29],4.830690785192608e-20
Chapter XI Diseases of the digestive system,Diseases of the digestive system,AGRN,Agrin,22939,1541,1.47 [1.30-1.65],2.872254110302493e-10
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ANGPT2,Angiopoietin-2,23020,1551,1.50 [1.34-1.68],3.766604147356683e-12
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ANXA10,Annexin A10,22314,1507,1.17 [1.12-1.23],1.7859765770779792e-10
Chapter XI Diseases of the digestive system,Diseases of the digestive system,AREG,Amphiregulin,22730,1525,1.79 [1.64-1.96],5.175194909231149e-37
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ASGR1,Asialoglycoprotein receptor 1,22634,1529,1.57 [1.36-1.81],8.84053937287508e-10
Chapter XI Diseases of the digestive system,Diseases of the digestive system,B2M,Beta-2-microglobulin,19917,1315,1.54 [1.40-1.70],1.9190813570517945e-19
Chapter XI Diseases of the digestive system,Diseases of the digestive system,B4GALT1,"Beta-1,4-galactosyltransferase 1",22939,1541,1.72 [1.47-2.01],1.3776688344237447e-11
Chapter XI Diseases of the digestive system,Diseases of the digestive system,BSG,Basigin,23030,1550,2.15 [1.73-2.65],2.258743876399398e-12
Chapter XI Diseases of the digestive system,Diseases of the digestive system,BST2,Bone marrow stromal antigen 2,23019,1546,1.31 [1.22-1.42],4.297421925322639e-12
Chapter XI Diseases of the digestive system,Diseases of the digestive system,BTN2A1,Butyrophilin subfamily 2 member A1,22939,1541,1.77 [1.52-2.07],5.06002887911791e-13
Chapter XI Diseases of the digestive system,Diseases of the digestive system,C1QA,Complement C1q subcomponent subunit A,22959,1547,2.04 [1.68-2.49],1.2593808207518442e-12
Chapter XI Diseases of the digestive system,Diseases of the digestive system,CA9,Carbonic anhydrase 9,23020,1551,1.51 [1.39-1.64],1.8744894386992007e-21
Chapter XI Diseases of the digestive system,Diseases of the digestive system,CCL20,C-C motif chemokine 20,23064,1552,1.18 [1.13-1.23],6.360179090039966e-14
Chapter XI Diseases of the digestive system,Diseases of the digestive system,CCL25,C-C motif chemokine 25,23064,1552,1.48 [1.35-1.62],1.1193425381693371e-16
Chapter XI Diseases of the digestive system,Diseases of the digestive system,CD160,CD160 antigen,23064,1552,1.36 [1.24-1.48],2.6908734256344196e-11
Chapter XI Diseases of the digestive system,Diseases of the digestive system,CD27,CD27 antigen,22934,1541,1.53 [1.39-1.69],1.5644932615320642e-17
Chapter XI Diseases of the digestive system,Diseases of the digestive system,CD300C,CMRF35-like molecule 6,23019,1546,1.49 [1.32-1.69],1.5484778236018035e-10
Chapter XI Diseases of the digestive system,Diseases of the digestive system,CD300E,CMRF35-like molecule 2,22944,1548,1.46 [1.32-1.61],3.869193060825285e-13
Chapter XI Diseases of the digestive system,Diseases of the digestive system,CD302,CD302 antigen,22730,1525,1.76 [1.54-2.00],6.788671197592993e-17
Chapter XI Diseases of the digestive system,Diseases of the digestive system,CD74,HLA class II histocompatibility antigen gamma chain,23019,1546,1.69 [1.50-1.91],1.6918375913888535e-17
Chapter XI Diseases of the digestive system,Diseases of the digestive system,CD79B,B-cell antigen receptor complex-associated protein beta chain,23064,1552,1.42 [1.30-1.55],7.623709696821723e-15
Chapter XI Diseases of the digestive system,Diseases of the digestive system,CD80,T-lymphocyte activation antigen CD80,19884,1317,1.77 [1.54-2.04],1.6148316402561492e-15
Chapter XI Diseases of the digestive system,Diseases of the digestive system,CD83,CD83 antigen,22789,1536,1.58 [1.40-1.79],4.210401494243845e-13
Chapter XI Diseases of the digestive system,Diseases of the digestive system,CDCP1,CUB domain-containing protein 1,22634,1529,1.31 [1.21-1.42],1.1589066808632945e-11
Chapter XI Diseases of the digestive system,Diseases of the digestive system,CHCHD10,"Coiled-coil-helix-coiled-coil-helix domain-containing protein 10, mitochondrial",19849,1312,1.72 [1.54-1.91],4.783543967726097e-23
Chapter XI Diseases of the digestive system,Diseases of the digestive system,CHGA,Chromogranin-A,19896,1318,1.25 [1.20-1.31],1.3152829302302396e-21
Chapter XI Diseases of the digestive system,Diseases of the digestive system,CHI3L1,Chitinase-3-like protein 1,22383,1495,1.19 [1.13-1.26],4.245133761416095e-11
Chapter XI Diseases of the digestive system,Diseases of the digestive system,CKAP4,Cytoskeleton-associated protein 4,22963,1546,1.90 [1.66-2.17],1.0721113674415688e-20
Chapter XI Diseases of the digestive system,Diseases of the digestive system,CKB,Creatine kinase B-type,19896,1318,1.33 [1.22-1.45],3.5260136795789616e-10
Chapter XI Diseases of the digestive system,Diseases of the digestive system,COL18A1,Collagen alpha-1(XVIII) chain,22958,1536,2.14 [1.78-2.58],1.0461659406837994e-15
Chapter XI Diseases of the digestive system,Diseases of the digestive system,COL4A1,Collagen alpha-1(IV) chain,22837,1529,1.48 [1.33-1.65],3.068413163447777e-12
Chapter XI Diseases of the digestive system,Diseases of the digestive system,COL6A3,Collagen alpha-3(VI) chain,23122,1548,1.56 [1.39-1.75],2.3476941981605912e-14
Chapter XI Diseases of the digestive system,Diseases of the digestive system,COLEC12,Collectin-12,22832,1532,1.65 [1.41-1.94],6.793742787018694e-10
Chapter XI Diseases of the digestive system,Diseases of the digestive system,CSF1,Macrophage colony-stimulating factor 1,22939,1541,1.96 [1.68-2.30],3.7810353719136917e-17
Chapter XI Diseases of the digestive system,Diseases of the digestive system,CTSL,Cathepsin L1,22837,1529,2.16 [1.82-2.57],5.476293164346967e-18
Chapter XI Diseases of the digestive system,Diseases of the digestive system,CTSS,Cathepsin S,17859,1176,2.08 [1.65-2.61],3.166208434324387e-10
Chapter XI Diseases of the digestive system,Diseases of the digestive system,CXCL10,C-X-C motif chemokine 10,22939,1541,1.22 [1.14-1.29],5.715836874508077e-10
Chapter XI Diseases of the digestive system,Diseases of the digestive system,CXCL9,C-X-C motif chemokine 9,22939,1541,1.34 [1.27-1.43],7.925135133883986e-23
Chapter XI Diseases of the digestive system,Diseases of the digestive system,DDC,Aromatic-L-amino-acid decarboxylase,22795,1525,1.37 [1.25-1.50],4.588442287934371e-11
Chapter XI Diseases of the digestive system,Diseases of the digestive system,DKK4,Dickkopf-related protein 4,22601,1525,1.43 [1.31-1.57],3.043065206400798e-15
Chapter XI Diseases of the digestive system,Diseases of the digestive system,DLL1,Delta-like protein 1,22934,1541,1.64 [1.42-1.88],8.272639635467089e-12
Chapter XI Diseases of the digestive system,Diseases of the digestive system,DSC2,Desmocollin-2,22632,1522,1.66 [1.47-1.87],1.469281134585175e-16
Chapter XI Diseases of the digestive system,Diseases of the digestive system,EBI3_IL27,Interleukin-27,22981,1549,1.70 [1.48-1.97],2.544954695994288e-13
