Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
"Chapter IV Endocrine, nutritional and metabolic diseases",Acute alcohol intoxication,ADGRD1,Adhesion G-protein coupled receptor D1,18476,85,3.68 [2.45-5.53],3.061906335505353e-10
"Chapter IV Endocrine, nutritional and metabolic diseases",Acute alcohol intoxication,ADGRV1,Adhesion G-protein coupled receptor V1,18256,89,1.56 [1.38-1.77],2.4189419655343373e-12
"Chapter IV Endocrine, nutritional and metabolic diseases",Acute alcohol intoxication,CEACAM1,Carcinoembryonic antigen-related cell adhesion molecule 1,21725,104,9.14 [4.57-18.28],3.771795643827789e-10
"Chapter IV Endocrine, nutritional and metabolic diseases",Acute alcohol intoxication,CEACAM16,Carcinoembryonic antigen-related cell adhesion molecule 16,18779,88,0.40 [0.31-0.53],2.316787326211625e-11
"Chapter IV Endocrine, nutritional and metabolic diseases",Acute alcohol intoxication,CHI3L1,Chitinase-3-like protein 1,21247,103,1.84 [1.58-2.13],2.170097463984758e-15
"Chapter IV Endocrine, nutritional and metabolic diseases",Acute alcohol intoxication,CTSD,Cathepsin D,20323,95,2.31 [1.89-2.82],2.361255958567493e-16
"Chapter IV Endocrine, nutritional and metabolic diseases",Acute alcohol intoxication,FGF21,Fibroblast growth factor 21,21810,102,1.59 [1.41-1.78],4.096813952705727e-15
"Chapter IV Endocrine, nutritional and metabolic diseases",Acute alcohol intoxication,GRPEL1,"GrpE protein homolog 1, mitochondrial",21574,105,2.04 [1.64-2.53],1.3886756186309764e-10
"Chapter IV Endocrine, nutritional and metabolic diseases",Acute alcohol intoxication,IL22RA1,Interleukin-22 receptor subunit alpha-1,21276,102,1.54 [1.37-1.73],1.3468259607658998e-12
"Chapter IV Endocrine, nutritional and metabolic diseases",Acute alcohol intoxication,MAMDC4,Apical endosomal glycoprotein,18787,85,2.49 [1.86-3.32],5.859204478472997e-10
"Chapter IV Endocrine, nutritional and metabolic diseases",Acute alcohol intoxication,PLA2G15,Phospholipase A2 group XV,21761,104,5.50 [3.25-9.32],2.2337890227138303e-10
