Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
MSLN,Mesothelin,Chapter I Certain infectious and parasitic diseases,"Bacterial infection, other or unspecified",49127,298,1.51 [1.29-1.78],4.37322603505499e-07
MSLN,Mesothelin,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",50385,2756,1.28 [1.21-1.35],5.2245236577518745e-19
MSLN,Mesothelin,Chapter I Certain infectious and parasitic diseases,Candidiasis,50947,842,1.30 [1.18-1.43],1.44484703032357e-07
MSLN,Mesothelin,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,49407,6958,1.21 [1.16-1.25],2.434886171292724e-25
MSLN,Mesothelin,Chapter I Certain infectious and parasitic diseases,Condition for Implicit Sepsis (Organ dysfunction codes),49594,6363,1.31 [1.26-1.35],8.004713191939672e-49
MSLN,Mesothelin,Chapter I Certain infectious and parasitic diseases,Diarrhoea and gastroenteritis of presumed infectious origin,50447,2426,1.20 [1.13-1.28],9.205154667729068e-10
MSLN,Mesothelin,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,46861,1933,1.39 [1.30-1.48],5.3569222576119225e-24
MSLN,Mesothelin,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,45276,2195,1.46 [1.38-1.55],1.2845477804049709e-36
MSLN,Mesothelin,Chapter I Certain infectious and parasitic diseases,Implicit fungal Sepsis,45024,510,1.55 [1.38-1.75],5.873511117060271e-13
MSLN,Mesothelin,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,35800,3945,1.40 [1.34-1.46],4.687165808032184e-50
MSLN,Mesothelin,Chapter I Certain infectious and parasitic diseases,Implicit viral Sepsis,44718,775,1.51 [1.37-1.67],3.3774293235992153e-16
MSLN,Mesothelin,Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,50873,2852,1.19 [1.12-1.26],7.76455939659757e-10
MSLN,Mesothelin,Chapter I Certain infectious and parasitic diseases,Mycoses,51100,995,1.36 [1.24-1.48],1.9298353147984262e-11
MSLN,Mesothelin,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,49478,1849,1.34 [1.26-1.43],3.795273949001525e-18
MSLN,Mesothelin,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,50962,2133,1.38 [1.29-1.46],4.335884985286572e-25
MSLN,Mesothelin,Chapter I Certain infectious and parasitic diseases,Other septicaemia,50694,1865,1.35 [1.27-1.44],4.50345594227129e-20
MSLN,Mesothelin,Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,48465,836,1.43 [1.30-1.58],3.480019522274133e-13
MSLN,Mesothelin,Chapter I Certain infectious and parasitic diseases,Viral agents as the cause of diseases classified to other chapters,48184,555,1.24 [1.09-1.40],0.000760362112473
MSLN,Mesothelin,Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,51071,299,1.33 [1.12-1.58],0.0009988180643536
MSLN,Mesothelin,Chapter I Certain infectious and parasitic diseases,Zoster [herpes zoster],50895,123,1.54 [1.19-1.99],0.0009714501099979
MSLN,Mesothelin,Chapter II Neoplasms,"Benign neoplasm of colon, rectum, anus and anal canal",50538,2862,1.11 [1.04-1.17],0.0004569988253784
MSLN,Mesothelin,Chapter II Neoplasms,Lung cancer and mesothelioma,35501,652,1.93 [1.76-2.11],1.7824442124021663e-47
MSLN,Mesothelin,Chapter II Neoplasms,"Malignant neoplasm of kidney, except renal pelvis, excluding all cancers (controls excluding all cancers)",40874,211,1.47 [1.22-1.77],6.44615271843733e-05
MSLN,Mesothelin,Chapter II Neoplasms,"Non-small cell lung cancer, excluding all cancers (controls excluding all cancers)",41108,445,1.38 [1.22-1.55],2.053130188031565e-07
MSLN,Mesothelin,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Agranulocytosis,50618,685,1.24 [1.11-1.38],0.0001971912634008
MSLN,Mesothelin,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Anaemia in chronic diseases classified elsewhere,47442,225,2.05 [1.72-2.43],6.28970231868447e-16
MSLN,Mesothelin,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,49617,5748,1.22 [1.17-1.26],5.1637141960816823e-23
MSLN,Mesothelin,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Idiopathic thrombocytopenic purpura,50365,96,1.69 [1.27-2.24],0.000273426407234
MSLN,Mesothelin,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other anaemias,50226,3009,1.25 [1.18-1.32],2.1326969255372919e-16
MSLN,Mesothelin,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,50224,3007,1.25 [1.18-1.31],3.2718067413461416e-16
MSLN,Mesothelin,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified aplastic anaemias,47391,174,1.64 [1.34-2.02],2.51186969343068e-06
MSLN,Mesothelin,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,50547,2360,1.27 [1.20-1.35],6.330511546830401e-15
MSLN,Mesothelin,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other coagulation defects,50496,227,1.42 [1.17-1.72],0.0004136743094123
MSLN,Mesothelin,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Purpura and other haemorrhagic conditions,50817,548,1.36 [1.20-1.53],6.549779641153241e-07
MSLN,Mesothelin,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Sarcoidosis,50993,110,1.82 [1.38-2.40],2.0534057959006765e-05
MSLN,Mesothelin,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,"Thrombocytopenia, unspecified",50724,455,1.39 [1.21-1.58],1.324882679444884e-06
MSLN,Mesothelin,"Chapter IV Endocrine, nutritional and metabolic diseases",Acidosis,39605,631,1.56 [1.40-1.74],3.0626904346658064e-16
MSLN,Mesothelin,"Chapter IV Endocrine, nutritional and metabolic diseases","Delirium, not induced by alcohol and other psychoactive substances",50261,1137,1.36 [1.25-1.48],2.99963654023241e-13
MSLN,Mesothelin,"Chapter IV Endocrine, nutritional and metabolic diseases",Depression,50493,3075,1.19 [1.13-1.26],5.564906398294026e-11
MSLN,Mesothelin,"Chapter IV Endocrine, nutritional and metabolic diseases",Depression or dysthymia,44606,2980,1.24 [1.17-1.31],4.485031230422062e-15
MSLN,Mesothelin,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of calcium metabolism,39536,562,1.34 [1.19-1.51],1.1503283665704528e-06
MSLN,Mesothelin,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,45982,7008,1.11 [1.07-1.15],3.868602605810875e-09
MSLN,Mesothelin,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of magnesium metabolism,39361,387,1.38 [1.19-1.59],1.1192985994180278e-05
MSLN,Mesothelin,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of mineral metabolism,40083,1109,1.26 [1.16-1.38],9.017999018879752e-08
MSLN,Mesothelin,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,51040,646,1.45 [1.29-1.62],1.7257829525605608e-10
MSLN,Mesothelin,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of parathyroid gland,50666,272,1.51 [1.27-1.80],3.3868136874934807e-06
MSLN,Mesothelin,"Chapter IV Endocrine, nutritional and metabolic diseases","Disorders of plasma-protein metabolism, not elsewhere classified",39095,121,1.56 [1.21-2.00],0.0006177930098104
MSLN,Mesothelin,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of the thyroid gland,50128,3083,1.11 [1.05-1.17],0.0003178196696213
MSLN,Mesothelin,"Chapter IV Endocrine, nutritional and metabolic diseases",Fluid overload,39488,514,1.72 [1.53-1.93],1.0048496674817304e-19
MSLN,Mesothelin,"Chapter IV Endocrine, nutritional and metabolic diseases",Hyperkalaemia,39571,597,1.60 [1.44-1.79],8.406097193798294e-17
MSLN,Mesothelin,"Chapter IV Endocrine, nutritional and metabolic diseases","Hyperlipidaemia, other/unspecified",40225,1251,1.24 [1.14-1.35],2.215045589556028e-07
MSLN,Mesothelin,"Chapter IV Endocrine, nutritional and metabolic diseases",Hyperparathyroidism,50649,255,1.55 [1.30-1.85],1.3015389574196922e-06
MSLN,Mesothelin,"Chapter IV Endocrine, nutritional and metabolic diseases",Hypo-osmolality and hyponatraemia,40179,1205,1.35 [1.24-1.47],8.670217826137625e-13
MSLN,Mesothelin,"Chapter IV Endocrine, nutritional and metabolic diseases",Hypokalaemia,39931,957,1.32 [1.21-1.45],2.641832130989236e-09
MSLN,Mesothelin,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,48858,9884,1.15 [1.12-1.19],8.363353805446903e-21
MSLN,Mesothelin,"Chapter IV Endocrine, nutritional and metabolic diseases",Obesity,50827,3842,1.12 [1.07-1.17],3.833747806846051e-06
MSLN,Mesothelin,"Chapter IV Endocrine, nutritional and metabolic diseases","Obesity, other/unspecified",50830,3838,1.12 [1.07-1.17],5.003206608112027e-06
MSLN,Mesothelin,"Chapter IV Endocrine, nutritional and metabolic diseases",Other anxiety disorders,50516,2385,1.16 [1.09-1.23],3.7222544196945775e-06
MSLN,Mesothelin,"Chapter IV Endocrine, nutritional and metabolic diseases","Other disorders of fluid, electrolyte and acid-base balance",42129,3155,1.37 [1.30-1.44],4.96589647997129e-35
MSLN,Mesothelin,"Chapter IV Endocrine, nutritional and metabolic diseases",Other disorders of glucose regulation and pancreatic internal secretion,51174,454,1.50 [1.32-1.70],6.02837101076864e-10
MSLN,Mesothelin,"Chapter IV Endocrine, nutritional and metabolic diseases",Panic disorder,48338,207,1.42 [1.17-1.72],0.0004484139861776
MSLN,Mesothelin,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with peripheral circulatory complications,46414,124,1.83 [1.45-2.31],3.139049217136411e-07
MSLN,Mesothelin,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with renal complications,4139,113,1.88 [1.48-2.39],2.2259385700428374e-07
MSLN,Mesothelin,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,49928,3638,1.09 [1.04-1.15],0.0003771485594211
MSLN,Mesothelin,"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,40496,1522,1.42 [1.32-1.52],1.006534010039609e-21
MSLN,Mesothelin,Chapter IX Diseases of the circulatory system,"!Phlebitis/thrombophlebitis venae iliacae [externae/internae/communis], drug-induced",50975,481,1.36 [1.19-1.55],3.26300257763779e-06
MSLN,Mesothelin,Chapter IX Diseases of the circulatory system,Abdominal aortic aneurysm (AAA),48963,328,1.63 [1.41-1.87],9.453561259855369e-12
MSLN,Mesothelin,Chapter IX Diseases of the circulatory system,Angina pectoris,46759,2358,1.14 [1.08-1.21],1.426121556415565e-05
MSLN,Mesothelin,Chapter IX Diseases of the circulatory system,Aortic aneurysm,49116,481,1.45 [1.28-1.63],1.8938896761414107e-09
MSLN,Mesothelin,Chapter IX Diseases of the circulatory system,Arterial embolism and thrombosis of lower extremity artery,48753,118,1.66 [1.31-2.09],2.192241522522136e-05
MSLN,Mesothelin,Chapter IX Diseases of the circulatory system,"Atherosclerosis, excluding cerebral and coronary sclerosis",49027,392,1.64 [1.44-1.87],7.968829247299657e-14
MSLN,Mesothelin,Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,31761,3783,1.17 [1.12-1.23],7.346996974787973e-11
MSLN,Mesothelin,Chapter IX Diseases of the circulatory system,Cardiac arrest,28355,377,1.48 [1.29-1.70],4.419539321401137e-08
MSLN,Mesothelin,Chapter IX Diseases of the circulatory system,Conduction disorders,44358,2070,1.16 [1.09-1.24],2.8204076105813462e-06
MSLN,Mesothelin,Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,48479,4113,1.20 [1.15-1.26],5.901947734578311e-16
MSLN,Mesothelin,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,44668,14972,1.09 [1.07-1.12],3.987313787186427e-12
MSLN,Mesothelin,Chapter IX Diseases of the circulatory system,DVT of lower extremities,48451,520,1.32 [1.17-1.50],1.0724768091143603e-05
MSLN,Mesothelin,Chapter IX Diseases of the circulatory system,"Heart failure, strict",50791,2168,1.37 [1.29-1.45],2.64109433149856e-25
MSLN,Mesothelin,Chapter IX Diseases of the circulatory system,Hypertension,46483,12863,1.09 [1.06-1.12],9.9401326390522e-11
MSLN,Mesothelin,Chapter IX Diseases of the circulatory system,"Hypertension, essential",46516,12896,1.10 [1.07-1.13],1.0791909506483116e-11
MSLN,Mesothelin,Chapter IX Diseases of the circulatory system,"Hypertension, Pulmonary Arterial",33967,347,1.58 [1.36-1.82],6.91698342173383e-10
MSLN,Mesothelin,Chapter IX Diseases of the circulatory system,Hypertensive Renal Disease,33893,273,2.35 [2.02-2.73],5.52310575581885e-29
MSLN,Mesothelin,Chapter IX Diseases of the circulatory system,Hypotension,50915,2349,1.32 [1.24-1.40],1.231060116052076e-20
