Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter X Diseases of the respiratory system,Chronic lower respiratory diseases,A1BG,Alpha-1B-glycoprotein,18378,746,2.98 [1.93-4.61],8.88166807364299e-07
Chapter X Diseases of the respiratory system,Chronic lower respiratory diseases,ACAN,Aggrecan core protein,20966,851,0.57 [0.46-0.72],1.5632184402155026e-06
Chapter X Diseases of the respiratory system,Chronic lower respiratory diseases,ACE2,Angiotensin-converting enzyme 2,20810,838,1.20 [1.08-1.33],0.0007626690937508
Chapter X Diseases of the respiratory system,Chronic lower respiratory diseases,ACHE,Acetylcholinesterase,17939,728,0.69 [0.55-0.86],0.0007761338558736
Chapter X Diseases of the respiratory system,Chronic lower respiratory diseases,ACTA2,"Actin, aortic smooth muscle",20810,838,1.44 [1.27-1.63],5.373605397627923e-09
Chapter X Diseases of the respiratory system,Chronic lower respiratory diseases,ACTN2,Alpha-actinin-2,17737,722,1.38 [1.25-1.53],2.0853425848608467e-10
Chapter X Diseases of the respiratory system,Chronic lower respiratory diseases,ACVRL1,Serine/threonine-protein kinase receptor R3,20954,838,2.04 [1.65-2.53],4.278751540524438e-11
Chapter X Diseases of the respiratory system,Chronic lower respiratory diseases,ADA2,Adenosine deaminase 2,21086,845,1.65 [1.45-1.88],1.1472326962313617e-13
Chapter X Diseases of the respiratory system,Chronic lower respiratory diseases,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,17822,728,1.78 [1.48-2.13],8.425104482897442e-10
Chapter X Diseases of the respiratory system,Chronic lower respiratory diseases,ADAM22,Disintegrin and metalloproteinase domain-containing protein 22,20991,839,0.64 [0.54-0.76],4.290364734329937e-07
Chapter X Diseases of the respiratory system,Chronic lower respiratory diseases,ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,21343,852,1.73 [1.41-2.12],1.19345398156418e-07
Chapter X Diseases of the respiratory system,Chronic lower respiratory diseases,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,18295,744,1.58 [1.27-1.97],4.8135904959837135e-05
Chapter X Diseases of the respiratory system,Chronic lower respiratory diseases,ADAMTS8,A disintegrin and metalloproteinase with thrombospondin motifs 8,21254,847,0.37 [0.32-0.42],5.3134807108741054e-48
Chapter X Diseases of the respiratory system,Chronic lower respiratory diseases,ADAMTSL2,ADAMTS-like protein 2,18366,749,1.96 [1.64-2.33],8.737400230981195e-14
Chapter X Diseases of the respiratory system,Chronic lower respiratory diseases,ADGRD1,Adhesion G-protein coupled receptor D1,17939,728,1.57 [1.33-1.86],9.568783376100109e-08
Chapter X Diseases of the respiratory system,Chronic lower respiratory diseases,ADGRF5,Adhesion G protein-coupled receptor F5,18349,744,1.95 [1.50-2.55],7.768291518976568e-07
