Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter VI Diseases of the nervous system,Hemiplegia,ADGRG2,Adhesion G-protein coupled receptor G2,23338,58,0.32 [0.19-0.56],5.750283198088476e-05
Chapter VI Diseases of the nervous system,Hemiplegia,ADM,Pro-adrenomedullin,23542,59,4.88 [2.20-10.84],9.821847363316212e-05
Chapter VI Diseases of the nervous system,Hemiplegia,ANGPTL3,Angiopoietin-related protein 3,23377,57,0.39 [0.24-0.65],0.0002624699494198
Chapter VI Diseases of the nervous system,Hemiplegia,ANXA10,Annexin A10,22821,55,1.47 [1.17-1.84],0.0009950091953269
Chapter VI Diseases of the nervous system,Hemiplegia,APOA2,Apolipoprotein A-II,20271,51,2.39 [1.48-3.88],0.0003751112080744
Chapter VI Diseases of the nervous system,Hemiplegia,BCAN,Brevican core protein,23133,58,0.24 [0.13-0.45],7.568310599834209e-06
Chapter VI Diseases of the nervous system,Hemiplegia,BTC,Probetacellulin,22788,55,1.55 [1.21-1.99],0.0005904213045434
Chapter VI Diseases of the nervous system,Hemiplegia,CA14,Carbonic anhydrase 14,23542,59,0.35 [0.19-0.64],0.0006078221134647
Chapter VI Diseases of the nervous system,Hemiplegia,CAPS,Calcyphosin,20197,50,1.38 [1.18-1.62],7.463112656904315e-05
Chapter VI Diseases of the nervous system,Hemiplegia,CD1C,T-cell surface glycoprotein CD1c,23398,58,0.21 [0.11-0.41],3.3702539680185784e-06
Chapter VI Diseases of the nervous system,Hemiplegia,CD34,Hematopoietic progenitor cell antigen CD34,23477,58,0.11 [0.04-0.28],4.634796029446912e-06
Chapter VI Diseases of the nervous system,Hemiplegia,CDON,Cell adhesion molecule-related/down-regulated by oncogenes,23340,58,0.30 [0.15-0.58],0.000371470879164
Chapter VI Diseases of the nervous system,Hemiplegia,CHGA,Chromogranin-A,20256,52,1.62 [1.33-1.98],2.2720779016154584e-06
Chapter VI Diseases of the nervous system,Hemiplegia,CKB,Creatine kinase B-type,20256,52,2.05 [1.35-3.11],0.0008133674609807
Chapter VI Diseases of the nervous system,Hemiplegia,CLEC5A,C-type lectin domain family 5 member A,23260,58,2.94 [1.59-5.46],0.0006189678272335
Chapter VI Diseases of the nervous system,Hemiplegia,CLMP,CXADR-like membrane protein,23542,59,4.22 [1.92-9.27],0.0003413241275884
Chapter VI Diseases of the nervous system,Hemiplegia,COL4A1,Collagen alpha-1(IV) chain,23338,58,2.26 [1.42-3.61],0.0006212240775868
Chapter VI Diseases of the nervous system,Hemiplegia,CRIM1,Cysteine-rich motor neuron 1 protein,23423,58,5.63 [2.24-14.19],0.0002450570408547
Chapter VI Diseases of the nervous system,Hemiplegia,DPP4,Dipeptidyl peptidase 4,22920,56,0.21 [0.11-0.40],2.305640251064347e-06
Chapter VI Diseases of the nervous system,Hemiplegia,DPP6,Dipeptidyl aminopeptidase-like protein 6,23225,59,0.32 [0.17-0.62],0.0007782820145275
Chapter VI Diseases of the nervous system,Hemiplegia,ERBB2,Receptor tyrosine-protein kinase erbB-2,23398,58,0.29 [0.14-0.57],0.0003272241054426
Chapter VI Diseases of the nervous system,Hemiplegia,FABP4,"Fatty acid-binding protein, adipocyte",23635,59,1.94 [1.38-2.75],0.0001647012375571
Chapter VI Diseases of the nervous system,Hemiplegia,FAP,Prolyl endopeptidase FAP,23635,59,0.12 [0.06-0.25],1.530520028895242e-08
Chapter VI Diseases of the nervous system,Hemiplegia,FGL1,Fibrinogen-like protein 1,20271,51,1.95 [1.38-2.75],0.0001368000154569
Chapter VI Diseases of the nervous system,Hemiplegia,GAST,Gastrin,20197,50,1.31 [1.12-1.53],0.0008311299954109
Chapter VI Diseases of the nervous system,Hemiplegia,GDF15,Growth/differentiation factor 15,23635,59,2.16 [1.61-2.90],2.8312451153790305e-07
Chapter VI Diseases of the nervous system,Hemiplegia,HEPACAM2,HEPACAM family member 2,20197,50,0.34 [0.18-0.62],0.000517614936176
Chapter VI Diseases of the nervous system,Hemiplegia,HEPH,Hephaestin,20248,52,0.42 [0.26-0.66],0.0002017916823218
Chapter VI Diseases of the nervous system,Hemiplegia,HNF1A,Hepatocyte nuclear factor 1-alpha,19707,50,1.47 [1.19-1.81],0.0002743284886547
Chapter VI Diseases of the nervous system,Hemiplegia,IL17C,Interleukin-17C,22932,58,1.55 [1.22-1.98],0.0003668130653448
Chapter VI Diseases of the nervous system,Hemiplegia,IL6,Interleukin-6,23225,59,1.39 [1.15-1.70],0.0009167932806746
Chapter VI Diseases of the nervous system,Hemiplegia,ITGA11,Integrin alpha-11,23311,59,0.22 [0.12-0.40],8.227882000525016e-07
Chapter VI Diseases of the nervous system,Hemiplegia,ITGAM,Integrin alpha-M,23346,57,0.19 [0.09-0.40],1.592102613152027e-05
Chapter VI Diseases of the nervous system,Hemiplegia,ITGB2,Integrin beta-2,23230,59,0.17 [0.07-0.39],3.345108665248241e-05
Chapter VI Diseases of the nervous system,Hemiplegia,ITIH3,Inter-alpha-trypsin inhibitor heavy chain H3,23450,57,3.99 [2.20-7.23],4.955487706240687e-06
Chapter VI Diseases of the nervous system,Hemiplegia,LGALS4,Galectin-4,23305,58,1.90 [1.36-2.67],0.0001945726110721
Chapter VI Diseases of the nervous system,Hemiplegia,LGALS7_LGALS7B,Galectin-7,23285,59,2.02 [1.41-2.88],0.0001075215887052
Chapter VI Diseases of the nervous system,Hemiplegia,LRG1,Leucine-rich alpha-2-glycoprotein,20269,50,4.10 [1.81-9.30],0.0007424677380199
Chapter VI Diseases of the nervous system,Hemiplegia,LRRN1,Leucine-rich repeat neuronal protein 1,22932,58,0.26 [0.15-0.45],9.779993113907678e-07
Chapter VI Diseases of the nervous system,Hemiplegia,LTB,Lymphotoxin-beta,20176,51,0.16 [0.06-0.41],0.0001477624523136
Chapter VI Diseases of the nervous system,Hemiplegia,LTO1,Protein LTO1 homolog,22932,58,1.76 [1.32-2.35],0.0001271299648273
Chapter VI Diseases of the nervous system,Hemiplegia,MASP1,Mannan-binding lectin serine protease 1,23100,58,0.19 [0.08-0.49],0.0005132511564544
Chapter VI Diseases of the nervous system,Hemiplegia,MRC1,Macrophage mannose receptor 1,20271,51,4.56 [2.14-9.72],8.240880390519945e-05
Chapter VI Diseases of the nervous system,Hemiplegia,NOS3,"Nitric oxide synthase, endothelial",22821,55,1.69 [1.30-2.20],9.53848237029172e-05
Chapter VI Diseases of the nervous system,Hemiplegia,NRP1,Neuropilin-1,23487,57,4.54 [2.13-9.68],9.136050766759667e-05
Chapter VI Diseases of the nervous system,Hemiplegia,OMG,Oligodendrocyte-myelin glycoprotein,23225,59,0.53 [0.38-0.74],0.0001939111510374
Chapter VI Diseases of the nervous system,Hemiplegia,PLA2G10,Group 10 secretory phospholipase A2,23133,58,2.34 [1.59-3.44],1.5905208980252314e-05
Chapter VI Diseases of the nervous system,Hemiplegia,PLA2G7,Platelet-activating factor acetylhydrolase,23346,57,0.23 [0.13-0.41],9.090910609176036e-07
Chapter VI Diseases of the nervous system,Hemiplegia,RBFOX3,RNA binding protein fox-1 homolog 3,20205,52,2.00 [1.34-2.98],0.0006858272951721
Chapter VI Diseases of the nervous system,Hemiplegia,REG1A,Lithostathine-1-alpha,23218,56,2.15 [1.55-2.97],3.864130383727498e-06
Chapter VI Diseases of the nervous system,Hemiplegia,REG1B,Lithostathine-1-beta,23635,59,1.89 [1.41-2.54],2.204597970567565e-05
Chapter VI Diseases of the nervous system,Hemiplegia,REG3A,Regenerating islet-derived protein 3-alpha,23635,59,1.64 [1.23-2.19],0.0006939548745743
Chapter VI Diseases of the nervous system,Hemiplegia,REN,Renin,23338,58,2.12 [1.75-2.57],2.7705732664048653e-14
Chapter VI Diseases of the nervous system,Hemiplegia,RET,Proto-oncogene tyrosine-protein kinase receptor Ret,23225,59,0.33 [0.19-0.58],0.0001155840234583
Chapter VI Diseases of the nervous system,Hemiplegia,SERPINA3,Alpha-1-antichymotrypsin,20205,50,4.63 [1.90-11.28],0.0007488787841484
Chapter VI Diseases of the nervous system,Hemiplegia,SFRP4,Secreted frizzled-related protein 4,19790,50,0.29 [0.15-0.55],0.0001501100654796
Chapter VI Diseases of the nervous system,Hemiplegia,SPINK1,Serine protease inhibitor Kazal-type 1,23346,57,2.12 [1.44-3.13],0.0001580168446178
Chapter VI Diseases of the nervous system,Hemiplegia,TCN2,Transcobalamin-2,23600,59,2.61 [1.48-4.61],0.0008944081159237
Chapter VI Diseases of the nervous system,Hemiplegia,TFF3,Trefoil factor 3,23335,56,1.85 [1.34-2.56],0.0002108378468316
Chapter VI Diseases of the nervous system,Hemiplegia,TGFA,Protransforming growth factor alpha,23311,59,2.06 [1.41-3.03],0.0002109538090462
Chapter VI Diseases of the nervous system,Hemiplegia,TNFRSF10A,Tumor necrosis factor receptor superfamily member 10A,23133,58,2.26 [1.46-3.48],0.0002335118550711
Chapter VI Diseases of the nervous system,Hemiplegia,TNFRSF11A,Tumor necrosis factor receptor superfamily member 11A,23615,59,2.57 [1.69-3.93],1.144511399720392e-05
Chapter VI Diseases of the nervous system,Hemiplegia,TNFSF11,Tumor necrosis factor ligand superfamily member 11,23311,59,0.51 [0.35-0.74],0.0004028220016735
Chapter VI Diseases of the nervous system,Hemiplegia,TNXB,Tenascin-X,23346,57,0.26 [0.14-0.47],1.1485098047959525e-05
Chapter VI Diseases of the nervous system,Hemiplegia,VSIG4,V-set and immunoglobulin domain-containing protein 4,23314,57,2.20 [1.42-3.42],0.0004563952825678
Chapter VI Diseases of the nervous system,Hemiplegia,WFDC2,WAP four-disulfide core domain protein 2,22167,56,2.08 [1.40-3.07],0.0002605991045162
