Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter X Diseases of the respiratory system,Interstitial lung disease,ACAN,Aggrecan core protein,22305,77,0.20 [0.10-0.41],1.1465880929096384e-05
Chapter X Diseases of the respiratory system,Interstitial lung disease,ACTA2,"Actin, aortic smooth muscle",22141,78,1.98 [1.50-2.61],1.1606881255885009e-06
Chapter X Diseases of the respiratory system,Interstitial lung disease,ACVRL1,Serine/threonine-protein kinase receptor R3,22311,73,4.34 [2.52-7.48],1.303476791080066e-07
Chapter X Diseases of the respiratory system,Interstitial lung disease,ADA2,Adenosine deaminase 2,22433,78,3.04 [2.13-4.34],8.847453145579061e-10
Chapter X Diseases of the respiratory system,Interstitial lung disease,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,18941,75,2.90 [1.94-4.35],2.410646925571829e-07
Chapter X Diseases of the respiratory system,Interstitial lung disease,ADAMTS13,A disintegrin and metalloproteinase with thrombospondin motifs 13,22822,78,0.26 [0.13-0.53],0.0002069981475467
Chapter X Diseases of the respiratory system,Interstitial lung disease,ADAMTS16,A disintegrin and metalloproteinase with thrombospondin motifs 16,22141,78,1.76 [1.29-2.40],0.0003986072333258
Chapter X Diseases of the respiratory system,Interstitial lung disease,ADAMTS4,A disintegrin and metalloproteinase with thrombospondin motifs 4,18941,75,2.77 [1.80-4.27],3.793861402852247e-06
Chapter X Diseases of the respiratory system,Interstitial lung disease,ADGRG2,Adhesion G-protein coupled receptor G2,22545,77,0.36 [0.21-0.60],0.0001350303327401
Chapter X Diseases of the respiratory system,Interstitial lung disease,ADM,Pro-adrenomedullin,22742,78,7.61 [3.71-15.59],3.0000088874874343e-08
Chapter X Diseases of the respiratory system,Interstitial lung disease,AGER,Advanced glycosylation end product-specific receptor,22479,78,0.27 [0.16-0.43],6.186499823929404e-08
Chapter X Diseases of the respiratory system,Interstitial lung disease,AGRN,Agrin,22625,79,2.80 [1.93-4.05],5.317721200982328e-08
Chapter X Diseases of the respiratory system,Interstitial lung disease,AHNAK,Neuroblast differentiation-associated protein AHNAK,18972,77,2.42 [1.46-4.01],0.0006119587525435
Chapter X Diseases of the respiratory system,Interstitial lung disease,ALCAM,CD166 antigen,22822,78,5.80 [2.42-13.90],7.943827670211335e-05
Chapter X Diseases of the respiratory system,Interstitial lung disease,ANG,Angiogenin,22509,78,2.84 [1.77-4.58],1.7394310666480784e-05
Chapter X Diseases of the respiratory system,Interstitial lung disease,ANGPT2,Angiopoietin-2,22742,78,2.66 [1.73-4.10],8.377411000834526e-06
Chapter X Diseases of the respiratory system,Interstitial lung disease,ANGPTL1,Angiopoietin-related protein 1,22195,77,3.96 [2.10-7.46],2.0435854526692265e-05
Chapter X Diseases of the respiratory system,Interstitial lung disease,ANGPTL2,Angiopoietin-related protein 2,22543,79,3.06 [1.92-4.89],2.6967899795534686e-06
Chapter X Diseases of the respiratory system,Interstitial lung disease,ANGPTL4,Angiopoietin-related protein 4,22589,79,2.14 [1.40-3.29],0.000465934146212
Chapter X Diseases of the respiratory system,Interstitial lung disease,AOC3,Membrane primary amine oxidase,22651,78,3.40 [1.84-6.27],8.994489741267263e-05
Chapter X Diseases of the respiratory system,Interstitial lung disease,APBB1IP,Amyloid beta A4 precursor protein-binding family B member 1-interacting protein,22443,76,1.74 [1.26-2.41],0.0007585280337662
Chapter X Diseases of the respiratory system,Interstitial lung disease,AREG,Amphiregulin,22443,76,4.68 [3.58-6.13],2.6611772875804245e-29
Chapter X Diseases of the respiratory system,Interstitial lung disease,ASAH1,Acid ceramidase,19342,74,1.87 [1.41-2.48],1.3121972950921444e-05
Chapter X Diseases of the respiratory system,Interstitial lung disease,ASGR1,Asialoglycoprotein receptor 1,22353,74,3.01 [1.87-4.84],5.862756281634965e-06
Chapter X Diseases of the respiratory system,Interstitial lung disease,AZU1,Azurocidin,21916,77,1.47 [1.22-1.77],4.896214895273304e-05
Chapter X Diseases of the respiratory system,Interstitial lung disease,B2M,Beta-2-microglobulin,19537,76,1.83 [1.37-2.44],4.118169815399877e-05
Chapter X Diseases of the respiratory system,Interstitial lung disease,B4GAT1,"Beta-1,4-glucuronyltransferase 1",22551,77,0.16 [0.07-0.36],1.0041014602464765e-05
Chapter X Diseases of the respiratory system,Interstitial lung disease,BAP18,Chromatin complexes subunit BAP18,19464,76,1.49 [1.21-1.83],0.0001600678903807
Chapter X Diseases of the respiratory system,Interstitial lung disease,BCAN,Brevican core protein,22353,74,0.22 [0.13-0.38],7.13759730320754e-08
Chapter X Diseases of the respiratory system,Interstitial lung disease,BCAT1,"Branched-chain-amino-acid aminotransferase, cytosolic",19516,76,3.21 [2.08-4.96],1.525799307181534e-07
Chapter X Diseases of the respiratory system,Interstitial lung disease,BCL2L15,Bcl-2-like protein 15,18941,75,1.69 [1.31-2.18],5.964651265354356e-05
Chapter X Diseases of the respiratory system,Interstitial lung disease,BMPER,BMP-binding endothelial regulator protein,19073,75,3.39 [1.81-6.34],0.0001315200060277
Chapter X Diseases of the respiratory system,Interstitial lung disease,BPIFB1,BPI fold-containing family B member 1,22499,75,3.98 [2.91-5.44],5.327290554823594e-18
Chapter X Diseases of the respiratory system,Interstitial lung disease,BRK1,Protein BRICK1,22053,74,2.59 [1.77-3.79],9.549720892566728e-07
Chapter X Diseases of the respiratory system,Interstitial lung disease,C19orf12,Protein C19orf12,22053,74,1.48 [1.19-1.84],0.0004267492814405
Chapter X Diseases of the respiratory system,Interstitial lung disease,C1QA,Complement C1q subcomponent subunit A,22699,78,4.70 [2.36-9.33],9.994194309845843e-06
