Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,"Crohn disease (strict definition, all UC cases excluded)",ACE2,Angiotensin-converting enzyme 2,22950,54,2.03 [1.43-2.87],6.360443348664297e-05
Chapter XI Diseases of the digestive system,"Crohn disease (strict definition, all UC cases excluded)",ADA2,Adenosine deaminase 2,23258,53,3.08 [1.97-4.80],7.499116283823313e-07
Chapter XI Diseases of the digestive system,"Crohn disease (strict definition, all UC cases excluded)",ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,23556,55,2.94 [1.73-4.97],6.026087908854594e-05
Chapter XI Diseases of the digestive system,"Crohn disease (strict definition, all UC cases excluded)",ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,20195,49,3.39 [1.83-6.29],0.0001081760558508
Chapter XI Diseases of the digestive system,"Crohn disease (strict definition, all UC cases excluded)",ADAMTSL2,ADAMTS-like protein 2,20265,49,3.64 [2.12-6.24],2.582195847909485e-06
Chapter XI Diseases of the digestive system,"Crohn disease (strict definition, all UC cases excluded)",ADGRE1,Adhesion G protein-coupled receptor E1,20195,49,2.76 [1.84-4.13],7.947944367816451e-07
Chapter XI Diseases of the digestive system,"Crohn disease (strict definition, all UC cases excluded)",ADGRG1,Adhesion G-protein coupled receptor G1,23266,56,1.51 [1.19-1.93],0.0007260569081887
Chapter XI Diseases of the digestive system,"Crohn disease (strict definition, all UC cases excluded)",ADM,Pro-adrenomedullin,23583,55,9.03 [3.96-20.63],1.7569594124127097e-07
Chapter XI Diseases of the digestive system,"Crohn disease (strict definition, all UC cases excluded)",AGRN,Agrin,23460,56,2.81 [1.73-4.56],2.823220638341527e-05
Chapter XI Diseases of the digestive system,"Crohn disease (strict definition, all UC cases excluded)",AMOT,Angiomotin,19801,49,3.68 [2.33-5.82],2.5724349653108795e-08
Chapter XI Diseases of the digestive system,"Crohn disease (strict definition, all UC cases excluded)",AMY2A,Pancreatic alpha-amylase,22513,52,2.27 [1.44-3.56],0.0004028408226687
Chapter XI Diseases of the digestive system,"Crohn disease (strict definition, all UC cases excluded)",AMY2B,Alpha-amylase 2B,21809,50,2.30 [1.50-3.55],0.0001508181644732
Chapter XI Diseases of the digestive system,"Crohn disease (strict definition, all UC cases excluded)",ANGPTL2,Angiopoietin-related protein 2,23378,55,4.24 [2.50-7.16],7.154066768917405e-08
Chapter XI Diseases of the digestive system,"Crohn disease (strict definition, all UC cases excluded)",ANGPTL3,Angiopoietin-related protein 3,23415,54,7.07 [3.78-13.23],8.994598137438597e-10
Chapter XI Diseases of the digestive system,"Crohn disease (strict definition, all UC cases excluded)",ANGPTL4,Angiopoietin-related protein 4,23425,56,4.27 [2.62-6.95],5.507048624739018e-09
Chapter XI Diseases of the digestive system,"Crohn disease (strict definition, all UC cases excluded)",APOD,Apolipoprotein D,19404,46,0.13 [0.05-0.32],1.1189871077244645e-05
Chapter XI Diseases of the digestive system,"Crohn disease (strict definition, all UC cases excluded)",APOF,Apolipoprotein F,20283,48,0.16 [0.09-0.30],5.45106139881181e-09
Chapter XI Diseases of the digestive system,"Crohn disease (strict definition, all UC cases excluded)",APOM,Apolipoprotein M,23453,54,0.11 [0.06-0.22],5.425062647047711e-10
Chapter XI Diseases of the digestive system,"Crohn disease (strict definition, all UC cases excluded)",AREG,Amphiregulin,23266,56,3.41 [2.44-4.76],5.627436456532284e-13
