Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XII Diseases of the skin and subcutaneous tissue,Radiation-related disorders of the skin and subcutaneous tissue,ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,28306,186,1.40 [1.11-1.75],0.0038120948025689
Chapter XII Diseases of the skin and subcutaneous tissue,Radiation-related disorders of the skin and subcutaneous tissue,AREG,Amphiregulin,28182,187,1.42 [1.10-1.83],0.0073854794022313
Chapter XII Diseases of the skin and subcutaneous tissue,Radiation-related disorders of the skin and subcutaneous tissue,ARHGEF5,Rho guanine nucleotide exchange factor 5,23816,147,1.28 [1.08-1.53],0.0055316463880287
Chapter XII Diseases of the skin and subcutaneous tissue,Radiation-related disorders of the skin and subcutaneous tissue,BSG,Basigin,28594,191,2.44 [1.26-4.73],0.008464129001038
Chapter XII Diseases of the skin and subcutaneous tissue,Radiation-related disorders of the skin and subcutaneous tissue,CALY,Neuron-specific vesicular protein calcyon,23817,149,1.63 [1.30-2.06],3.068605784554439e-05
Chapter XII Diseases of the skin and subcutaneous tissue,Radiation-related disorders of the skin and subcutaneous tissue,CCL27,C-C motif chemokine 27,28306,186,1.41 [1.14-1.75],0.0015338561917594
Chapter XII Diseases of the skin and subcutaneous tissue,Radiation-related disorders of the skin and subcutaneous tissue,CCN5,CCN family member 5,28296,188,1.63 [1.19-2.25],0.0026440141617234
Chapter XII Diseases of the skin and subcutaneous tissue,Radiation-related disorders of the skin and subcutaneous tissue,CD55,Complement decay-accelerating factor,27295,183,1.99 [1.42-2.80],6.785420088786639e-05
Chapter XII Diseases of the skin and subcutaneous tissue,Radiation-related disorders of the skin and subcutaneous tissue,CD70,CD70 antigen,28288,187,1.67 [1.25-2.23],0.0004628346950792
Chapter XII Diseases of the skin and subcutaneous tissue,Radiation-related disorders of the skin and subcutaneous tissue,CDH3,Cadherin-3,28576,190,1.85 [1.31-2.59],0.0004200849846238
Chapter XII Diseases of the skin and subcutaneous tissue,Radiation-related disorders of the skin and subcutaneous tissue,CDSN,Corneodesmosin,28554,191,1.81 [1.35-2.42],7.004565462115413e-05
Chapter XII Diseases of the skin and subcutaneous tissue,Radiation-related disorders of the skin and subcutaneous tissue,CFB,Complement factor B,24180,153,0.46 [0.29-0.72],0.0008911403651284
Chapter XII Diseases of the skin and subcutaneous tissue,Radiation-related disorders of the skin and subcutaneous tissue,CHGA,Chromogranin-A,24590,152,1.32 [1.12-1.55],0.0006676213079657
Chapter XII Diseases of the skin and subcutaneous tissue,Radiation-related disorders of the skin and subcutaneous tissue,CKAP4,Cytoskeleton-associated protein 4,28495,191,2.19 [1.45-3.29],0.0001746618639385
Chapter XII Diseases of the skin and subcutaneous tissue,Radiation-related disorders of the skin and subcutaneous tissue,CLMP,CXADR-like membrane protein,28561,187,2.79 [1.55-5.03],0.0006236945344585
