Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified inflammatory spondylopathies,AGR2,Anterior gradient protein 2 homolog,24608,119,1.23 [1.05-1.44],0.0094004909593017
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified inflammatory spondylopathies,AMBP,Protein AMBP,25596,121,3.65 [1.62-8.20],0.0017224982197255
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified inflammatory spondylopathies,AMY2B,Alpha-amylase 2B,23700,113,0.57 [0.40-0.81],0.0018458092655082
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified inflammatory spondylopathies,APOD,Apolipoprotein D,21026,98,0.44 [0.24-0.82],0.0095222362047598
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified inflammatory spondylopathies,APOF,Apolipoprotein F,22046,104,0.46 [0.27-0.79],0.004934237590112
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified inflammatory spondylopathies,ASGR1,Asialoglycoprotein receptor 1,25236,114,2.61 [1.59-4.29],0.0001456815449953
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified inflammatory spondylopathies,BMP10,Bone morphogenetic protein 10,21531,100,0.42 [0.23-0.79],0.0066601633390823
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified inflammatory spondylopathies,CA14,Carbonic anhydrase 14,25628,121,0.43 [0.27-0.67],0.0002121547128027
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified inflammatory spondylopathies,CCL15,C-C motif chemokine 15,25710,120,1.58 [1.14-2.20],0.0066387275943153
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified inflammatory spondylopathies,CD207,C-type lectin domain family 4 member K,24858,119,1.79 [1.17-2.72],0.0068228343885404
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified inflammatory spondylopathies,CD86,T-lymphocyte activation antigen CD86,21957,102,0.50 [0.32-0.79],0.002562641995353
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified inflammatory spondylopathies,CD99L2,CD99 antigen-like protein 2,25393,119,2.58 [1.35-4.92],0.0039411888949952
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified inflammatory spondylopathies,CEBPB,CCAAT/enhancer-binding protein beta,24930,116,0.53 [0.33-0.85],0.0083664516969981
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified inflammatory spondylopathies,CELA2A,Chymotrypsin-like elastase family member 2A,22028,105,0.64 [0.48-0.87],0.0036616799799114
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified inflammatory spondylopathies,CELA3A,Chymotrypsin-like elastase family member 3A,25663,120,0.67 [0.51-0.89],0.0062472205439451
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified inflammatory spondylopathies,CHAD,Chondroadherin,21531,100,0.58 [0.41-0.83],0.0032235905573693
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified inflammatory spondylopathies,CHGA,Chromogranin-A,22028,105,1.34 [1.12-1.60],0.0012041889125023
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified inflammatory spondylopathies,CLEC4A,C-type lectin domain family 4 member A,25388,117,0.51 [0.34-0.78],0.0018173539446409
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified inflammatory spondylopathies,CLUL1,Clusterin-like protein 1,25354,116,0.59 [0.41-0.84],0.003612923670833
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified inflammatory spondylopathies,CNDP1,Beta-Ala-His dipeptidase,25460,118,0.64 [0.47-0.89],0.0079228983110817
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified inflammatory spondylopathies,COL6A3,Collagen alpha-3(VI) chain,25710,120,1.83 [1.16-2.88],0.0096346544237989
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified inflammatory spondylopathies,CTNNA1,Catenin alpha-1,21340,103,1.58 [1.14-2.19],0.006561444216182
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified inflammatory spondylopathies,DCBLD2,"Discoidin, CUB and LCCL domain-containing protein 2",25461,119,1.83 [1.17-2.87],0.0083279569037352
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified inflammatory spondylopathies,DIPK2B,Divergent protein kinase domain 2B,21531,100,0.40 [0.22-0.73],0.0025273687273856
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified inflammatory spondylopathies,DPP4,Dipeptidyl peptidase 4,24872,116,0.49 [0.29-0.83],0.0077074762430693
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified inflammatory spondylopathies,DUSP13,Dual specificity protein phosphatase 13 isoform A,21937,105,0.50 [0.30-0.82],0.00574008035453
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified inflammatory spondylopathies,EPGN,Epigen,21937,105,1.47 [1.17-1.84],0.0007659894717054
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified inflammatory spondylopathies,EPHA1,Ephrin type-A receptor 1,25456,117,2.31 [1.40-3.80],0.0010119695016673
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified inflammatory spondylopathies,FGA,Fibrinogen alpha chain,21516,103,0.39 [0.21-0.73],0.0033285932451492
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified inflammatory spondylopathies,GDF15,Growth/differentiation factor 15,25710,120,1.55 [1.17-2.05],0.0020856036351951
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified inflammatory spondylopathies,GFRA1,GDNF family receptor alpha-1,25594,121,2.16 [1.23-3.76],0.0068939759513552
