Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,ACE,Angiotensin-converting enzyme,16895,214,2.33 [1.39-3.88],0.0012284850301385
Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,ACE2,Angiotensin-converting enzyme 2,19175,246,1.45 [1.18-1.77],0.0003518123084474
Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,ACTA2,"Actin, aortic smooth muscle",19175,246,1.49 [1.23-1.81],5.880960775956926e-05
Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,ACVRL1,Serine/threonine-protein kinase receptor R3,19375,255,3.20 [2.03-5.04],4.979943912203217e-07
Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,ADA2,Adenosine deaminase 2,19386,253,1.98 [1.54-2.53],6.772024673164582e-08
Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,ADAM15,Disintegrin and metalloproteinase domain-containing protein 15,19175,246,1.97 [1.37-2.82],0.0002273963325834
Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,16807,217,1.81 [1.22-2.67],0.0029763715919438
Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,ADAMTSL2,ADAMTS-like protein 2,16868,216,2.53 [1.74-3.67],1.0831554460439352e-06
Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,ADAMTSL4,ADAMTS-like protein 4,16420,214,2.01 [1.30-3.10],0.0015690116378859
Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,ADGRG1,Adhesion G-protein coupled receptor G1,19427,253,1.49 [1.28-1.73],2.334060949736517e-07
Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,ADGRG2,Adhesion G-protein coupled receptor G2,19516,257,0.50 [0.33-0.76],0.00125684314968
Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,ADM,Pro-adrenomedullin,19687,258,3.53 [2.27-5.50],2.3124660395452652e-08
Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,AGRN,Agrin,19607,260,2.39 [1.77-3.24],1.805098688020078e-08
Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,AHNAK2,Protein AHNAK2,16420,214,1.89 [1.28-2.80],0.0013490949547294
Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,AKR7L,Aflatoxin B1 aldehyde reductase member 4,16404,211,1.24 [1.05-1.46],0.0094826537009968
Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,ALCAM,CD166 antigen,19753,258,2.12 [1.22-3.69],0.0076108874922674
Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,ALPP,"Alkaline phosphatase, placental type",19427,253,1.15 [1.04-1.26],0.0065295430060209
Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,AMBP,Protein AMBP,19662,257,2.83 [1.55-5.17],0.0007001255533159
Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,ANGPT2,Angiopoietin-2,19687,258,2.26 [1.72-2.98],6.628159003076941e-09
Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,ANGPTL1,Angiopoietin-related protein 1,19238,252,2.42 [1.66-3.52],3.865848264242714e-06
Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,ANGPTL4,Angiopoietin-related protein 4,19574,260,1.55 [1.21-1.98],0.0004460406942178
Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,ANXA10,Annexin A10,19068,250,1.24 [1.09-1.41],0.0011058044548626
Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,AOC3,Membrane primary amine oxidase,19568,256,1.78 [1.23-2.57],0.0020464288590013
Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,APCS,Serum amyloid P-component,16761,217,0.61 [0.42-0.89],0.0094082468920381
Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,APOA1,Apolipoprotein A-I,16896,219,0.40 [0.26-0.62],3.443137954887657e-05
Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,APOC1,Apolipoprotein C-I,16865,219,0.42 [0.30-0.61],2.211373608393873e-06
Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,APOD,Apolipoprotein D,16091,210,0.56 [0.37-0.85],0.0059962720572834
Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,APOE,Apolipoprotein E,16896,219,0.70 [0.55-0.91],0.0064941237537222
Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,APOM,Apolipoprotein M,19547,256,0.47 [0.31-0.70],0.0002012242040638
Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,AREG,Amphiregulin,19427,253,1.80 [1.46-2.21],2.4640854354309013e-08
Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,ASGR1,Asialoglycoprotein receptor 1,19409,256,1.94 [1.33-2.82],0.0005897319424851
Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,ATRAID,All-trans retinoic acid-induced differentiation factor,16807,217,1.42 [1.17-1.72],0.0004141007077184
Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,ATRN,"Attractin, Isoform 2",16896,219,0.35 [0.16-0.75],0.0069221397081313
Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,AXL,Tyrosine-protein kinase receptor UFO,19568,256,2.17 [1.48-3.19],6.653743842982434e-05
Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,B2M,Beta-2-microglobulin,16896,219,1.47 [1.20-1.79],0.0001598927721336
Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,B3GNT7,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 7",16420,214,1.69 [1.18-2.41],0.0041897877188752
Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,B4GALT1,"Beta-1,4-galactosyltransferase 1",19607,260,2.04 [1.38-3.01],0.0003169630719148
Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,BAMBI,BMP and activin membrane-bound inhibitor homolog,19052,249,1.65 [1.21-2.26],0.001624060852513
Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,BCAM,Basal cell adhesion molecule,19526,259,1.85 [1.18-2.91],0.0078425551648073
Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,BMPER,BMP-binding endothelial regulator protein,16514,215,2.29 [1.47-3.55],0.0002374949977366
Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,BSG,Basigin,19713,259,4.41 [2.42-8.04],1.2124340316878726e-06
Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,BST2,Bone marrow stromal antigen 2,19717,257,1.30 [1.08-1.56],0.005770741828299
Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,BTD,Biotinidase,16896,219,0.46 [0.26-0.83],0.00997657310118
Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,BTN2A1,Butyrophilin subfamily 2 member A1,19607,260,3.25 [2.15-4.91],2.222675355444105e-08
Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,BTN3A2,Butyrophilin subfamily 3 member A2,19506,258,1.62 [1.26-2.10],0.0002238276998274
Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,C1QA,Complement C1q subcomponent subunit A,19647,257,2.63 [1.65-4.21],5.226951950456848e-05
Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,C1QTNF1,Complement C1q tumor necrosis factor-related protein 1,19568,256,1.41 [1.11-1.79],0.0043300697560181
Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,C7,Complement component C7,16489,214,2.55 [1.67-3.89],1.5166674549295756e-05
Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,CA12,Carbonic anhydrase 12,19427,253,1.70 [1.26-2.28],0.0004645643275965
Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,CA6,Carbonic anhydrase 6,19460,257,0.76 [0.64-0.90],0.0013825614953294
