Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
"Chapter IV Endocrine, nutritional and metabolic diseases","Postprocedural endocrine and metabolic disorders, not elsewhere classified",A1BG,Alpha-1B-glycoprotein,19581,221,2.24 [1.05-4.75],0.0361671155349846
"Chapter IV Endocrine, nutritional and metabolic diseases","Postprocedural endocrine and metabolic disorders, not elsewhere classified",AAMDC,Mth938 domain-containing protein,19054,214,1.12 [0.88-1.43],0.3640760652152762
"Chapter IV Endocrine, nutritional and metabolic diseases","Postprocedural endocrine and metabolic disorders, not elsewhere classified",AARSD1,Alanyl-tRNA editing protein Aarsd1,22276,271,1.28 [1.07-1.55],0.007935396279689
"Chapter IV Endocrine, nutritional and metabolic diseases","Postprocedural endocrine and metabolic disorders, not elsewhere classified",ABCA2,ATP-binding cassette sub-family A member 2,18910,214,1.32 [0.94-1.83],0.1062887017765343
"Chapter IV Endocrine, nutritional and metabolic diseases","Postprocedural endocrine and metabolic disorders, not elsewhere classified",ABHD14B,Protein ABHD14B,22159,264,1.16 [0.96-1.39],0.1234491713718582
"Chapter IV Endocrine, nutritional and metabolic diseases","Postprocedural endocrine and metabolic disorders, not elsewhere classified",ABL1,Tyrosine-protein kinase ABL1,22276,271,1.33 [1.15-1.54],0.000146020877417
"Chapter IV Endocrine, nutritional and metabolic diseases","Postprocedural endocrine and metabolic disorders, not elsewhere classified",ABO,Histo-blood group ABO system transferase,19555,217,1.06 [0.97-1.16],0.197799587049223
"Chapter IV Endocrine, nutritional and metabolic diseases","Postprocedural endocrine and metabolic disorders, not elsewhere classified",ABRAXAS2,BRISC complex subunit Abraxas 2,18910,214,1.27 [1.05-1.54],0.0147985995649947
"Chapter IV Endocrine, nutritional and metabolic diseases","Postprocedural endocrine and metabolic disorders, not elsewhere classified",ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",21824,262,1.19 [1.05-1.35],0.008032520440428
"Chapter IV Endocrine, nutritional and metabolic diseases","Postprocedural endocrine and metabolic disorders, not elsewhere classified",ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",19180,216,1.07 [0.91-1.27],0.4003177357080881
"Chapter IV Endocrine, nutritional and metabolic diseases","Postprocedural endocrine and metabolic disorders, not elsewhere classified",ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",19545,215,1.23 [1.08-1.42],0.0026283546297035
"Chapter IV Endocrine, nutritional and metabolic diseases","Postprocedural endocrine and metabolic disorders, not elsewhere classified",ACAN,Aggrecan core protein,22179,264,1.01 [0.69-1.50],0.9507092447885132
"Chapter IV Endocrine, nutritional and metabolic diseases","Postprocedural endocrine and metabolic disorders, not elsewhere classified",ACE,Angiotensin-converting enzyme,19555,217,1.18 [0.72-1.96],0.5084237146932802
"Chapter IV Endocrine, nutritional and metabolic diseases","Postprocedural endocrine and metabolic disorders, not elsewhere classified",ACE2,Angiotensin-converting enzyme 2,21984,271,1.28 [1.04-1.57],0.017880080136796
"Chapter IV Endocrine, nutritional and metabolic diseases","Postprocedural endocrine and metabolic disorders, not elsewhere classified",ACHE,Acetylcholinesterase,19169,218,0.73 [0.48-1.11],0.1380464928140048
"Chapter IV Endocrine, nutritional and metabolic diseases","Postprocedural endocrine and metabolic disorders, not elsewhere classified",ACOT13,Acyl-coenzyme A thioesterase 13,19446,218,1.11 [0.99-1.24],0.0781497421031129
"Chapter IV Endocrine, nutritional and metabolic diseases","Postprocedural endocrine and metabolic disorders, not elsewhere classified",ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,22368,269,1.37 [1.13-1.66],0.0014635225201008
"Chapter IV Endocrine, nutritional and metabolic diseases","Postprocedural endocrine and metabolic disorders, not elsewhere classified",ACP1,Low molecular weight phosphotyrosine protein phosphatase,18981,213,1.12 [0.85-1.48],0.4149443385949706
"Chapter IV Endocrine, nutritional and metabolic diseases","Postprocedural endocrine and metabolic disorders, not elsewhere classified",ACP5,Tartrate-resistant acid phosphatase type 5,22482,269,1.41 [0.99-1.99],0.0562707092352766
"Chapter IV Endocrine, nutritional and metabolic diseases","Postprocedural endocrine and metabolic disorders, not elsewhere classified",ACP6,Lysophosphatidic acid phosphatase type 6,22530,270,1.22 [1.02-1.45],0.0258005949667058
"Chapter IV Endocrine, nutritional and metabolic diseases","Postprocedural endocrine and metabolic disorders, not elsewhere classified",ACRBP,Acrosin-binding protein,19443,218,1.38 [1.04-1.83],0.0249845265530238
"Chapter IV Endocrine, nutritional and metabolic diseases","Postprocedural endocrine and metabolic disorders, not elsewhere classified",ACRV1,Acrosomal protein SP-10,18981,213,1.01 [0.70-1.47],0.95046555062264
"Chapter IV Endocrine, nutritional and metabolic diseases","Postprocedural endocrine and metabolic disorders, not elsewhere classified",ACSL1,Long-chain-fatty-acid--CoA ligase 1,18910,214,0.85 [0.58-1.24],0.3986531485734121
"Chapter IV Endocrine, nutritional and metabolic diseases","Postprocedural endocrine and metabolic disorders, not elsewhere classified",ACTA2,"Actin, aortic smooth muscle",21984,271,1.31 [1.07-1.61],0.0088910123054197
"Chapter IV Endocrine, nutritional and metabolic diseases","Postprocedural endocrine and metabolic disorders, not elsewhere classified",ACTN2,Alpha-actinin-2,18910,214,1.15 [0.92-1.44],0.2255870888741384
"Chapter IV Endocrine, nutritional and metabolic diseases","Postprocedural endocrine and metabolic disorders, not elsewhere classified",ACTN4,Alpha-actinin-4,21943,269,1.23 [0.92-1.64],0.1633739154570748
"Chapter IV Endocrine, nutritional and metabolic diseases","Postprocedural endocrine and metabolic disorders, not elsewhere classified",ACVRL1,Serine/threonine-protein kinase receptor R3,22200,266,2.55 [1.64-3.97],3.0198888622853505e-05
"Chapter IV Endocrine, nutritional and metabolic diseases","Postprocedural endocrine and metabolic disorders, not elsewhere classified",ACY1,Aminoacylase-1,22368,269,1.27 [1.07-1.51],0.0061128656206682
"Chapter IV Endocrine, nutritional and metabolic diseases","Postprocedural endocrine and metabolic disorders, not elsewhere classified",ACY3,N-acyl-aromatic-L-amino acid amidohydrolase,18910,214,1.52 [1.22-1.88],0.0001404927857449
"Chapter IV Endocrine, nutritional and metabolic diseases","Postprocedural endocrine and metabolic disorders, not elsewhere classified",ACYP1,Acylphosphatase-1,19088,216,1.20 [0.99-1.45],0.0705769906329839
"Chapter IV Endocrine, nutritional and metabolic diseases","Postprocedural endocrine and metabolic disorders, not elsewhere classified",ADA,Adenosine deaminase,22611,273,1.47 [1.10-1.96],0.0088142837955946
"Chapter IV Endocrine, nutritional and metabolic diseases","Postprocedural endocrine and metabolic disorders, not elsewhere classified",ADA2,Adenosine deaminase 2,22224,266,1.69 [1.32-2.18],3.501235178957545e-05
"Chapter IV Endocrine, nutritional and metabolic diseases","Postprocedural endocrine and metabolic disorders, not elsewhere classified",ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,18981,213,1.66 [1.29-2.12],6.795700131452302e-05
"Chapter IV Endocrine, nutritional and metabolic diseases","Postprocedural endocrine and metabolic disorders, not elsewhere classified",ADAM15,Disintegrin and metalloproteinase domain-containing protein 15,21984,271,0.96 [0.67-1.38],0.8401429281756971
"Chapter IV Endocrine, nutritional and metabolic diseases","Postprocedural endocrine and metabolic disorders, not elsewhere classified",ADAM22,Disintegrin and metalloproteinase domain-containing protein 22,22232,266,1.32 [0.96-1.82],0.0869562446102028
"Chapter IV Endocrine, nutritional and metabolic diseases","Postprocedural endocrine and metabolic disorders, not elsewhere classified",ADAM23,Disintegrin and metalloproteinase domain-containing protein 23,22611,273,1.14 [0.83-1.57],0.4078349072651279
"Chapter IV Endocrine, nutritional and metabolic diseases","Postprocedural endocrine and metabolic disorders, not elsewhere classified",ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,22527,271,1.38 [0.94-2.03],0.1028053986486943
"Chapter IV Endocrine, nutritional and metabolic diseases","Postprocedural endocrine and metabolic disorders, not elsewhere classified",ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,19446,218,1.61 [1.07-2.44],0.0234789339549324
"Chapter IV Endocrine, nutritional and metabolic diseases","Postprocedural endocrine and metabolic disorders, not elsewhere classified",ADAMTS1,A disintegrin and metalloproteinase with thrombospondin motifs 1,18981,213,1.33 [0.93-1.92],0.1195122843061741
"Chapter IV Endocrine, nutritional and metabolic diseases","Postprocedural endocrine and metabolic disorders, not elsewhere classified",ADAMTS13,A disintegrin and metalloproteinase with thrombospondin motifs 13,22654,270,1.21 [0.76-1.95],0.4232551394142896
"Chapter IV Endocrine, nutritional and metabolic diseases","Postprocedural endocrine and metabolic disorders, not elsewhere classified",ADAMTS15,A disintegrin and metalloproteinase with thrombospondin motifs 15,22276,271,1.24 [0.96-1.60],0.1000222347302134
"Chapter IV Endocrine, nutritional and metabolic diseases","Postprocedural endocrine and metabolic disorders, not elsewhere classified",ADAMTS16,A disintegrin and metalloproteinase with thrombospondin motifs 16,21984,271,1.14 [0.83-1.56],0.4248620501456452
