Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter II Neoplasms,Lung cancer and mesothelioma,A1BG,Alpha-1B-glycoprotein,17430,288,1.56 [0.80-3.04],0.1958004558982601
Chapter II Neoplasms,Lung cancer and mesothelioma,AAMDC,Mth938 domain-containing protein,16947,273,0.98 [0.79-1.22],0.8654898716845132
Chapter II Neoplasms,Lung cancer and mesothelioma,AARSD1,Alanyl-tRNA editing protein Aarsd1,19840,313,1.31 [1.10-1.55],0.0020892663823891
Chapter II Neoplasms,Lung cancer and mesothelioma,ABCA2,ATP-binding cassette sub-family A member 2,16845,271,1.05 [0.78-1.41],0.7546890794932585
Chapter II Neoplasms,Lung cancer and mesothelioma,ABHD14B,Protein ABHD14B,19738,316,1.13 [0.95-1.35],0.1592777008895288
Chapter II Neoplasms,Lung cancer and mesothelioma,ABL1,Tyrosine-protein kinase ABL1,19840,313,1.12 [0.97-1.29],0.1232084118112542
Chapter II Neoplasms,Lung cancer and mesothelioma,ABO,Histo-blood group ABO system transferase,17405,288,1.01 [0.94-1.10],0.7373843533711308
Chapter II Neoplasms,Lung cancer and mesothelioma,ABRAXAS2,BRISC complex subunit Abraxas 2,16845,271,1.05 [0.88-1.26],0.5915779773983256
Chapter II Neoplasms,Lung cancer and mesothelioma,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",19472,310,1.04 [0.91-1.19],0.5258600379876048
Chapter II Neoplasms,Lung cancer and mesothelioma,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",17050,280,0.93 [0.79-1.10],0.414307853810048
Chapter II Neoplasms,Lung cancer and mesothelioma,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",17388,286,0.92 [0.81-1.05],0.1986888544150765
Chapter II Neoplasms,Lung cancer and mesothelioma,ACAN,Aggrecan core protein,19745,311,0.62 [0.44-0.89],0.0083561139958193
Chapter II Neoplasms,Lung cancer and mesothelioma,ACE,Angiotensin-converting enzyme,17405,288,1.23 [0.80-1.88],0.3390611777132111
Chapter II Neoplasms,Lung cancer and mesothelioma,ACE2,Angiotensin-converting enzyme 2,19553,309,1.47 [1.23-1.76],2.274014946967554e-05
Chapter II Neoplasms,Lung cancer and mesothelioma,ACHE,Acetylcholinesterase,17005,279,0.72 [0.49-1.05],0.0903688655278076
