Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,A1BG,Alpha-1B-glycoprotein,23292,53,0.48 [0.11-2.04],0.3189943761921235
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,AAMDC,Mth938 domain-containing protein,22641,51,0.79 [0.47-1.31],0.3586431810740049
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,AARSD1,Alanyl-tRNA editing protein Aarsd1,26541,64,0.99 [0.67-1.46],0.9622501892050562
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,ABCA2,ATP-binding cassette sub-family A member 2,22502,51,1.44 [0.75-2.75],0.2693520133606336
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,ABHD14B,Protein ABHD14B,26390,63,0.98 [0.67-1.44],0.9086990643896208
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,ABL1,Tyrosine-protein kinase ABL1,26541,64,1.18 [0.87-1.62],0.292758511090614
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,ABO,Histo-blood group ABO system transferase,23258,53,0.92 [0.77-1.10],0.3746789356339024
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,ABRAXAS2,BRISC complex subunit Abraxas 2,22502,51,1.12 [0.75-1.67],0.5747923661080647
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",26033,61,1.19 [0.92-1.54],0.1915725690533246
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",22805,51,1.11 [0.81-1.54],0.5161078501671037
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",23247,53,0.91 [0.67-1.23],0.5362882197543306
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,ACAN,Aggrecan core protein,26430,63,1.05 [0.48-2.33],0.8951790105725818
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,ACE,Angiotensin-converting enzyme,23258,53,0.62 [0.23-1.65],0.3394921550486615
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,ACE2,Angiotensin-converting enzyme 2,26171,62,1.54 [1.06-2.23],0.022457129507112
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,ACHE,Acetylcholinesterase,22745,53,1.55 [0.76-3.18],0.2321169451701508
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,ACOT13,Acyl-coenzyme A thioesterase 13,23127,52,0.95 [0.75-1.20],0.6672484211512063
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,26662,63,0.86 [0.54-1.37],0.5199304195515639
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,ACP1,Low molecular weight phosphotyrosine protein phosphatase,22579,50,1.05 [0.58-1.89],0.8793326085874521
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,ACP5,Tartrate-resistant acid phosphatase type 5,26781,64,1.09 [0.54-2.18],0.8086634502910954
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,ACP6,Lysophosphatidic acid phosphatase type 6,26839,64,1.02 [0.73-1.41],0.9168551406128916
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,ACRBP,Acrosin-binding protein,23114,52,1.19 [0.63-2.25],0.5875272248620584
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,ACRV1,Acrosomal protein SP-10,22579,50,1.17 [0.56-2.43],0.6816322582580243
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,ACSL1,Long-chain-fatty-acid--CoA ligase 1,22502,51,0.53 [0.21-1.33],0.176316188101032
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,ACTA2,"Actin, aortic smooth muscle",26171,62,0.72 [0.40-1.28],0.2612566943108357
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,ACTN2,Alpha-actinin-2,22502,51,0.97 [0.58-1.59],0.8901320229079562
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,ACTN4,Alpha-actinin-4,26119,58,0.95 [0.45-2.01],0.8896295787048224
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,ACVRL1,Serine/threonine-protein kinase receptor R3,26438,63,0.95 [0.37-2.43],0.918893147394784
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,ACY1,Aminoacylase-1,26662,63,1.13 [0.79-1.63],0.4976151774888853
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,ACY3,N-acyl-aromatic-L-amino acid amidohydrolase,22502,51,1.11 [0.69-1.80],0.6551775104403936
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,ACYP1,Acylphosphatase-1,22654,53,1.11 [0.75-1.65],0.5990669563701414
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,ADA,Adenosine deaminase,26939,63,0.98 [0.52-1.86],0.9519221655403552
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,ADA2,Adenosine deaminase 2,26490,63,1.40 [0.83-2.34],0.2061960331534852
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,22579,50,0.67 [0.28-1.63],0.3785479310771967
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,ADAM15,Disintegrin and metalloproteinase domain-containing protein 15,26171,62,0.60 [0.29-1.27],0.1808206896680796
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,ADAM22,Disintegrin and metalloproteinase domain-containing protein 22,26478,63,0.60 [0.32-1.15],0.1242334318388481
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,ADAM23,Disintegrin and metalloproteinase domain-containing protein 23,26939,63,0.50 [0.33-0.76],0.0011614573871393
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,26846,62,0.98 [0.44-2.16],0.9534938678416156
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,23127,52,0.71 [0.29-1.77],0.4643498514284683
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,ADAMTS1,A disintegrin and metalloproteinase with thrombospondin motifs 1,22579,50,1.38 [0.67-2.84],0.3805534580971245
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,ADAMTS13,A disintegrin and metalloproteinase with thrombospondin motifs 13,26988,64,0.78 [0.30-1.99],0.5997869434495287
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,ADAMTS15,A disintegrin and metalloproteinase with thrombospondin motifs 15,26541,64,0.86 [0.54-1.38],0.539440884245397
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,ADAMTS16,A disintegrin and metalloproteinase with thrombospondin motifs 16,26171,62,0.35 [0.14-0.89],0.0266997958006497
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,ADAMTS4,A disintegrin and metalloproteinase with thrombospondin motifs 4,22579,50,0.65 [0.29-1.45],0.2896194496725282
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,ADAMTS8,A disintegrin and metalloproteinase with thrombospondin motifs 8,26753,63,0.89 [0.54-1.46],0.6487255728873098
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,ADAMTSL2,ADAMTS-like protein 2,23238,53,1.26 [0.56-2.83],0.5804469209132481
