Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified disorders of  bone/cartilage,A1BG,Alpha-1B-glycoprotein,21743,129,1.28 [0.49-3.35],0.6118344681107835
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified disorders of  bone/cartilage,AAMDC,Mth938 domain-containing protein,21139,127,1.07 [0.78-1.47],0.6633271810038495
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified disorders of  bone/cartilage,AARSD1,Alanyl-tRNA editing protein Aarsd1,24780,138,0.99 [0.76-1.29],0.939616192629482
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified disorders of  bone/cartilage,ABCA2,ATP-binding cassette sub-family A member 2,21034,123,0.90 [0.55-1.46],0.6728690412696468
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified disorders of  bone/cartilage,ABHD14B,Protein ABHD14B,24634,135,0.93 [0.71-1.21],0.570204168826441
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified disorders of  bone/cartilage,ABL1,Tyrosine-protein kinase ABL1,24780,138,1.05 [0.84-1.30],0.6783624093305904
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified disorders of  bone/cartilage,ABO,Histo-blood group ABO system transferase,21708,130,1.05 [0.94-1.18],0.371048341599158
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified disorders of  bone/cartilage,ABRAXAS2,BRISC complex subunit Abraxas 2,21034,123,1.06 [0.82-1.37],0.6658399640835
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified disorders of  bone/cartilage,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",24307,134,1.06 [0.88-1.28],0.5153774578692449
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified disorders of  bone/cartilage,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",21286,127,0.86 [0.65-1.14],0.2945834842170088
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified disorders of  bone/cartilage,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",21709,129,0.94 [0.78-1.14],0.539690435211649
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified disorders of  bone/cartilage,ACAN,Aggrecan core protein,24687,137,0.77 [0.45-1.32],0.3463471703531598
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified disorders of  bone/cartilage,ACE,Angiotensin-converting enzyme,21708,130,0.63 [0.33-1.17],0.142256870245812
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified disorders of  bone/cartilage,ACE2,Angiotensin-converting enzyme 2,24425,133,1.30 [0.98-1.72],0.0678044127688564
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified disorders of  bone/cartilage,ACHE,Acetylcholinesterase,21239,128,0.58 [0.33-1.01],0.0534257504010563
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified disorders of  bone/cartilage,ACOT13,Acyl-coenzyme A thioesterase 13,21590,129,1.03 [0.89-1.19],0.7194859654039714
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified disorders of  bone/cartilage,ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,24904,137,0.94 [0.69-1.28],0.6940012817316932
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified disorders of  bone/cartilage,ACP1,Low molecular weight phosphotyrosine protein phosphatase,21082,126,1.08 [0.74-1.57],0.6888967452501639
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified disorders of  bone/cartilage,ACP5,Tartrate-resistant acid phosphatase type 5,25007,139,1.09 [0.68-1.75],0.7258697349147054
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified disorders of  bone/cartilage,ACP6,Lysophosphatidic acid phosphatase type 6,25060,139,1.02 [0.81-1.27],0.8917101146096978
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified disorders of  bone/cartilage,ACRBP,Acrosin-binding protein,21585,127,1.11 [0.72-1.70],0.6370690850263238
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified disorders of  bone/cartilage,ACRV1,Acrosomal protein SP-10,21082,126,0.87 [0.53-1.44],0.5945360915066896
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified disorders of  bone/cartilage,ACSL1,Long-chain-fatty-acid--CoA ligase 1,21034,123,0.74 [0.44-1.27],0.275776089795576
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified disorders of  bone/cartilage,ACTA2,"Actin, aortic smooth muscle",24425,133,1.16 [0.84-1.60],0.3655005393579212
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified disorders of  bone/cartilage,ACTN2,Alpha-actinin-2,21034,123,1.18 [0.89-1.58],0.2518997651762513
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified disorders of  bone/cartilage,ACTN4,Alpha-actinin-4,24404,136,0.96 [0.59-1.56],0.8543707069793293
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified disorders of  bone/cartilage,ACVRL1,Serine/threonine-protein kinase receptor R3,24679,135,0.82 [0.43-1.58],0.5620858265508809
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified disorders of  bone/cartilage,ACY1,Aminoacylase-1,24904,137,0.92 [0.72-1.19],0.5363075956561572
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified disorders of  bone/cartilage,ACY3,N-acyl-aromatic-L-amino acid amidohydrolase,21034,123,1.08 [0.80-1.46],0.62947071427392
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified disorders of  bone/cartilage,ACYP1,Acylphosphatase-1,21151,125,1.04 [0.80-1.35],0.7822993940410693
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified disorders of  bone/cartilage,ADA,Adenosine deaminase,25154,139,1.04 [0.68-1.60],0.8477841717439658
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified disorders of  bone/cartilage,ADA2,Adenosine deaminase 2,24722,137,0.87 [0.60-1.26],0.4650978097630035
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified disorders of  bone/cartilage,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,21082,126,1.20 [0.78-1.86],0.4051390254761728
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified disorders of  bone/cartilage,ADAM15,Disintegrin and metalloproteinase domain-containing protein 15,24425,133,1.02 [0.62-1.70],0.9251822348419844
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified disorders of  bone/cartilage,ADAM22,Disintegrin and metalloproteinase domain-containing protein 22,24716,135,0.76 [0.49-1.18],0.2196140323499675
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified disorders of  bone/cartilage,ADAM23,Disintegrin and metalloproteinase domain-containing protein 23,25154,139,1.20 [0.77-1.86],0.4315698028634644
