Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trochanteric bursitis,A1BG,Alpha-1B-glycoprotein,20708,117,1.30 [0.47-3.61],0.6182563854610595
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trochanteric bursitis,AAMDC,Mth938 domain-containing protein,20139,113,0.91 [0.65-1.28],0.5918319372657939
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trochanteric bursitis,AARSD1,Alanyl-tRNA editing protein Aarsd1,23630,126,0.84 [0.63-1.11],0.2256863404327148
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trochanteric bursitis,ABCA2,ATP-binding cassette sub-family A member 2,20016,114,0.69 [0.41-1.16],0.1602557394054015
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trochanteric bursitis,ABHD14B,Protein ABHD14B,23474,128,0.96 [0.73-1.25],0.7450994603741821
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trochanteric bursitis,ABL1,Tyrosine-protein kinase ABL1,23630,126,0.83 [0.65-1.07],0.1505299736726915
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trochanteric bursitis,ABO,Histo-blood group ABO system transferase,20687,118,1.02 [0.90-1.15],0.7854816700034533
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trochanteric bursitis,ABRAXAS2,BRISC complex subunit Abraxas 2,20016,114,0.83 [0.63-1.10],0.1953485417017888
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trochanteric bursitis,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",23153,128,0.84 [0.69-1.02],0.0852789475096736
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trochanteric bursitis,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",20277,116,0.92 [0.70-1.21],0.5617739994182502
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trochanteric bursitis,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",20666,118,0.88 [0.72-1.08],0.2272899748807249
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trochanteric bursitis,ACAN,Aggrecan core protein,23526,127,0.71 [0.41-1.23],0.2216770787661522
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trochanteric bursitis,ACE,Angiotensin-converting enzyme,20687,118,1.18 [0.60-2.33],0.6289642939626945
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trochanteric bursitis,ACE2,Angiotensin-converting enzyme 2,23265,127,1.10 [0.81-1.48],0.5363700724761868
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trochanteric bursitis,ACHE,Acetylcholinesterase,20235,114,0.55 [0.31-0.99],0.046018683982392
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trochanteric bursitis,ACOT13,Acyl-coenzyme A thioesterase 13,20559,119,0.89 [0.76-1.03],0.1249221850152735
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trochanteric bursitis,ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,23720,128,0.69 [0.49-0.97],0.0333216639295213
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trochanteric bursitis,ACP1,Low molecular weight phosphotyrosine protein phosphatase,20078,115,0.86 [0.57-1.30],0.4892073617142383
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trochanteric bursitis,ACP5,Tartrate-resistant acid phosphatase type 5,23817,130,0.80 [0.48-1.32],0.3824062796546945
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trochanteric bursitis,ACP6,Lysophosphatidic acid phosphatase type 6,23871,129,0.96 [0.77-1.21],0.7440468586749598
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trochanteric bursitis,ACRBP,Acrosin-binding protein,20551,118,0.81 [0.50-1.31],0.4010097791399235
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trochanteric bursitis,ACRV1,Acrosomal protein SP-10,20078,115,0.66 [0.39-1.12],0.1232101256375367
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trochanteric bursitis,ACSL1,Long-chain-fatty-acid--CoA ligase 1,20016,114,0.86 [0.51-1.46],0.5755274673482487
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trochanteric bursitis,ACTA2,"Actin, aortic smooth muscle",23265,127,1.04 [0.73-1.48],0.8283870892046972
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trochanteric bursitis,ACTN2,Alpha-actinin-2,20016,114,1.23 [0.92-1.66],0.1672585851679904
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trochanteric bursitis,ACTN4,Alpha-actinin-4,23230,127,0.94 [0.56-1.58],0.8170562882144179
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trochanteric bursitis,ACVRL1,Serine/threonine-protein kinase receptor R3,23520,129,1.12 [0.59-2.13],0.7349273138087222
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trochanteric bursitis,ACY1,Aminoacylase-1,23720,128,0.56 [0.43-0.73],2.2536653205135752e-05
