Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Corneal degeneration,A1BG,Alpha-1B-glycoprotein,24018,150,0.52 [0.22-1.25],0.1442265492621704
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Corneal degeneration,AAMDC,Mth938 domain-containing protein,23354,148,1.03 [0.77-1.39],0.8204230114427817
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Corneal degeneration,AARSD1,Alanyl-tRNA editing protein Aarsd1,27377,163,1.11 [0.87-1.41],0.40934905558564
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Corneal degeneration,ABCA2,ATP-binding cassette sub-family A member 2,23214,148,0.74 [0.46-1.17],0.1970246913822881
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Corneal degeneration,ABHD14B,Protein ABHD14B,27220,164,1.08 [0.85-1.37],0.5153816722672181
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Corneal degeneration,ABL1,Tyrosine-protein kinase ABL1,27377,163,0.97 [0.79-1.20],0.8027329723167201
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Corneal degeneration,ABO,Histo-blood group ABO system transferase,23982,147,1.01 [0.91-1.13],0.8047310910639534
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Corneal degeneration,ABRAXAS2,BRISC complex subunit Abraxas 2,23214,148,0.94 [0.74-1.20],0.6358842227954737
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Corneal degeneration,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",26851,164,1.03 [0.87-1.21],0.757732853074499
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Corneal degeneration,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",23520,147,0.90 [0.70-1.15],0.4083626346422048
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Corneal degeneration,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",23970,152,0.93 [0.78-1.11],0.4031321904693962
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Corneal degeneration,ACAN,Aggrecan core protein,27255,166,1.44 [0.88-2.35],0.1489332128975717
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Corneal degeneration,ACE,Angiotensin-converting enzyme,23982,147,1.10 [0.61-2.01],0.7478500444966577
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Corneal degeneration,ACE2,Angiotensin-converting enzyme 2,26990,164,0.96 [0.72-1.26],0.7464733551233933
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Corneal degeneration,ACHE,Acetylcholinesterase,23458,144,0.77 [0.46-1.28],0.3117488218681551
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Corneal degeneration,ACOT13,Acyl-coenzyme A thioesterase 13,23849,148,0.96 [0.84-1.11],0.5857470489466434
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Corneal degeneration,ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,27496,166,1.13 [0.88-1.46],0.3472657860796785
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Corneal degeneration,ACP1,Low molecular weight phosphotyrosine protein phosphatase,23299,147,1.16 [0.83-1.63],0.3893449216318975
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Corneal degeneration,ACP5,Tartrate-resistant acid phosphatase type 5,27621,170,0.67 [0.43-1.05],0.0811969357224016
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Corneal degeneration,ACP6,Lysophosphatidic acid phosphatase type 6,27685,170,1.17 [0.94-1.45],0.1590894495084935
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Corneal degeneration,ACRBP,Acrosin-binding protein,23836,150,1.06 [0.71-1.57],0.7867707438936743
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Corneal degeneration,ACRV1,Acrosomal protein SP-10,23299,147,1.09 [0.70-1.70],0.6878632309362844
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Corneal degeneration,ACSL1,Long-chain-fatty-acid--CoA ligase 1,23214,148,0.78 [0.48-1.26],0.3076188856723585
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Corneal degeneration,ACTA2,"Actin, aortic smooth muscle",26990,164,1.38 [1.07-1.77],0.0126666206203295
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Corneal degeneration,ACTN2,Alpha-actinin-2,23214,148,1.25 [0.96-1.62],0.1013384632515287
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Corneal degeneration,ACTN4,Alpha-actinin-4,26949,164,1.33 [0.94-1.89],0.104382075946593
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Corneal degeneration,ACVRL1,Serine/threonine-protein kinase receptor R3,27269,165,1.88 [1.09-3.24],0.0238437040172072
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Corneal degeneration,ACY1,Aminoacylase-1,27496,166,0.88 [0.70-1.11],0.2908618162605282
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Corneal degeneration,ACY3,N-acyl-aromatic-L-amino acid amidohydrolase,23214,148,0.91 [0.68-1.22],0.5389208450590108
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Corneal degeneration,ACYP1,Acylphosphatase-1,23362,143,1.10 [0.87-1.40],0.4338252942903879
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Corneal degeneration,ADA,Adenosine deaminase,27784,170,1.18 [0.80-1.73],0.3981194094964349
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Corneal degeneration,ADA2,Adenosine deaminase 2,27319,168,0.93 [0.67-1.29],0.6574066210341027
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Corneal degeneration,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,23299,147,1.08 [0.67-1.75],0.757864427278162
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Corneal degeneration,ADAM15,Disintegrin and metalloproteinase domain-containing protein 15,26990,164,1.19 [0.76-1.88],0.4493067369596417
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Corneal degeneration,ADAM22,Disintegrin and metalloproteinase domain-containing protein 22,27310,165,1.29 [0.87-1.92],0.2005485548778106
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Corneal degeneration,ADAM23,Disintegrin and metalloproteinase domain-containing protein 23,27784,170,1.27 [0.85-1.91],0.2444706018396504
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Corneal degeneration,ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,27689,171,1.13 [0.69-1.82],0.631094019706804
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Corneal degeneration,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,23849,148,1.34 [0.81-2.23],0.2573360127653989
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Corneal degeneration,ADAMTS1,A disintegrin and metalloproteinase with thrombospondin motifs 1,23299,147,0.82 [0.48-1.40],0.4618569771454948
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Corneal degeneration,ADAMTS13,A disintegrin and metalloproteinase with thrombospondin motifs 13,27832,170,1.20 [0.67-2.18],0.5362175957607025
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Corneal degeneration,ADAMTS15,A disintegrin and metalloproteinase with thrombospondin motifs 15,27377,163,0.99 [0.72-1.35],0.925461834251044
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Corneal degeneration,ADAMTS16,A disintegrin and metalloproteinase with thrombospondin motifs 16,26990,164,0.84 [0.51-1.37],0.4792996470007654
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Corneal degeneration,ADAMTS4,A disintegrin and metalloproteinase with thrombospondin motifs 4,23299,147,1.44 [0.95-2.17],0.0839051738971901
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Corneal degeneration,ADAMTS8,A disintegrin and metalloproteinase with thrombospondin motifs 8,27598,169,0.82 [0.61-1.11],0.2002399061503888
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Corneal degeneration,ADAMTSL2,ADAMTS-like protein 2,23967,152,0.86 [0.52-1.41],0.5451574870409603
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Corneal degeneration,ADAMTSL4,ADAMTS-like protein 4,23354,148,0.96 [0.48-1.93],0.912874408585746
