Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter I Certain infectious and parasitic diseases,Other infectious diseases,A1BG,Alpha-1B-glycoprotein,24273,38,4.02 [0.65-24.84],0.1344795364603205
Chapter I Certain infectious and parasitic diseases,Other infectious diseases,AAMDC,Mth938 domain-containing protein,23603,36,1.22 [0.68-2.19],0.5017228029617044
Chapter I Certain infectious and parasitic diseases,Other infectious diseases,AARSD1,Alanyl-tRNA editing protein Aarsd1,27668,47,1.32 [0.85-2.05],0.213513283625401
Chapter I Certain infectious and parasitic diseases,Other infectious diseases,ABCA2,ATP-binding cassette sub-family A member 2,23457,37,1.09 [0.46-2.58],0.8382027750708421
Chapter I Certain infectious and parasitic diseases,Other infectious diseases,ABHD14B,Protein ABHD14B,27507,45,1.48 [0.96-2.27],0.0749730277426385
Chapter I Certain infectious and parasitic diseases,Other infectious diseases,ABL1,Tyrosine-protein kinase ABL1,27668,47,1.23 [0.86-1.76],0.2590089711120229
Chapter I Certain infectious and parasitic diseases,Other infectious diseases,ABO,Histo-blood group ABO system transferase,24238,39,0.93 [0.75-1.15],0.5137262300845358
Chapter I Certain infectious and parasitic diseases,Other infectious diseases,ABRAXAS2,BRISC complex subunit Abraxas 2,23457,37,1.39 [0.89-2.18],0.1508833092384172
Chapter I Certain infectious and parasitic diseases,Other infectious diseases,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",27138,47,1.34 [1.01-1.77],0.0422180299736643
Chapter I Certain infectious and parasitic diseases,Other infectious diseases,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",23772,37,0.92 [0.57-1.47],0.7204868593858682
Chapter I Certain infectious and parasitic diseases,Other infectious diseases,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",24226,39,1.07 [0.76-1.49],0.7026077236636996
Chapter I Certain infectious and parasitic diseases,Other infectious diseases,ACAN,Aggrecan core protein,27546,45,1.40 [0.55-3.57],0.4755950867848786
Chapter I Certain infectious and parasitic diseases,Other infectious diseases,ACE,Angiotensin-converting enzyme,24238,39,0.74 [0.24-2.27],0.5928430186042
Chapter I Certain infectious and parasitic diseases,Other infectious diseases,ACE2,Angiotensin-converting enzyme 2,27280,46,1.08 [0.66-1.77],0.747609167925333
Chapter I Certain infectious and parasitic diseases,Other infectious diseases,ACHE,Acetylcholinesterase,23713,35,1.83 [0.77-4.32],0.1688437903146087
Chapter I Certain infectious and parasitic diseases,Other infectious diseases,ACOT13,Acyl-coenzyme A thioesterase 13,24100,38,1.09 [0.83-1.43],0.5538993435960564
Chapter I Certain infectious and parasitic diseases,Other infectious diseases,ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,27791,45,1.25 [0.80-1.94],0.3229247360941835
Chapter I Certain infectious and parasitic diseases,Other infectious diseases,ACP1,Low molecular weight phosphotyrosine protein phosphatase,23538,38,1.12 [0.58-2.18],0.7309973182866466
Chapter I Certain infectious and parasitic diseases,Other infectious diseases,ACP5,Tartrate-resistant acid phosphatase type 5,27917,47,1.85 [1.03-3.31],0.0388711495116596
Chapter I Certain infectious and parasitic diseases,Other infectious diseases,ACP6,Lysophosphatidic acid phosphatase type 6,27974,47,0.93 [0.65-1.35],0.7126346032681569
Chapter I Certain infectious and parasitic diseases,Other infectious diseases,ACRBP,Acrosin-binding protein,24089,38,1.12 [0.52-2.43],0.7677288153383829
Chapter I Certain infectious and parasitic diseases,Other infectious diseases,ACRV1,Acrosomal protein SP-10,23538,38,0.60 [0.24-1.51],0.2740587015708537
Chapter I Certain infectious and parasitic diseases,Other infectious diseases,ACSL1,Long-chain-fatty-acid--CoA ligase 1,23457,37,0.79 [0.30-2.04],0.6245594702354516
Chapter I Certain infectious and parasitic diseases,Other infectious diseases,ACTA2,"Actin, aortic smooth muscle",27280,46,1.14 [0.67-1.95],0.6277314809870691
Chapter I Certain infectious and parasitic diseases,Other infectious diseases,ACTN2,Alpha-actinin-2,23457,37,0.97 [0.54-1.74],0.9070466156356266
Chapter I Certain infectious and parasitic diseases,Other infectious diseases,ACTN4,Alpha-actinin-4,27235,46,0.48 [0.17-1.37],0.1682253594075975
Chapter I Certain infectious and parasitic diseases,Other infectious diseases,ACVRL1,Serine/threonine-protein kinase receptor R3,27555,45,3.63 [1.43-9.19],0.0066220152433951
Chapter I Certain infectious and parasitic diseases,Other infectious diseases,ACY1,Aminoacylase-1,27791,45,1.27 [0.85-1.91],0.2417883580148431
Chapter I Certain infectious and parasitic diseases,Other infectious diseases,ACY3,N-acyl-aromatic-L-amino acid amidohydrolase,23457,37,1.19 [0.69-2.05],0.5406710091166529
Chapter I Certain infectious and parasitic diseases,Other infectious diseases,ACYP1,Acylphosphatase-1,23617,35,1.17 [0.72-1.89],0.5287655399682085
Chapter I Certain infectious and parasitic diseases,Other infectious diseases,ADA,Adenosine deaminase,28078,47,1.65 [0.85-3.22],0.1400533472014314
Chapter I Certain infectious and parasitic diseases,Other infectious diseases,ADA2,Adenosine deaminase 2,27612,47,2.22 [1.28-3.85],0.0044592904162938
Chapter I Certain infectious and parasitic diseases,Other infectious diseases,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,23538,38,1.28 [0.54-3.00],0.5766001498638752
Chapter I Certain infectious and parasitic diseases,Other infectious diseases,ADAM15,Disintegrin and metalloproteinase domain-containing protein 15,27280,46,1.92 [0.83-4.43],0.1280858050021381
Chapter I Certain infectious and parasitic diseases,Other infectious diseases,ADAM22,Disintegrin and metalloproteinase domain-containing protein 22,27597,45,1.47 [0.69-3.10],0.317424879361738
Chapter I Certain infectious and parasitic diseases,Other infectious diseases,ADAM23,Disintegrin and metalloproteinase domain-containing protein 23,28078,47,0.85 [0.42-1.72],0.6491611891777846
Chapter I Certain infectious and parasitic diseases,Other infectious diseases,ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,27982,46,2.51 [1.05-6.00],0.0378135243993942
Chapter I Certain infectious and parasitic diseases,Other infectious diseases,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,24100,38,2.46 [1.07-5.68],0.034678131630896
Chapter I Certain infectious and parasitic diseases,Other infectious diseases,ADAMTS1,A disintegrin and metalloproteinase with thrombospondin motifs 1,23538,38,1.28 [0.52-3.13],0.5902769895552018
Chapter I Certain infectious and parasitic diseases,Other infectious diseases,ADAMTS13,A disintegrin and metalloproteinase with thrombospondin motifs 13,28129,47,1.55 [0.50-4.79],0.4435043530787259
Chapter I Certain infectious and parasitic diseases,Other infectious diseases,ADAMTS15,A disintegrin and metalloproteinase with thrombospondin motifs 15,27668,47,1.55 [0.83-2.90],0.1710544047578644
Chapter I Certain infectious and parasitic diseases,Other infectious diseases,ADAMTS16,A disintegrin and metalloproteinase with thrombospondin motifs 16,27280,46,1.46 [0.83-2.58],0.1882426012616946
Chapter I Certain infectious and parasitic diseases,Other infectious diseases,ADAMTS4,A disintegrin and metalloproteinase with thrombospondin motifs 4,23538,38,1.46 [0.65-3.30],0.3598902724391163
Chapter I Certain infectious and parasitic diseases,Other infectious diseases,ADAMTS8,A disintegrin and metalloproteinase with thrombospondin motifs 8,27888,47,1.22 [0.68-2.18],0.5075786405550027
Chapter I Certain infectious and parasitic diseases,Other infectious diseases,ADAMTSL2,ADAMTS-like protein 2,24224,38,1.43 [0.57-3.59],0.4466058760149416
Chapter I Certain infectious and parasitic diseases,Other infectious diseases,ADAMTSL4,ADAMTS-like protein 4,23603,36,1.06 [0.27-4.21],0.9362579846991692
Chapter I Certain infectious and parasitic diseases,Other infectious diseases,ADAMTSL5,ADAMTS-like protein 5,24226,39,0.99 [0.45-2.19],0.9836338853471308
Chapter I Certain infectious and parasitic diseases,Other infectious diseases,ADCYAP1R1,Pituitary adenylate cyclase-activating polypeptide type I receptor,27138,47,0.90 [0.41-1.95],0.7841908052707949
Chapter I Certain infectious and parasitic diseases,Other infectious diseases,ADD1,Alpha-adducin,23713,35,1.10 [0.70-1.73],0.6801112068544031
Chapter I Certain infectious and parasitic diseases,Other infectious diseases,ADGRB3,Adhesion G protein-coupled receptor B3,27555,45,0.82 [0.37-1.81],0.6237413894922088
Chapter I Certain infectious and parasitic diseases,Other infectious diseases,ADGRD1,Adhesion G-protein coupled receptor D1,23713,35,0.88 [0.36-2.12],0.7686071479822363
Chapter I Certain infectious and parasitic diseases,Other infectious diseases,ADGRE1,Adhesion G protein-coupled receptor E1,24100,38,2.19 [1.38-3.49],0.0009290963999912
Chapter I Certain infectious and parasitic diseases,Other infectious diseases,ADGRE2,Adhesion G protein-coupled receptor E2,27928,47,3.05 [1.32-7.07],0.0093543492593013
Chapter I Certain infectious and parasitic diseases,Other infectious diseases,ADGRE5,Adhesion G protein-coupled receptor E5,27992,47,3.34 [2.05-5.42],1.150013978388966e-06
Chapter I Certain infectious and parasitic diseases,Other infectious diseases,ADGRF5,Adhesion G protein-coupled receptor F5,24226,39,1.95 [0.71-5.36],0.1952827271604378
Chapter I Certain infectious and parasitic diseases,Other infectious diseases,ADGRG1,Adhesion G-protein coupled receptor G1,27668,47,1.63 [1.23-2.17],0.0006540379904341
Chapter I Certain infectious and parasitic diseases,Other infectious diseases,ADGRG2,Adhesion G-protein coupled receptor G2,27791,45,2.73 [1.03-7.22],0.0427200543006428
Chapter I Certain infectious and parasitic diseases,Other infectious diseases,ADGRV1,Adhesion G-protein coupled receptor V1,23442,38,0.56 [0.31-1.01],0.053917238888226
