Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XI Diseases of the digestive system,Cholelithiasis,A1BG,Alpha-1B-glycoprotein,23159,1054,1.78 [1.26-2.49],0.0009289927386748
Chapter XI Diseases of the digestive system,Cholelithiasis,ABL1,Tyrosine-protein kinase ABL1,26383,1194,1.11 [1.03-1.20],0.0046281822328994
Chapter XI Diseases of the digestive system,Cholelithiasis,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",25870,1174,1.15 [1.08-1.22],3.250306718645944e-06
Chapter XI Diseases of the digestive system,Cholelithiasis,ACE2,Angiotensin-converting enzyme 2,26006,1177,1.28 [1.17-1.40],7.685481060979165e-08
Chapter XI Diseases of the digestive system,Cholelithiasis,ACP5,Tartrate-resistant acid phosphatase type 5,26619,1203,1.26 [1.08-1.47],0.0033312228618777
Chapter XI Diseases of the digestive system,Cholelithiasis,ACTN4,Alpha-actinin-4,25964,1169,1.18 [1.02-1.37],0.0248484374988929
Chapter XI Diseases of the digestive system,Cholelithiasis,ACVRL1,Serine/threonine-protein kinase receptor R3,26269,1196,1.48 [1.21-1.81],0.0001766472670994
Chapter XI Diseases of the digestive system,Cholelithiasis,ACY1,Aminoacylase-1,26489,1196,1.14 [1.06-1.24],0.0008711939179943
Chapter XI Diseases of the digestive system,Cholelithiasis,ADA2,Adenosine deaminase 2,26328,1185,1.40 [1.24-1.58],2.7362288590828585e-08
Chapter XI Diseases of the digestive system,Cholelithiasis,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,22455,1026,1.21 [1.05-1.40],0.0089100642302322
Chapter XI Diseases of the digestive system,Cholelithiasis,ADAM22,Disintegrin and metalloproteinase domain-containing protein 22,26311,1196,1.27 [1.10-1.46],0.001430969878655
Chapter XI Diseases of the digestive system,Cholelithiasis,ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,26673,1205,1.25 [1.04-1.50],0.0160504404173093
Chapter XI Diseases of the digestive system,Cholelithiasis,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,22998,1043,1.27 [1.05-1.53],0.0133876894651418
Chapter XI Diseases of the digestive system,Cholelithiasis,ADAMTS15,A disintegrin and metalloproteinase with thrombospondin motifs 15,26383,1194,1.22 [1.08-1.37],0.0011498039623437
Chapter XI Diseases of the digestive system,Cholelithiasis,ADAMTS8,A disintegrin and metalloproteinase with thrombospondin motifs 8,26584,1209,0.84 [0.75-0.94],0.002419758502916
Chapter XI Diseases of the digestive system,Cholelithiasis,ADGRE1,Adhesion G protein-coupled receptor E1,22998,1043,1.14 [1.03-1.26],0.0130763159432115
Chapter XI Diseases of the digestive system,Cholelithiasis,ADGRE5,Adhesion G protein-coupled receptor E5,26687,1207,1.22 [1.03-1.44],0.0187782901141666
Chapter XI Diseases of the digestive system,Cholelithiasis,ADGRG1,Adhesion G-protein coupled receptor G1,26383,1194,1.14 [1.06-1.22],0.0006244472511618
Chapter XI Diseases of the digestive system,Cholelithiasis,ADGRG2,Adhesion G-protein coupled receptor G2,26489,1196,0.55 [0.46-0.67],5.53947962058443e-10
Chapter XI Diseases of the digestive system,Cholelithiasis,ADH1B,All-trans-retinol dehydrogenase,22626,1024,1.14 [1.06-1.23],0.000411513525026
Chapter XI Diseases of the digestive system,Cholelithiasis,ADH4,All-trans-retinol dehydrogenase [NAD(+)] ADH4,26006,1177,1.18 [1.11-1.25],4.747075459989648e-08
Chapter XI Diseases of the digestive system,Cholelithiasis,ADIPOQ,Adiponectin,23159,1054,0.80 [0.74-0.87],3.869060376036269e-07
Chapter XI Diseases of the digestive system,Cholelithiasis,ADM,Pro-adrenomedullin,26713,1210,1.73 [1.42-2.11],4.1522651337439e-08
Chapter XI Diseases of the digestive system,Cholelithiasis,AGER,Advanced glycosylation end product-specific receptor,26447,1201,1.15 [1.02-1.30],0.0252076131399783
Chapter XI Diseases of the digestive system,Cholelithiasis,AGR2,Anterior gradient protein 2 homolog,25615,1153,1.12 [1.06-1.17],2.4817540074209804e-05
Chapter XI Diseases of the digestive system,Cholelithiasis,AGRN,Agrin,26623,1210,1.55 [1.35-1.78],9.043070642967775e-10
Chapter XI Diseases of the digestive system,Cholelithiasis,AGRP,Agouti-related protein,26765,1214,1.16 [1.05-1.28],0.0024094760006942
Chapter XI Diseases of the digestive system,Cholelithiasis,AGXT,Serine--pyruvate aminotransferase,26489,1196,1.19 [1.12-1.27],1.5181364358152932e-08
Chapter XI Diseases of the digestive system,Cholelithiasis,AHNAK,Neuroblast differentiation-associated protein AHNAK,22527,1028,1.26 [1.05-1.51],0.0134467460116734
Chapter XI Diseases of the digestive system,Cholelithiasis,AHSG,Alpha-2-HS-glycoprotein,23126,1057,1.46 [1.18-1.82],0.0006073323249694
Chapter XI Diseases of the digestive system,Cholelithiasis,AIFM1,"Apoptosis-inducing factor 1, mitochondrial",26334,1190,1.08 [1.03-1.13],0.0021045236211505
Chapter XI Diseases of the digestive system,Cholelithiasis,AKR7L,Aflatoxin B1 aldehyde reductase member 4,22455,1026,1.08 [1.00-1.17],0.0485541931735366
Chapter XI Diseases of the digestive system,Cholelithiasis,ALCAM,CD166 antigen,26816,1212,1.43 [1.11-1.85],0.0054106700263631
Chapter XI Diseases of the digestive system,Cholelithiasis,ALDH1A1,Retinal dehydrogenase 1,26499,1204,1.10 [1.01-1.21],0.0268812401346892
Chapter XI Diseases of the digestive system,Cholelithiasis,ALDH5A1,"Succinate-semialdehyde dehydrogenase, mitochondrial",23085,1057,1.20 [1.07-1.35],0.0024028366502143
Chapter XI Diseases of the digestive system,Cholelithiasis,AMBP,Protein AMBP,26677,1208,2.31 [1.81-2.96],2.9598706684768024e-11
Chapter XI Diseases of the digestive system,Cholelithiasis,AMN,Protein amnionless,25964,1169,1.16 [1.04-1.28],0.0062181674561443
Chapter XI Diseases of the digestive system,Cholelithiasis,AMOT,Angiomotin,22626,1024,1.50 [1.31-1.72],4.2906989655252315e-09
Chapter XI Diseases of the digestive system,Cholelithiasis,AMOTL2,Angiomotin-like protein 2,22907,1036,1.15 [1.02-1.28],0.0188646994226901
Chapter XI Diseases of the digestive system,Cholelithiasis,AMY2A,Pancreatic alpha-amylase,25453,1163,0.87 [0.78-0.98],0.0164743817614223
Chapter XI Diseases of the digestive system,Cholelithiasis,AMY2B,Alpha-amylase 2B,24692,1133,0.86 [0.77-0.96],0.008043237860651
Chapter XI Diseases of the digestive system,Cholelithiasis,ANG,Angiogenin,26410,1190,1.18 [1.02-1.37],0.0227589739807347
Chapter XI Diseases of the digestive system,Cholelithiasis,ANGPTL2,Angiopoietin-related protein 2,26538,1208,1.14 [1.01-1.29],0.0384659189973368
Chapter XI Diseases of the digestive system,Cholelithiasis,ANGPTL4,Angiopoietin-related protein 4,26577,1208,1.16 [1.04-1.30],0.0102105960091493
Chapter XI Diseases of the digestive system,Cholelithiasis,ANPEP,Aminopeptidase N,26539,1197,1.34 [1.13-1.59],0.0009571928652514
Chapter XI Diseases of the digestive system,Cholelithiasis,ANXA10,Annexin A10,25843,1169,1.14 [1.07-1.21],1.5527374276100518e-05
Chapter XI Diseases of the digestive system,Cholelithiasis,APCS,Serum amyloid P-component,22949,1048,1.35 [1.14-1.60],0.0005151917403731
Chapter XI Diseases of the digestive system,Cholelithiasis,APOA1,Apolipoprotein A-I,23159,1054,0.59 [0.47-0.75],1.482325829526314e-05
Chapter XI Diseases of the digestive system,Cholelithiasis,APOC1,Apolipoprotein C-I,23107,1053,0.77 [0.65-0.91],0.0021687237943087
Chapter XI Diseases of the digestive system,Cholelithiasis,APOD,Apolipoprotein D,22091,1010,0.63 [0.53-0.75],4.052602822706688e-07
Chapter XI Diseases of the digestive system,Cholelithiasis,APOF,Apolipoprotein F,23126,1057,0.79 [0.65-0.97],0.0216450075611533
Chapter XI Diseases of the digestive system,Cholelithiasis,APOL1,Apolipoprotein L1,23126,1057,1.10 [1.01-1.20],0.026682840145663
Chapter XI Diseases of the digestive system,Cholelithiasis,APOM,Apolipoprotein M,26541,1196,0.65 [0.54-0.78],5.8940428336978345e-06
Chapter XI Diseases of the digestive system,Cholelithiasis,AREG,Amphiregulin,26383,1194,1.19 [1.08-1.32],0.000459535163248
Chapter XI Diseases of the digestive system,Cholelithiasis,ARSB,Arylsulfatase B,26383,1194,1.16 [1.06-1.27],0.0016498655905257
Chapter XI Diseases of the digestive system,Cholelithiasis,ASGR1,Asialoglycoprotein receptor 1,26311,1196,1.90 [1.61-2.23],1.3739695943321924e-14
Chapter XI Diseases of the digestive system,Cholelithiasis,ASGR2,Asialoglycoprotein receptor 2,23126,1057,1.56 [1.25-1.93],5.834560353697575e-05
Chapter XI Diseases of the digestive system,Cholelithiasis,ATOX1,Copper transport protein ATOX1,26584,1209,1.10 [1.02-1.18],0.0115400295347337
Chapter XI Diseases of the digestive system,Cholelithiasis,ATP6AP2,Renin receptor,25870,1174,1.19 [1.06-1.33],0.0025558479764159
Chapter XI Diseases of the digestive system,Cholelithiasis,ATRAID,All-trans retinoic acid-induced differentiation factor,22998,1043,1.28 [1.11-1.49],0.0010748317476919
Chapter XI Diseases of the digestive system,Cholelithiasis,B2M,Beta-2-microglobulin,23159,1054,1.25 [1.08-1.44],0.0026413309898751
Chapter XI Diseases of the digestive system,Cholelithiasis,B4GALT1,"Beta-1,4-galactosyltransferase 1",26623,1210,1.43 [1.19-1.71],0.0001020978215983
Chapter XI Diseases of the digestive system,Cholelithiasis,BAIAP2,Brain-specific angiogenesis inhibitor 1-associated protein 2,25870,1174,1.29 [1.19-1.39],5.155981080049597e-11
Chapter XI Diseases of the digestive system,Cholelithiasis,BAX,Apoptosis regulator BAX,25802,1164,1.08 [1.01-1.14],0.0139852498439224
Chapter XI Diseases of the digestive system,Cholelithiasis,BCL7A,B-cell CLL/lymphoma 7 protein family member A,22283,1013,1.09 [1.00-1.19],0.0439933604237476
Chapter XI Diseases of the digestive system,Cholelithiasis,BECN1,Beclin-1,22527,1028,1.15 [1.05-1.26],0.0037971798262165
Chapter XI Diseases of the digestive system,Cholelithiasis,BGLAP,Osteocalcin,23111,1056,1.10 [1.03-1.18],0.0031810929439956
Chapter XI Diseases of the digestive system,Cholelithiasis,BID,BH3-interacting domain death agonist,26443,1195,1.13 [1.05-1.21],0.0014136125883223
Chapter XI Diseases of the digestive system,Cholelithiasis,BMP10,Bone morphogenetic protein 10,22626,1024,0.73 [0.60-0.90],0.003010994988426
Chapter XI Diseases of the digestive system,Cholelithiasis,BMPER,BMP-binding endothelial regulator protein,22626,1024,1.36 [1.06-1.74],0.0171666386390925
Chapter XI Diseases of the digestive system,Cholelithiasis,BNIP3L,BCL2/adenovirus E1B 19 kDa protein-interacting protein 3-like,22455,1026,1.14 [1.00-1.30],0.0432886516730437
Chapter XI Diseases of the digestive system,Cholelithiasis,BOC,Brother of CDO,26006,1177,0.71 [0.57-0.88],0.001941543538587
Chapter XI Diseases of the digestive system,Cholelithiasis,BOLA1,BolA-like protein 1,22375,1026,1.12 [1.01-1.24],0.0368960720559202
Chapter XI Diseases of the digestive system,Cholelithiasis,BPIFB2,BPI fold-containing family B member 2,23073,1054,1.16 [1.08-1.26],0.0001384755525536
Chapter XI Diseases of the digestive system,Cholelithiasis,BRK1,Protein BRICK1,25843,1169,1.13 [1.01-1.27],0.038030638332467
Chapter XI Diseases of the digestive system,Cholelithiasis,BSG,Basigin,26727,1214,1.35 [1.05-1.74],0.0208278233603199
Chapter XI Diseases of the digestive system,Cholelithiasis,BST2,Bone marrow stromal antigen 2,26720,1206,1.36 [1.26-1.47],4.905497236386807e-15
Chapter XI Diseases of the digestive system,Cholelithiasis,BTN2A1,Butyrophilin subfamily 2 member A1,26623,1210,1.60 [1.33-1.93],9.446029426928016e-07
Chapter XI Diseases of the digestive system,Cholelithiasis,BTN3A2,Butyrophilin subfamily 3 member A2,26443,1195,1.38 [1.22-1.56],1.977710131851324e-07
Chapter XI Diseases of the digestive system,Cholelithiasis,C19orf12,Protein C19orf12,25843,1169,1.10 [1.02-1.18],0.0091767851532551
Chapter XI Diseases of the digestive system,Cholelithiasis,C1GALT1C1,C1GALT1-specific chaperone 1,22385,1023,1.22 [1.03-1.45],0.0248677721592924
