Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of trunk,ABL1,Tyrosine-protein kinase ABL1,27559,71,1.38 [1.04-1.81],0.0230968391940237
Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of trunk,ABRAXAS2,BRISC complex subunit Abraxas 2,23358,58,1.46 [1.03-2.08],0.0325860552950033
Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of trunk,ACTA2,"Actin, aortic smooth muscle",27173,70,0.47 [0.26-0.86],0.0135226514985034
Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of trunk,ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,27872,71,0.42 [0.23-0.75],0.0036350901672227
Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of trunk,AGT,Angiotensinogen,24138,60,0.55 [0.37-0.82],0.0034059599923362
Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of trunk,ANKMY2,Ankyrin repeat and MYND domain-containing protein 2,23438,59,1.40 [1.03-1.89],0.0302073127614751
Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of trunk,AOC1,Amiloride-sensitive amine oxidase [copper-containing],27132,70,1.33 [1.03-1.72],0.0309050271098453
Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of trunk,AP1G2,AP-1 complex subunit gamma-like 2,23989,59,1.33 [1.00-1.77],0.0482620589099998
Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of trunk,AP2B1,AP-2 complex subunit beta,23455,58,1.54 [1.05-2.27],0.0283425926644804
Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of trunk,AP3B1,AP-3 complex subunit beta-1,24000,59,1.44 [1.06-1.96],0.0214043732172037
Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of trunk,APPL2,DCC-interacting protein 13-beta,23615,59,1.39 [1.10-1.75],0.005588957272203
Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of trunk,ARF6,ADP-ribosylation factor 6,24000,59,1.28 [1.01-1.64],0.0423138546459889
Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of trunk,ARFIP1,Arfaptin-1,24088,59,1.61 [1.15-2.25],0.0055318785658653
Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of trunk,ARHGAP25,Rho GTPase-activating protein 25,27033,70,1.36 [1.00-1.84],0.0492233291572427
Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of trunk,ARHGAP45,Rho GTPase-activating protein 45,23615,59,1.38 [1.02-1.86],0.0378216691022734
Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of trunk,ARHGEF1,Rho guanine nucleotide exchange factor 1,24070,59,1.47 [1.11-1.94],0.006956352902459
Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of trunk,ARHGEF10,Rho guanine nucleotide exchange factor 10,24088,59,1.32 [1.03-1.69],0.0295844951225589
Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of trunk,ARHGEF12,Rho guanine nucleotide exchange factor 12,27639,72,1.28 [1.04-1.57],0.0172844442490045
Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of trunk,ATG16L1,Autophagy-related protein 16-1,24000,59,1.36 [1.02-1.81],0.0368858463191051
Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of trunk,ATP1B2,Sodium/potassium-transporting ATPase subunit beta-2,23358,58,0.40 [0.16-0.97],0.0426324972254154
Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of trunk,ATP6V1G1,V-type proton ATPase subunit G 1,23504,58,1.39 [1.00-1.92],0.0488597216543604
Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of trunk,ATXN2,Ataxin-2,23344,59,1.22 [1.04-1.44],0.0141315907121912
Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of trunk,AXIN1,Axin-1,27639,72,1.31 [1.05-1.63],0.0171053287577286
Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of trunk,AZI2,5-azacytidine-induced protein 2,24088,59,1.78 [1.22-2.59],0.002757804871189
Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of trunk,BACH1,Transcription regulator protein BACH1,27639,72,1.35 [1.03-1.78],0.0302195846507543
Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of trunk,BAG6,Large proline-rich protein BAG6,27173,70,1.92 [1.11-3.34],0.0200745997803786
Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of trunk,BAMBI,BMP and activin membrane-bound inhibitor homolog,27033,70,0.40 [0.19-0.86],0.0192782332245557
Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of trunk,BANK1,B-cell scaffold protein with ankyrin repeats,27639,72,1.24 [1.01-1.52],0.0443196502423835
Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of trunk,BLOC1S3,Biogenesis of lysosome-related organelles complex 1 subunit 3,24070,59,1.77 [1.04-3.04],0.0365118629749652
Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of trunk,BRAP,BRCA1-associated protein,23790,59,1.31 [1.03-1.66],0.0295047745976319
Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of trunk,C1QA,Complement C1q subcomponent subunit A,27825,72,0.38 [0.15-0.91],0.0309039328658891
Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of trunk,C9,Complement component C9,24138,60,0.51 [0.33-0.78],0.001937974366979
Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of trunk,CA6,Carbonic anhydrase 6,27598,70,1.42 [1.02-1.97],0.0355632178048826
Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of trunk,CACYBP,Calcyclin-binding protein,23567,59,1.39 [1.08-1.79],0.0098735633240319
Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of trunk,CALB2,Calretinin,27005,69,0.47 [0.23-1.00],0.0498992242687482
Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of trunk,CALCOCO1,Calcium-binding and coiled-coil domain-containing protein 1,27823,69,1.29 [1.05-1.58],0.0139788460764442
Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of trunk,CALCOCO2,Calcium-binding and coiled-coil domain-containing protein 2,23504,58,1.43 [1.05-1.95],0.0216525302377091
Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of trunk,CASP10,Caspase-10,27005,69,1.34 [1.00-1.79],0.0485174280970656
Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of trunk,CASP2,Caspase-2,27639,72,1.36 [1.03-1.80],0.0303597534988482
Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of trunk,CASP9,Caspase-9,23438,59,1.43 [1.05-1.95],0.024340383604697
Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of trunk,CD28,T-cell-specific surface glycoprotein CD28,27033,70,0.50 [0.27-0.93],0.027278029277688
Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of trunk,CD34,Hematopoietic progenitor cell antigen CD34,27827,71,2.37 [1.01-5.52],0.0463781855696627
Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of trunk,CD38,ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 1,27559,71,0.42 [0.22-0.82],0.0104938223145368
Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of trunk,CD72,B-cell differentiation antigen CD72,23615,59,0.46 [0.25-0.85],0.0133290216034674
Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of trunk,CD79B,B-cell antigen receptor complex-associated protein beta chain,27968,72,0.53 [0.32-0.88],0.0146038854907522
Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of trunk,CD80,T-lymphocyte activation antigen CD80,24125,59,0.40 [0.22-0.72],0.0024770824219766
Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of trunk,CD86,T-lymphocyte activation antigen CD86,24000,59,0.54 [0.29-1.00],0.0496308151520007
Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of trunk,CDC25A,M-phase inducer phosphatase 1,23249,58,0.36 [0.17-0.75],0.0062058846076837
Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of trunk,CDC27,Cell division cycle protein 27 homolog,27033,70,1.66 [1.25-2.21],0.0005130941021817
Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of trunk,CDC42BPB,Serine/threonine-protein kinase MRCK beta,24000,59,1.30 [1.04-1.63],0.0230695633094599
Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of trunk,CDKN1A,Cyclin-dependent kinase inhibitor 1,27559,71,1.22 [1.00-1.49],0.0451916000361671
Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of trunk,CEP170,Centrosomal protein of 170 kDa,23504,58,1.42 [1.07-1.89],0.0145017506638206
Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of trunk,CEP43,Centrosomal protein 43,26953,70,1.50 [1.12-2.00],0.0065503729287899
Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of trunk,CERT,Ceramide transfer protein,27005,69,1.43 [1.02-2.00],0.0378265516993164
Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of trunk,CLEC4D,C-type lectin domain family 4 member D,27639,72,0.72 [0.52-0.99],0.0454521582803197
