Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Primary angle-closure glaucoma,ADAMTS15,A disintegrin and metalloproteinase with thrombospondin motifs 15,26968,122,1.50 [1.02-2.23],0.041874871896218
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Primary angle-closure glaucoma,ADAMTSL4,ADAMTS-like protein 4,23012,104,0.42 [0.18-0.95],0.0362213471106893
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Primary angle-closure glaucoma,ADGRE1,Adhesion G protein-coupled receptor E1,23500,106,0.59 [0.41-0.84],0.0036332751747817
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Primary angle-closure glaucoma,ADGRE2,Adhesion G protein-coupled receptor E2,27220,122,0.45 [0.25-0.80],0.0070995111350366
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Primary angle-closure glaucoma,ADGRE5,Adhesion G protein-coupled receptor E5,27277,120,0.54 [0.31-0.96],0.0342550838149113
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Primary angle-closure glaucoma,AKR1C4,Aldo-keto reductase family 1 member C4,26589,118,0.64 [0.44-0.94],0.0217531736360746
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Primary angle-closure glaucoma,ALMS1,Alstrom syndrome protein 1,23176,104,0.58 [0.35-0.96],0.0351551976435491
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Primary angle-closure glaucoma,APOL1,Apolipoprotein L1,23635,105,0.70 [0.50-0.98],0.0389532064557822
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Primary angle-closure glaucoma,ASAH1,Acid ceramidase,23391,103,0.57 [0.36-0.89],0.0148196477868355
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Primary angle-closure glaucoma,BCHE,Cholinesterase,23195,104,2.10 [1.05-4.20],0.0347479305877414
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Primary angle-closure glaucoma,BLMH,Bleomycin hydrolase,27413,122,0.64 [0.43-0.98],0.0375249207574639
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Primary angle-closure glaucoma,CALY,Neuron-specific vesicular protein calcyon,22872,100,1.55 [1.16-2.08],0.0030610456227204
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Primary angle-closure glaucoma,CCL14,C-C motif chemokine 14,26995,120,0.65 [0.42-0.99],0.0459751135308644
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Primary angle-closure glaucoma,CCL18,C-C motif chemokine 18,26692,119,0.77 [0.59-1.00],0.047585704544916
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Primary angle-closure glaucoma,CCL22,C-C motif chemokine 22,26832,118,0.72 [0.52-0.99],0.0462308516630731
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Primary angle-closure glaucoma,CD22,B-cell receptor CD22,27367,123,0.51 [0.35-0.75],0.0005972645676079
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Primary angle-closure glaucoma,CD27,CD27 antigen,27181,123,0.62 [0.41-0.92],0.0185360563686256
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Primary angle-closure glaucoma,CD300C,CMRF35-like molecule 6,27324,122,0.60 [0.37-0.96],0.0325322791746746
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Primary angle-closure glaucoma,CD300E,CMRF35-like molecule 2,27211,123,0.61 [0.40-0.92],0.0185450436866227
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Primary angle-closure glaucoma,CD48,CD48 antigen,27173,122,0.53 [0.31-0.92],0.0239619254960785
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Primary angle-closure glaucoma,CD74,HLA class II histocompatibility antigen gamma chain,27324,122,0.50 [0.31-0.82],0.0055769712300188
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Primary angle-closure glaucoma,CDH3,Cadherin-3,27324,122,0.58 [0.36-0.93],0.0228028151758264
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Primary angle-closure glaucoma,CEACAM6,Carcinoembryonic antigen-related cell adhesion molecule 6,23614,105,0.35 [0.21-0.60],0.0001110336026722
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Primary angle-closure glaucoma,CEACAM8,Carcinoembryonic antigen-related cell adhesion molecule 8,26589,118,0.57 [0.41-0.81],0.0015183731499672
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Primary angle-closure glaucoma,CEBPA,CCAAT/enhancer-binding protein alpha,22949,101,0.44 [0.21-0.96],0.0384791746488395
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Primary angle-closure glaucoma,CFHR4,Complement factor H-related protein 4,23628,106,0.78 [0.61-0.98],0.0349258562742525
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Primary angle-closure glaucoma,COMP,Cartilage oligomeric matrix protein,26783,119,0.60 [0.37-0.96],0.0345980256159185
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Primary angle-closure glaucoma,CPLX2,Complexin-2,22775,104,1.57 [1.07-2.31],0.0217984953090407
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Primary angle-closure glaucoma,CR2,Complement receptor type 2,27176,121,0.62 [0.44-0.87],0.0050082733834944
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Primary angle-closure glaucoma,CRISP2,Cysteine-rich secretory protein 2,27310,123,0.71 [0.56-0.90],0.0051604089826289
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Primary angle-closure glaucoma,CRLF1,Cytokine receptor-like factor 1,27220,122,0.49 [0.27-0.90],0.0220149175585797
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Primary angle-closure glaucoma,CSF1,Macrophage colony-stimulating factor 1,27220,122,0.50 [0.27-0.93],0.0296735393241032
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Primary angle-closure glaucoma,CSF3R,Granulocyte colony-stimulating factor receptor,22949,101,0.39 [0.20-0.77],0.0068363873207335
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Primary angle-closure glaucoma,CSPG4,Chondroitin sulfate proteoglycan 4,23614,105,0.49 [0.28-0.87],0.0141374402257832
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Primary angle-closure glaucoma,CST7,Cystatin-F,27130,121,0.77 [0.62-0.96],0.0182127967710266
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Primary angle-closure glaucoma,CTBS,Di-N-acetylchitobiase,23280,103,0.54 [0.32-0.90],0.0180342696512238
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Primary angle-closure glaucoma,CTSC,Dipeptidyl peptidase 1,27052,122,0.67 [0.45-0.99],0.0421533599874589
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Primary angle-closure glaucoma,CXCL1,Growth-regulated alpha protein,27043,121,0.80 [0.67-0.96],0.0143669260108608
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Primary angle-closure glaucoma,CXCL10,C-X-C motif chemokine 10,27220,122,0.65 [0.49-0.86],0.0023820776533417
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Primary angle-closure glaucoma,DDR1,Epithelial discoidin domain-containing receptor 1,27324,122,0.42 [0.20-0.88],0.0220461444053905
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Primary angle-closure glaucoma,DTNB,Dystrobrevin beta,23452,105,0.59 [0.36-0.96],0.0352019993115884
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Primary angle-closure glaucoma,EGFLAM,Pikachurin,23500,106,1.67 [1.04-2.68],0.0347136391616532
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Primary angle-closure glaucoma,EIF2S2,Eukaryotic translation initiation factor 2 subunit 2,23012,104,0.58 [0.34-0.98],0.0414099212917894
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Primary angle-closure glaucoma,FCER2,Low affinity immunoglobulin epsilon Fc receptor,27093,121,0.63 [0.45-0.87],0.0057175376404441
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Primary angle-closure glaucoma,FCRL1,Fc receptor-like protein 1,27091,122,0.64 [0.45-0.91],0.0127103813982271
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Primary angle-closure glaucoma,FCRL2,Fc receptor-like protein 2,27238,121,0.66 [0.47-0.93],0.0171678920565791
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Primary angle-closure glaucoma,GOT1,"Aspartate aminotransferase, cytoplasmic",23614,105,0.58 [0.36-0.96],0.0322000119695393
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Primary angle-closure glaucoma,GTF2IRD1,General transcription factor II-I repeat domain-containing protein 1,23176,104,0.67 [0.46-0.98],0.0416228089392651
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Primary angle-closure glaucoma,HMMR,Hyaluronan mediated motility receptor,22736,103,0.59 [0.36-0.97],0.0357725765281885
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Primary angle-closure glaucoma,ICAM1,Intercellular adhesion molecule 1,26958,120,0.39 [0.22-0.69],0.0011532179926239
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Primary angle-closure glaucoma,ICAM3,Intercellular adhesion molecule 3,27413,122,0.51 [0.27-0.97],0.0388868192857077
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Primary angle-closure glaucoma,IFI30,Gamma-interferon-inducible lysosomal thiol reductase,22921,100,0.54 [0.32-0.93],0.0249843238970662
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Primary angle-closure glaucoma,IFNL1,Interferon lambda-1,26427,117,0.66 [0.46-0.95],0.0258952013796627
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Primary angle-closure glaucoma,IFNLR1,Interferon lambda receptor 1,27036,122,0.54 [0.33-0.89],0.0153968919765969
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Primary angle-closure glaucoma,IL10RB,Interleukin-10 receptor subunit beta,27220,122,0.56 [0.31-0.99],0.0459713065525972
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Primary angle-closure glaucoma,IL18BP,Interleukin-18-binding protein,27176,121,0.53 [0.31-0.92],0.0241180354803085
