Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter VI Diseases of the nervous system,Postviral fatigue syndrome,AAMDC,Mth938 domain-containing protein,23143,72,1.56 [1.05-2.32],0.0276465322838666
Chapter VI Diseases of the nervous system,Postviral fatigue syndrome,ACE2,Angiotensin-converting enzyme 2,26737,82,1.46 [1.04-2.05],0.0276247421623138
Chapter VI Diseases of the nervous system,Postviral fatigue syndrome,ACHE,Acetylcholinesterase,23250,72,0.34 [0.16-0.72],0.0048240046378036
Chapter VI Diseases of the nervous system,Postviral fatigue syndrome,ACTA2,"Actin, aortic smooth muscle",26737,82,1.42 [1.03-1.97],0.0341460542425521
Chapter VI Diseases of the nervous system,Postviral fatigue syndrome,ADAMTS15,A disintegrin and metalloproteinase with thrombospondin motifs 15,27116,83,2.40 [1.52-3.79],0.0001623156773278
Chapter VI Diseases of the nervous system,Postviral fatigue syndrome,ADAMTS8,A disintegrin and metalloproteinase with thrombospondin motifs 8,27332,84,0.59 [0.39-0.89],0.011230108112542
Chapter VI Diseases of the nervous system,Postviral fatigue syndrome,ADAMTSL2,ADAMTS-like protein 2,23751,71,2.78 [1.50-5.16],0.0012194671309806
Chapter VI Diseases of the nervous system,Postviral fatigue syndrome,ADM,Pro-adrenomedullin,27463,84,2.10 [1.02-4.33],0.0433825364643206
Chapter VI Diseases of the nervous system,Postviral fatigue syndrome,AGRN,Agrin,27374,85,1.75 [1.04-2.95],0.0336397640108801
Chapter VI Diseases of the nervous system,Postviral fatigue syndrome,AGT,Angiotensinogen,23768,73,0.60 [0.42-0.86],0.0060327844997697
Chapter VI Diseases of the nervous system,Postviral fatigue syndrome,AKAP12,A-kinase anchor protein 12,23250,72,2.28 [1.40-3.70],0.000902154599713
Chapter VI Diseases of the nervous system,Postviral fatigue syndrome,AKR1B10,Aldo-keto reductase family 1 member B10,23091,69,1.49 [1.14-1.95],0.0035489434117256
Chapter VI Diseases of the nervous system,Postviral fatigue syndrome,ALDH2,"Aldehyde dehydrogenase, mitochondrial",23622,73,1.39 [1.06-1.81],0.0170720520432493
Chapter VI Diseases of the nervous system,Postviral fatigue syndrome,AMBP,Protein AMBP,27427,84,3.93 [1.59-9.70],0.0030139124731067
Chapter VI Diseases of the nervous system,Postviral fatigue syndrome,ANXA11,Annexin A11,27156,84,1.46 [1.06-2.03],0.0218957755032837
Chapter VI Diseases of the nervous system,Postviral fatigue syndrome,ANXA5,Annexin A5,26486,83,0.51 [0.26-0.98],0.0450190507795495
Chapter VI Diseases of the nervous system,Postviral fatigue syndrome,AP3S2,AP-3 complex subunit sigma-2,23699,72,1.72 [1.14-2.59],0.0104452904951708
Chapter VI Diseases of the nervous system,Postviral fatigue syndrome,APRT,Adenine phosphoribosyltransferase,27008,81,1.79 [1.15-2.80],0.0099661995877196
