Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter VIII Diseases of the ear and mastoid process,Benign paroxysmal vertigo,ACOT13,Acyl-coenzyme A thioesterase 13,23872,103,0.84 [0.71-0.99],0.0411420993018488
Chapter VIII Diseases of the ear and mastoid process,Benign paroxysmal vertigo,ACTN4,Alpha-actinin-4,26994,112,1.57 [1.11-2.24],0.0112298170351411
Chapter VIII Diseases of the ear and mastoid process,Benign paroxysmal vertigo,ADGRG2,Adhesion G-protein coupled receptor G2,27553,116,0.54 [0.30-1.00],0.0482603716617079
Chapter VIII Diseases of the ear and mastoid process,Benign paroxysmal vertigo,AFAP1,Actin filament-associated protein 1,23489,100,0.69 [0.53-0.89],0.0041269240162428
Chapter VIII Diseases of the ear and mastoid process,Benign paroxysmal vertigo,AKR1C4,Aldo-keto reductase family 1 member C4,27041,117,1.28 [1.02-1.60],0.0320302043348929
Chapter VIII Diseases of the ear and mastoid process,Benign paroxysmal vertigo,AMN,Protein amnionless,26994,112,1.72 [1.28-2.32],0.000321802005032
Chapter VIII Diseases of the ear and mastoid process,Benign paroxysmal vertigo,ANG,Angiogenin,27455,118,1.58 [1.02-2.43],0.0407694685281675
Chapter VIII Diseases of the ear and mastoid process,Benign paroxysmal vertigo,ANGPT2,Angiopoietin-2,27774,117,0.63 [0.40-0.99],0.0455266707325273
Chapter VIII Diseases of the ear and mastoid process,Benign paroxysmal vertigo,ANKRA2,Ankyrin repeat family A protein 2,23127,99,1.38 [1.07-1.77],0.0119507381170567
Chapter VIII Diseases of the ear and mastoid process,Benign paroxysmal vertigo,APOA1,Apolipoprotein A-I,24044,102,0.44 [0.20-0.98],0.0453377798632421
Chapter VIII Diseases of the ear and mastoid process,Benign paroxysmal vertigo,APOA2,Apolipoprotein A-II,24008,102,0.63 [0.43-0.93],0.0192223569186455
Chapter VIII Diseases of the ear and mastoid process,Benign paroxysmal vertigo,APOBR,Apolipoprotein B receptor,23381,97,0.60 [0.39-0.92],0.0201987507465919
Chapter VIII Diseases of the ear and mastoid process,Benign paroxysmal vertigo,ATP1B4,Protein ATP1B4,23127,99,0.56 [0.33-0.96],0.0344211303015856
Chapter VIII Diseases of the ear and mastoid process,Benign paroxysmal vertigo,BRAP,BRCA1-associated protein,23663,101,0.81 [0.68-0.96],0.0155263968089552
Chapter VIII Diseases of the ear and mastoid process,Benign paroxysmal vertigo,C7,Complement component C7,23468,100,0.51 [0.29-0.92],0.0247251631729186
